Filename; Pressure; Uniqueno; Variable; Values; Test failed
NED2003002_65; 83.00; 245372; doxy; 6.26; Bottle-CTD Difference Problem
NED2003002_66; 1.00; 245377; doxy; 7.54; Bottle-CTD Difference Problem
NED2003002_66; 162.00; 245375; doxy; 4.17; Bottle-CTD Difference Problem
NED2003002_66; 1.00 to 5.00; 245377, 245376; ntrz; 7.33  18.44  ; Gradient or Inversion too high
NED2003002_67; 5.00; 245379; doxy; 7.56; Bottle-CTD Difference Problem
NED2003002_67; 80.00; 245378; doxy; 7.61; Bottle-CTD Difference Problem
NED2003002_72; 5.00; 245387; psal; 33.10; Bottle-CTD Difference Problem
NED2003002_72; 6.00; 245386; psal; 33.08; Bottle-CTD Difference Problem
NED2003002_72; 6.00; 245386; doxy; 7.43; Bottle-CTD Difference Problem
NED2003002_72; 99.00; 245385; doxy; 6.96; Bottle-CTD Difference Problem
NED2003002_75; 5.00; 245391; doxy; 7.58; Bottle-CTD Difference Problem
NED2003002_75; 44.00; 245390; doxy; 7.52; Bottle-CTD Difference Problem
NED2003002_80; 5.00; 245398; doxy; 7.26; Bottle-CTD Difference Problem
NED2003002_80; 73.00; 245397; doxy; 7.23; Bottle-CTD Difference Problem
NED2003002_82; 48.00; 245401; doxy; 7.52; Bottle-CTD Difference Problem
NED2003002_84; 5.00; 245406; doxy; 6.88; Bottle-CTD Difference Problem
NED2003002_84; 148.00; 245405; doxy; 6.92; Bottle-CTD Difference Problem
NED2003002_85; 5.00; 245409; cphl; 0.55  ; Constant profile problem
NED2003002_85; 150.00; 245408; cphl; 0.55  ; Constant profile problem
NED2003002_85; 5.00; 245409; doxy; 7.06; Bottle-CTD Difference Problem
NED2003002_85; 150.00; 245408; doxy; 7.07; Bottle-CTD Difference Problem
NED2003002_89; 5.00; 245415; doxy; 7.14; Bottle-CTD Difference Problem
NED2003002_89; 68.00; 245414; doxy; 7.16; Bottle-CTD Difference Problem
NED2003002_91; 5.00; 245419; doxy; 7.40; Bottle-CTD Difference Problem
NED2003002_91; 39.00; 245418; doxy; 7.38; Bottle-CTD Difference Problem
NED2003002_95; 5.00; 245425; doxy; 7.21; Bottle-CTD Difference Problem
NED2003002_98; 173.00; 245429; doxy; 4.29; Bottle-CTD Difference Problem
