CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TEMP_XX;DOXY;CHL_01;Q_CHL;PSAL_BS;Q_PSAL;OXY_03;Q_OXY;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(mg/m**3);((none));(PSU);((none));(ml/l);((none));((none));((none));((none))
NED2003036_00A;MFD_SETNO00A;44.2555;63.32;257004;50;26-jun-03;13:05:16;32.106;0.622;3.5086;0.12808023255814;1;NaN;9;NaN;9;0;NaN;NaN
NED2003036_00A;MFD_SETNO00A;44.2555;63.32;257003;75;26-jun-03;13:05:16;32.328;0.635;3.4207;0.0536552325581395;1;NaN;9;NaN;9;0;NaN;NaN
NED2003036_00A;MFD_SETNO00A;44.2555;63.32;257001;139;26-jun-03;13:05:16;34.363;8.391;2.2939;0.020503488372093;1;34.322;1;3.69;7;256;NaN;NaN
NED2003036_00E;MFD_SETNO00A;44.2555;63.32;-999999;100;26-jun-03;13:05:16;2.7056;3.3845;2.8202;NaN;9;2.4836;7;1.71;7;256;NaN;NaN
NED2003036_00B;MFD_SETNO00B;44.256333;63.301;257007;20;26-jun-03;13:39:20;31.794;6.619;2.2938;0.351488372093023;1;NaN;9;NaN;9;0;NaN;NaN
NED2003036_00B;MFD_SETNO00B;44.256333;63.301;257006;30;26-jun-03;13:39:20;31.934;3.249;2.6958;0.317315891472868;1;NaN;9;NaN;9;0;NaN;NaN
NED2003036_00B;MFD_SETNO00B;44.256333;63.301;257002;100;26-jun-03;13:39:20;32.59;1.542;2.8266;0.117695348837209;1;NaN;9;NaN;9;0;NaN;NaN
NED2003036_00C;MFD_SETNO00C;44.258667;63.302667;257010;1;26-jun-03;14:11:18;29.196;10.792;1.6162;0.248970930232558;1;31.053;7;6.553;7;256;NaN;NaN
NED2003036_00C;MFD_SETNO00C;44.258667;63.302667;257009;5;26-jun-03;14:11:18;31.027;10.802;1.5222;0.253852713178295;1;NaN;9;NaN;9;0;NaN;NaN
NED2003036_00C;MFD_SETNO00C;44.258667;63.302667;257008;10;26-jun-03;14:11:18;31.289;10.289;1.9464;0.312434108527132;1;NaN;9;NaN;9;0;NaN;NaN
NED2003036_00C;MFD_SETNO00C;44.258667;63.302667;257005;40;26-jun-03;14:11:18;32.101;1.508;2.6377;0.989093604651163;1;32.063;1;7.984;7;256;NaN;NaN
NED2003036_1;MFD_SETNO1;44.024833;63.764;257014;5;02-jul-03;23:48:00;2.3229;1.8853;2.5992;2.5602;1;2.1182;7;2.5251;1;256;NaN;NaN
NED2003036_1;MFD_SETNO1;44.024833;63.764;257013;25;02-jul-03;23:48:00;2.1127;2.471;2.5597;1.7729;1;1.6687;7;2.6595;1;256;NaN;NaN
NED2003036_1;MFD_SETNO1;44.024833;63.764;257012;50;02-jul-03;23:48:00;2.8879;1.8766;1.8812;2.6872;1;2.2992;7;2.9255;7;256;NaN;NaN
NED2003036_1;MFD_SETNO1;44.024833;63.764;257011;191;02-jul-03;23:48:00;2.8335;2.5696;3.4443;6.5301;1;2.9632;3;3.1475;1;16;NaN;NaN
NED2003036_2;MFD_SETNO2;43.685833;64.311333;257018;5;03-jul-03;03:24:59;NaN;3.06615910852713;NaN;2.8188;1;8.04;1;32.81;4;6;NaN;NaN
NED2003036_2;MFD_SETNO2;43.685833;64.311333;257017;25;03-jul-03;03:24:59;NaN;2.81110813953488;6.146;2.7041;1;7.374;1;33.043;4;6;NaN;NaN
NED2003036_2;MFD_SETNO2;43.685833;64.311333;257016;50;03-jul-03;03:24:59;33.054;0.607338178294574;NaN;2.7362;1;7.377;7;33.048;4;262;NaN;NaN
NED2003036_2;MFD_SETNO2;43.685833;64.311333;257015;179;03-jul-03;03:24:59;30.872;0.642043217054264;5.846;4.8716;1;16.122;7;30.913;4;262;NaN;NaN
NED2003036_3;MFD_SETNO3;43.631667;64.094333;257022;5;03-jul-03;06:01:19;NaN;1.21467635658915;NaN;2.6378;1;8.555;7;32.787;4;518;NaN;NaN
NED2003036_3;MFD_SETNO3;43.631667;64.094333;257021;25;03-jul-03;06:01:19;NaN;1.8914246124031;NaN;2.4776;1;5.787;7;32.893;4;518;NaN;NaN
NED2003036_3;MFD_SETNO3;43.631667;64.094333;257020;50;03-jul-03;06:01:19;33.777;0.884978488372093;5.114;2.3017;1;6.836;7;33.787;4;262;NaN;NaN
NED2003036_3;MFD_SETNO3;43.631667;64.094333;257019;215;03-jul-03;06:01:19;32.319;0.0311546511627907;4.528;2.1364;1;12.532;7;32.605;4;262;NaN;NaN
NED2003036_4;MFD_SETNO4;43.434667;64.757167;257026;5;03-jul-03;09:49:00;NaN;5.56066143410853;NaN;2.5015;1;7.371;1;32.47;4;6;NaN;NaN
NED2003036_4;MFD_SETNO4;43.434667;64.757167;257025;25;03-jul-03;09:49:00;NaN;2.96222151162791;NaN;2.4973;1;7.25;1;32.536;4;6;NaN;NaN
NED2003036_4;MFD_SETNO4;43.434667;64.757167;257024;50;03-jul-03;09:49:00;33.434;2.89787073643411;5.254;2.2338;1;6.518;7;33.42;4;262;NaN;NaN
NED2003036_4;MFD_SETNO4;43.434667;64.757167;257023;59;03-jul-03;09:49:00;NaN;0.209916666666667;NaN;2.5148;1;8.838;1;32.371;4;6;NaN;NaN
NED2003036_5;MFD_SETNO5;43.318167;64.7665;257030;5;03-jul-03;11:57:27;NaN;1.83936705426357;NaN;5.1106;1;8.168;1;32.099;4;6;NaN;NaN
NED2003036_5;MFD_SETNO5;43.318167;64.7665;257029;25;03-jul-03;11:57:27;32.108;2.59843992248062;7.0615;5.1412;1;8.167;7;32.099;4;262;NaN;NaN
NED2003036_5;MFD_SETNO5;43.318167;64.7665;257028;50;03-jul-03;11:57:27;31.603;2.23465833333333;7.215;4.0091;1;9.364;7;31.66;4;262;NaN;NaN
NED2003036_5;MFD_SETNO5;43.318167;64.7665;257027;78;03-jul-03;11:57:27;NaN;1.31879147286822;NaN;4.8785;1;9.078;1;31.695;4;6;NaN;NaN
NED2003036_6;MFD_SETNO6;43.261667;64.927667;257034;5;03-jul-03;14:29:48;NaN;2.79375562015504;NaN;4.4964;1;7.585;1;32.999;4;6;NaN;NaN
NED2003036_6;MFD_SETNO6;43.261667;64.927667;257033;25;03-jul-03;14:29:48;NaN;0.902331007751938;NaN;4.453;1;7.098;1;33.032;4;6;NaN;NaN
NED2003036_6;MFD_SETNO6;43.261667;64.927667;257032;50;03-jul-03;14:29:48;33.851;0.21968023255814;4.652;3.9071;1;6.868;7;33.838;4;262;NaN;NaN
NED2003036_6;MFD_SETNO6;43.261667;64.927667;257031;156;03-jul-03;14:29:48;32.716;0.0634631782945737;7.5265;4.1858;1;11.864;7;32.89;4;262;NaN;NaN
NED2003036_7;MFD_SETNO7;43.203833;64.9455;257038;5;03-jul-03;15:53:55;NaN;0.390542635658915;NaN;4.4674;1;10.364;7;32.515;4;518;NaN;NaN
NED2003036_7;MFD_SETNO7;43.203833;64.9455;257037;25;03-jul-03;15:53:55;NaN;1.05850368217054;NaN;4.4441;1;7.044;7;33.059;4;518;NaN;NaN
NED2003036_7;MFD_SETNO7;43.203833;64.9455;257036;50;03-jul-03;15:53:55;35.128;0.34172480620155;4.072;3.3007;1;8.506;7;35.115;4;262;NaN;NaN
NED2003036_7;MFD_SETNO7;43.203833;64.9455;257035;163;03-jul-03;15:53:55;32.278;NaN;6.2745;3.681;1;15.857;7;32.32;4;262;NaN;NaN
NED2003036_9;MFD_SETNO9;43.213333;65.264333;257042;5;03-jul-03;20:12:46;NaN;0.28802519379845;NaN;4.3952;1;4.219;7;32.151;4;518;NaN;NaN
NED2003036_9;MFD_SETNO9;43.213333;65.264333;257041;25;03-jul-03;20:12:46;NaN;0.62975;NaN;4.4743;1;2.045;7;32.326;4;518;NaN;NaN
NED2003036_9;MFD_SETNO9;43.213333;65.264333;257040;50;03-jul-03;20:12:46;33.129;0.258734496124031;4.9965;3.9522;1;4.189;7;33.135;4;262;NaN;NaN
NED2003036_9;MFD_SETNO9;43.213333;65.264333;257039;138;03-jul-03;20:12:46;31.246;0.0519244186046512;6.314;3.7601;1;16.425;7;31.378;4;262;NaN;NaN
NED2003036_10;MFD_SETNO10;43.056833;65.545833;257046;5;03-jul-03;22:59:43;31.891;31.896;30.922;32.074;1;31.976;7;32.468;4;262;NaN;NaN
NED2003036_10;MFD_SETNO10;43.056833;65.545833;257045;25;03-jul-03;22:59:43;31.839;32.094;32.35;31.261;1;32.641;7;32.025;4;774;NaN;NaN
NED2003036_10;MFD_SETNO10;43.056833;65.545833;257044;50;03-jul-03;22:59:43;32.079;34.508;31.818;32.191;1;28.808;7;32.327;4;774;NaN;NaN
NED2003036_10;MFD_SETNO10;43.056833;65.545833;257043;125;03-jul-03;22:59:43;6.5285;NaN;1.5684;1.4968;1;6.616;7;3.6182;7;768;NaN;NaN
NED2003036_12;MFD_SETNO12;42.732333;65.602833;257050;5;04-jul-03;02:47:25;0.21968023255814;5.916;NaN;33.277;1;5.2123;7;8.362;1;256;NaN;NaN
NED2003036_12;MFD_SETNO12;42.732333;65.602833;257049;25;04-jul-03;02:47:25;0.595577519379845;NaN;NaN;33.591;1;5.4051;7;6.227;1;256;NaN;NaN
NED2003036_12;MFD_SETNO12;42.732333;65.602833;257048;50;04-jul-03;02:47:25;0.317315891472868;NaN;34.145;34.119;1;5.4607;7;7.063;7;256;NaN;NaN
NED2003036_12;MFD_SETNO12;42.732333;65.602833;257047;101;04-jul-03;02:47:25;0.060578488372093;5.5985;32.606;32.717;1;5.2421;7;15.903;4;262;NaN;NaN
NED2003036_15;MFD_SETNO15;42.737;65.734;257054;5;04-jul-03;09:16:28;0.107310465116279;6.1965;31.318;31.247;1;5.3715;7;15.125;4;262;NaN;NaN
NED2003036_15;MFD_SETNO15;42.737;65.734;257053;25;04-jul-03;09:16:28;0.253852713178295;5.931;NaN;32.288;1;4.7822;7;5.544;1;256;NaN;NaN
NED2003036_15;MFD_SETNO15;42.737;65.734;257052;50;04-jul-03;09:16:28;0.919683527131783;NaN;NaN;32.47;1;5.3313;7;3.104;1;256;NaN;NaN
NED2003036_15;MFD_SETNO15;42.737;65.734;257051;97;04-jul-03;09:16:28;1.35349651162791;NaN;33.487;33.48;1;5.7954;7;3.153;7;256;NaN;NaN
NED2003036_16;MFD_SETNO16;42.775;65.895833;257058;5;04-jul-03;11:10:05;32.596;2.88051821705426;5.979;5.388;1;1.106;7;32.598;4;262;NaN;NaN
NED2003036_16;MFD_SETNO16;42.775;65.895833;257057;25;04-jul-03;11:10:05;31.67;0.0934639534883721;5.7435;4.2478;1;16.174;7;31.714;4;774;NaN;NaN
NED2003036_16;MFD_SETNO16;42.775;65.895833;257056;50;04-jul-03;11:10:05;NaN;0.253852713178295;NaN;5.5076;1;3.252;7;31.979;4;518;NaN;NaN
NED2003036_16;MFD_SETNO16;42.775;65.895833;257055;89;04-jul-03;11:10:05;NaN;3.58584709302326;NaN;5.5967;1;3.351;1;32.345;4;6;NaN;NaN
NED2003036_17;MFD_SETNO17;42.699;65.986667;257062;5;04-jul-03;12:35:50;34.377;0.0553860465116279;3.53733333333333;3.773;1;8.291;7;34.381;4;262;NaN;NaN
NED2003036_17;MFD_SETNO17;42.699;65.986667;257061;25;04-jul-03;12:35:50;31.328;0.0553860465116279;6.015;5.0123;1;14.844;7;31.337;4;774;NaN;NaN
NED2003036_17;MFD_SETNO17;42.699;65.986667;257060;50;04-jul-03;12:35:50;NaN;0.209916666666667;NaN;5.8746;1;2.162;7;32.097;4;518;NaN;NaN
NED2003036_17;MFD_SETNO17;42.699;65.986667;257059;80;04-jul-03;12:35:50;NaN;17.5389147286822;NaN;5.6712;1;1.708;1;32.233;4;6;NaN;NaN
NED2003036_18;MFD_SETNO18;42.778333;66.075833;257066;5;04-jul-03;14:29:34;32.159;0.302670542635659;6.98966666666667;5.2203;1;0.807;7;32.214;4;262;NaN;NaN
NED2003036_18;MFD_SETNO18;42.778333;66.075833;257065;25;04-jul-03;14:29:34;NaN;1.17997131782946;NaN;5.2581;1;0.851;1;32.386;4;6;NaN;NaN
NED2003036_18;MFD_SETNO18;42.778333;66.075833;257064;50;04-jul-03;14:29:34;NaN;0.134115891472868;NaN;5.2983;1;1.321;1;32.587;4;6;NaN;NaN
NED2003036_18;MFD_SETNO18;42.778333;66.075833;257063;61;04-jul-03;14:29:34;NaN;0.0692325581395349;NaN;5.3342;1;1.789;1;32.761;4;6;NaN;NaN
NED2003036_19;MFD_SETNO19;42.751333;66.189333;257070;5;04-jul-03;16:41:24;NaN;0.221544186046512;NaN;4.2686;1;16.117;7;30.93;4;518;NaN;NaN
NED2003036_19;MFD_SETNO19;42.751333;66.189333;257069;25;04-jul-03;16:41:24;NaN;0.224562015503876;NaN;4.3403;1;12.738;7;31.684;4;518;NaN;NaN
NED2003036_19;MFD_SETNO19;42.751333;66.189333;257068;50;04-jul-03;16:41:24;NaN;0.27337984496124;NaN;5.2701;1;6.385;7;32.073;4;518;NaN;NaN
NED2003036_19;MFD_SETNO19;42.751333;66.189333;257067;58;04-jul-03;16:41:24;NaN;0.532114341085271;NaN;4.99;1;0.651;3;32.206;4;22;NaN;NaN
NED2003036_21;MFD_SETNO21;42.7745;66.494333;257074;5;04-jul-03;21:36:46;NaN;0.867625968992248;NaN;2.8345;1;7.49;1;32.608;4;6;NaN;NaN
NED2003036_21;MFD_SETNO21;42.7745;66.494333;257073;25;04-jul-03;21:36:46;NaN;2.77640310077519;NaN;2.7342;1;7.077;1;32.901;4;6;NaN;NaN
NED2003036_21;MFD_SETNO21;42.7745;66.494333;257072;50;04-jul-03;21:36:46;32.872;0.571168604651163;6.2255;2.7527;1;6.726;7;32.882;4;262;NaN;NaN
NED2003036_21;MFD_SETNO21;42.7745;66.494333;257071;116;04-jul-03;21:36:46;32.438;0.405187984496124;6.868;2.4432;1;10.158;7;32.512;4;262;NaN;NaN
NED2003036_22;MFD_SETNO22;42.779667;66.818333;257078;5;05-jul-03;00:32:41;NaN;2.98463333333333;NaN;2.7167;1;7.274;1;32.892;4;6;NaN;NaN
NED2003036_22;MFD_SETNO22;42.779667;66.818333;257077;25;05-jul-03;00:32:41;NaN;1.0411511627907;NaN;2.7219;1;7.13;1;32.916;4;6;NaN;NaN
NED2003036_22;MFD_SETNO22;42.779667;66.818333;257076;50;05-jul-03;00:32:41;32.963;0.763510852713178;6.2035;2.7149;1;6.957;7;32.966;4;262;NaN;NaN
NED2003036_22;MFD_SETNO22;42.779667;66.818333;257075;209;05-jul-03;00:32:41;31.875;0.763510852713178;6.797;2.822;1;11.882;7;31.921;4;262;NaN;NaN
NED2003036_23;MFD_SETNO23;43.047167;67.332;257082;5;05-jul-03;04:16:39;NaN;3.22206550387597;NaN;2.8073;1;7.48;1;32.826;4;6;NaN;NaN
NED2003036_23;MFD_SETNO23;43.047167;67.332;257081;25;05-jul-03;04:16:39;NaN;1.24938139534884;NaN;2.8284;1;7.439;1;32.82;4;6;NaN;NaN
NED2003036_23;MFD_SETNO23;43.047167;67.332;257080;50;05-jul-03;04:16:39;32.825;1.11056124031008;6.4835;2.8307;1;7.431;7;32.822;4;262;NaN;NaN
NED2003036_23;MFD_SETNO23;43.047167;67.332;257079;199;05-jul-03;04:16:39;32.55;1.12791375968992;6.856;2.4787;1;9.23;7;32.759;4;262;NaN;NaN
NED2003036_24;MFD_SETNO24;43.106;67.3865;257086;5;05-jul-03;06:19:50;NaN;0.317315891472868;NaN;3.7362;1;8.279;7;31.838;4;518;NaN;NaN
NED2003036_24;MFD_SETNO24;43.106;67.3865;257085;25;05-jul-03;06:19:50;NaN;0.919683527131783;NaN;3.8911;1;2.539;7;32.33;4;518;NaN;NaN
NED2003036_24;MFD_SETNO24;43.106;67.3865;257084;50;05-jul-03;06:19:50;34.965;0.780863372093023;2.9215;2.2022;1;9.913;7;34.963;4;262;NaN;NaN
NED2003036_24;MFD_SETNO24;43.106;67.3865;257083;183;05-jul-03;06:19:50;32.408;0.0328854651162791;7.0455;3.0021;1;9.045;7;32.798;4;262;NaN;NaN
NED2003036_25;MFD_SETNO25;43.8215;66.932167;257090;5;05-jul-03;11:27:49;NaN;1.26673391472868;NaN;2.9087;1;7.485;7;31.998;4;518;NaN;NaN
NED2003036_25;MFD_SETNO25;43.8215;66.932167;257089;25;05-jul-03;11:27:49;NaN;1.8914246124031;NaN;2.808;1;5.431;7;32.306;4;518;NaN;NaN
NED2003036_25;MFD_SETNO25;43.8215;66.932167;257088;50;05-jul-03;11:27:49;33.931;1.68319437984496;5.334;2.4813;1;7.547;7;33.937;4;262;NaN;NaN
NED2003036_25;MFD_SETNO25;43.8215;66.932167;257087;148;05-jul-03;11:27:49;31.13;0.0813482558139535;6.201;2.2744;1;14.012;7;31.167;4;262;NaN;NaN
NED2003036_26;MFD_SETNO26;43.849833;66.9805;257094;5;05-jul-03;12:08:53;NaN;0.676748255813953;NaN;2.6568;1;7.918;1;32.676;4;6;NaN;NaN
NED2003036_26;MFD_SETNO26;43.849833;66.9805;257093;25;05-jul-03;12:08:53;NaN;2.56817286821705;NaN;2.4995;1;7.104;1;33.536;4;6;NaN;NaN
NED2003036_26;MFD_SETNO26;43.849833;66.9805;257092;50;05-jul-03;12:08:53;34.952;0.124618604651163;4.435;2.1321;1;9.631;7;34.948;4;262;NaN;NaN
NED2003036_26;MFD_SETNO26;43.849833;66.9805;257091;142;05-jul-03;12:08:53;31.996;NaN;4.155;2.556;1;11.527;7;32.556;4;262;NaN;NaN
NED2003036_27;MFD_SETNO27;43.931333;66.941167;257098;5;05-jul-03;14:33:24;NaN;0.850273449612403;NaN;2.7202;1;9.89;7;32.651;4;518;NaN;NaN
NED2003036_27;MFD_SETNO27;43.931333;66.941167;257097;25;05-jul-03;14:33:24;NaN;2.18641744186047;NaN;2.4965;1;6.742;7;33.129;4;518;NaN;NaN
NED2003036_27;MFD_SETNO27;43.931333;66.941167;257096;50;05-jul-03;14:33:24;34.698;0.317315891472868;6.717;2.0983;1;8.588;7;34.696;4;262;NaN;NaN
NED2003036_27;MFD_SETNO27;43.931333;66.941167;257095;156;05-jul-03;14:33:24;32.326;0.013668992248062;6.8085;2.6938;1;13.693;7;32.259;4;262;NaN;NaN
NED2003036_28;MFD_SETNO28;43.929167;66.501167;257102;5;05-jul-03;18:39:27;NaN;0.832920930232558;NaN;2.6568;1;9.469;7;32.671;4;518;NaN;NaN
NED2003036_28;MFD_SETNO28;43.929167;66.501167;257101;25;05-jul-03;18:39:27;NaN;3.01933837209302;NaN;2.4755;1;6.975;7;33.03;4;518;NaN;NaN
NED2003036_28;MFD_SETNO28;43.929167;66.501167;257100;50;05-jul-03;18:39:27;34.644;0.327079457364341;6.9015;2.0454;1;8.373;7;34.643;4;262;NaN;NaN
NED2003036_28;MFD_SETNO28;43.929167;66.501167;257099;93;05-jul-03;18:39:27;32.351;NaN;4.4915;2.3837;1;11.76;7;32.515;4;262;NaN;NaN
NED2003036_30;MFD_SETNO30;43.962;66.371333;257106;5;05-jul-03;21:35:42;NaN;2.30788507751938;NaN;2.5961;1;8.531;7;32.83;4;518;NaN;NaN
NED2003036_30;MFD_SETNO30;43.962;66.371333;257105;25;05-jul-03;21:35:42;NaN;2.04759728682171;NaN;2.4739;1;5.823;7;32.895;4;518;NaN;NaN
NED2003036_30;MFD_SETNO30;43.962;66.371333;257104;50;05-jul-03;21:35:42;33.874;1.05850368217054;4.76;2.2261;1;6.818;7;33.865;4;262;NaN;NaN
NED2003036_30;MFD_SETNO30;43.962;66.371333;257103;67;05-jul-03;21:35:42;32.577;0.0380779069767442;6.804;2.5014;1;12.321;7;32.663;4;262;NaN;NaN
NED2003036_31;MFD_SETNO31;44.086;66.4545;257110;5;05-jul-03;23:16:02;NaN;0.780863372093023;NaN;2.6264;1;10.673;7;32.79;4;518;NaN;NaN
NED2003036_31;MFD_SETNO31;44.086;66.4545;257109;25;05-jul-03;23:16:02;NaN;5.24884864341085;NaN;2.4951;1;7.476;7;32.886;4;518;NaN;NaN
NED2003036_31;MFD_SETNO31;44.086;66.4545;257108;50;05-jul-03;23:16:02;33.789;0.937036046511628;4.8895;2.25;1;6.651;7;33.778;4;262;NaN;NaN
NED2003036_31;MFD_SETNO31;44.086;66.4545;257107;83;05-jul-03;23:16:02;32.621;0.0311546511627907;6.8435;2.4993;1;11.782;7;33.293;4;262;NaN;NaN
NED2003036_32;MFD_SETNO32;44.119667;66.584667;257114;5;06-jul-03;00:38:31;NaN;0.512587209302326;NaN;2.6556;1;7.954;1;32.381;4;6;NaN;NaN
NED2003036_32;MFD_SETNO32;44.119667;66.584667;257113;25;06-jul-03;00:38:31;NaN;0.463769379844961;NaN;2.6747;1;7.8;1;32.516;4;6;NaN;NaN
NED2003036_32;MFD_SETNO32;44.119667;66.584667;257112;50;06-jul-03;00:38:31;32.657;0.454005813953488;6.3525;2.6828;1;7.536;7;32.669;4;262;NaN;NaN
NED2003036_32;MFD_SETNO32;44.119667;66.584667;257111;87;06-jul-03;00:38:31;32.613;0.312434108527132;6.733;2.25;1;13.203;7;32.682;4;262;NaN;NaN
NED2003036_33;MFD_SETNO33;44.329667;66.652;257118;5;06-jul-03;02:44:51;NaN;0.302670542635659;NaN;3.4175;1;7.348;7;31.995;4;518;NaN;NaN
NED2003036_33;MFD_SETNO33;44.329667;66.652;257117;25;06-jul-03;02:44:51;NaN;0.798215891472868;NaN;3.639;1;1.551;7;32.359;4;518;NaN;NaN
NED2003036_33;MFD_SETNO33;44.329667;66.652;257116;50;06-jul-03;02:44:51;35.037;0.468518023255814;2.4765;1.8678;1;9.731;7;35.033;4;262;NaN;NaN
NED2003036_33;MFD_SETNO33;44.329667;66.652;257115;190;06-jul-03;02:44:51;32.315;0.0242313953488372;6.5335;2.1361;1;8.028;7;32.489;4;262;NaN;NaN
NED2003036_34;MFD_SETNO34;44.297333;66.6045;257122;5;06-jul-03;04:44:53;NaN;1.26673391472868;NaN;2.6077;1;8.718;1;31.916;4;6;NaN;NaN
NED2003036_34;MFD_SETNO34;44.297333;66.6045;257121;25;06-jul-03;04:44:53;NaN;0.937036046511628;NaN;2.6248;1;8.559;1;31.958;4;6;NaN;NaN
NED2003036_34;MFD_SETNO34;44.297333;66.6045;257120;50;06-jul-03;04:44:53;32.084;0.728805813953488;6.5515;2.61;1;8.283;7;32.093;4;262;NaN;NaN
NED2003036_34;MFD_SETNO34;44.297333;66.6045;257119;198;06-jul-03;04:44:53;31.369;0.555280620155039;6.228;2.5839;1;13.795;7;31.721;4;262;NaN;NaN
NED2003036_35;MFD_SETNO35;44.437833;66.442;257126;5;06-jul-03;06:50:51;NaN;1.1973238372093;NaN;2.6033;1;8.53;1;32.198;4;6;NaN;NaN
NED2003036_35;MFD_SETNO35;44.437833;66.442;257125;25;06-jul-03;06:50:51;NaN;1.21467635658915;NaN;2.6239;1;8.507;1;32.23;4;6;NaN;NaN
NED2003036_35;MFD_SETNO35;44.437833;66.442;257124;50;06-jul-03;06:50:51;32.44;1.00644612403101;6.4795;2.5788;1;7.916;7;32.431;4;262;NaN;NaN
NED2003036_35;MFD_SETNO35;44.437833;66.442;257123;194;06-jul-03;06:50:51;31.814;0.589985658914729;6.7395;2.1143;1;9.256;7;32.319;4;262;NaN;NaN
NED2003036_36;MFD_SETNO36;44.467;66.543667;257130;5;06-jul-03;08:42:31;NaN;1.71789941860465;NaN;2.6975;1;8.807;1;32.636;4;6;NaN;NaN
NED2003036_36;MFD_SETNO36;44.467;66.543667;257129;25;06-jul-03;08:42:31;NaN;2.16906492248062;NaN;2.5984;1;7.97;1;32.609;4;6;NaN;NaN
NED2003036_36;MFD_SETNO36;44.467;66.543667;257128;50;06-jul-03;08:42:31;32.749;0.832920930232558;6.2505;2.5845;1;7.6;7;32.742;4;262;NaN;NaN
NED2003036_36;MFD_SETNO36;44.467;66.543667;257127;201;06-jul-03;08:42:31;32.125;0.537928100775194;6.6995;2.2046;1;8.494;7;32.249;4;262;NaN;NaN
NED2003036_37;MFD_SETNO37;44.522333;66.330333;257134;5;06-jul-03;10:57:08;NaN;3.58584709302326;NaN;2.7027;1;8.601;1;32.516;4;6;NaN;NaN
NED2003036_37;MFD_SETNO37;44.522333;66.330333;257133;25;06-jul-03;10:57:08;NaN;1.56172674418605;NaN;2.585;1;7.63;1;32.58;4;6;NaN;NaN
NED2003036_37;MFD_SETNO37;44.522333;66.330333;257132;50;06-jul-03;10:57:08;33.391;0.497941860465116;5.3955;2.3317;1;6.441;7;33.378;4;262;NaN;NaN
NED2003036_37;MFD_SETNO37;44.522333;66.330333;257131;153;06-jul-03;10:57:08;32.525;0.0976356589147287;6.743;2.7821;1;8.81;7;32.592;4;262;NaN;NaN
NED2003036_38;MFD_SETNO38;44.6055;66.334833;257138;5;06-jul-03;12:22:52;NaN;1.56172674418605;NaN;2.6345;1;8.966;1;32.433;4;6;NaN;NaN
NED2003036_38;MFD_SETNO38;44.6055;66.334833;257137;25;06-jul-03;12:22:52;NaN;1.75260445736434;NaN;2.5534;1;7.955;1;32.483;4;6;NaN;NaN
NED2003036_38;MFD_SETNO38;44.6055;66.334833;257136;50;06-jul-03;12:22:52;33.393;0.572633139534884;6.637;2.3123;1;6.461;7;33.383;4;262;NaN;NaN
NED2003036_38;MFD_SETNO38;44.6055;66.334833;257135;122;06-jul-03;12:22:52;32.325;NaN;6.9415;2.5702;1;8.149;7;32.491;4;262;NaN;NaN
NED2003036_39;MFD_SETNO39;44.832833;65.786167;257142;5;06-jul-03;15:57:17;32.387;5.4567238372093;6.792;2.6578;1;7.744;7;32.393;4;262;NaN;NaN
NED2003036_39;MFD_SETNO39;44.832833;65.786167;257141;25;06-jul-03;15:57:17;32.565;NaN;6.2005;2.5055;1;6.805;7;32.678;4;262;NaN;NaN
NED2003036_39;MFD_SETNO39;44.832833;65.786167;257140;50;06-jul-03;15:57:17;NaN;1.02379864341085;NaN;2.3553;1;6.484;1;33.384;4;6;NaN;NaN
NED2003036_39;MFD_SETNO39;44.832833;65.786167;257139;84;06-jul-03;15:57:17;32.44;NaN;5.4295;2.2902;1;8.81;7;32.581;4;262;NaN;NaN
NED2003036_40;MFD_SETNO40;44.997333;65.248667;257146;5;06-jul-03;18:42:14;NaN;6.65200620155039;NaN;2.6889;1;8.285;1;32.283;4;6;NaN;NaN
NED2003036_40;MFD_SETNO40;44.997333;65.248667;257145;25;06-jul-03;18:42:14;NaN;3.68978468992248;NaN;2.5811;1;7.971;1;32.394;4;6;NaN;NaN
NED2003036_40;MFD_SETNO40;44.997333;65.248667;257144;50;06-jul-03;18:42:14;33.024;0.317315891472868;5.6285;2.3612;1;6.423;7;33.013;4;262;NaN;NaN
NED2003036_40;MFD_SETNO40;44.997333;65.248667;257143;64;06-jul-03;18:42:14;32.329;0.277640310077519;6.955;2.4429;1;7.782;7;32.428;4;262;NaN;NaN
NED2003036_42;MFD_SETNO42;45.045667;65.291167;257150;5;06-jul-03;21:12:50;NaN;4.6252230620155;NaN;2.5564;1;7.562;1;32.185;4;6;NaN;NaN
NED2003036_42;MFD_SETNO42;45.045667;65.291167;257149;25;06-jul-03;21:12:50;NaN;2.60287790697674;NaN;2.4365;1;6.852;1;32.555;4;6;NaN;NaN
NED2003036_42;MFD_SETNO42;45.045667;65.291167;257148;50;06-jul-03;21:12:50;33.092;0.649277131782946;5.5625;2.2878;1;6.437;7;33.079;4;262;NaN;NaN
NED2003036_42;MFD_SETNO42;45.045667;65.291167;257147;72;06-jul-03;21:12:50;32.111;0.190389534883721;7.108;2.5564;1;8.279;7;32.467;4;262;NaN;NaN
