Filename; Pressure; Uniqueno; Variable; Values; Test failed
NED2012022_99; -5 to 5 m; NaN; temp; 18.41  ; Out of TS Climatology by more than 3*std in box(es) 26 (14.58 ± 3.30)
NED2012022_100; -5 to 5 m; NaN; temp; 19.42  ; Out of TS Climatology by more than 3*std in box(es) 26 (14.58 ± 3.30)
NED2012022_101; -5 to 5 m; NaN; temp; 18.03  ; Out of TS Climatology by more than 3*std in box(es) 26 (14.58 ± 3.30)
NED2012022_104; -5 to 5 m; NaN; temp; 18.96  ; Out of TS Climatology by more than 3*std in box(es) 26 (14.58 ± 3.30)
NED2012022_105; 45 to 55 m; NaN; psal; 33.26  ; Out of TS Climatology by more than 3*std in box(es) 28 (32.64 ± 0.42)
NED2012022_107; 45 to 55 m; NaN; psal; 33.77  ; Out of TS Climatology by more than 3*std in box(es) 36 (32.74 ± 0.42)
NED2012022_108; 140 to 160 m; NaN; psal; 33.83  ; Out of TS Climatology by more than 3*std in box(es) 30 (34.96 ± 1.05)
NED2012022_110; 5 to 15 m; NaN; temp; 19.14  ; Out of TS Climatology by more than 3*std in box(es) 29 (12.67 ± 5.31)
NED2012022_111; -5 to 5 m; NaN; temp; 18.20  ; Out of TS Climatology by more than 3*std in box(es) 22 (12.78 ± 5.40)
NED2012022_111; 45 to 55 m; NaN; temp; 14.43  ; Out of TS Climatology by more than 3*std in box(es) 22 (6.35 ± 6.30)
NED2012022_111; -5 to 5 m; NaN; psal; 32.88  ; Out of TS Climatology by more than 3*std in box(es) 22 (31.82 ± 0.84)
NED2012022_111; 15 to 25 m; NaN; psal; 34.51  ; Out of TS Climatology by more than 3*std in box(es) 22 (32.02 ± 0.72)
NED2012022_111; 45 to 55 m; NaN; psal; 35.31  ; Out of TS Climatology by more than 3*std in box(es) 22 (32.58 ± 0.66)
NED2012022_112; -5 to 5 m; NaN; temp; 19.80  ; Out of TS Climatology by more than 3*std in box(es) 22 (12.78 ± 5.40)
NED2012022_112; 15 to 25 m; NaN; temp; 18.84  ; Out of TS Climatology by more than 3*std in box(es) 22 (9.36 ± 6.99)
NED2012022_112; 45 to 55 m; NaN; temp; 15.49  ; Out of TS Climatology by more than 3*std in box(es) 22 (6.35 ± 6.30)
NED2012022_112; 15 to 25 m; NaN; psal; 33.01  ; Out of TS Climatology by more than 3*std in box(es) 22 (32.02 ± 0.72)
NED2012022_112; 45 to 55 m; NaN; psal; 34.27  ; Out of TS Climatology by more than 3*std in box(es) 22 (32.58 ± 0.66)
NED2012022_113; -5 to 5 m; NaN; temp; 19.53  ; Out of TS Climatology by more than 3*std in box(es) 22 (12.78 ± 5.40)
NED2012022_113; 15 to 25 m; NaN; temp; 18.61  ; Out of TS Climatology by more than 3*std in box(es) 22 (9.36 ± 6.99)
NED2012022_113; 15 to 25 m; NaN; psal; 33.27  ; Out of TS Climatology by more than 3*std in box(es) 22 (32.02 ± 0.72)
NED2012022_114; -5 to 5 m; NaN; temp; 18.57  ; Out of TS Climatology by more than 3*std in box(es) 18 (13.77 ± 4.32)
NED2012022_123; 15 to 25 m; NaN; temp; 15.84  ; Out of TS Climatology by more than 3*std in box(es) 10 (10.40 ± 4.14)
NED2012022_130; -5 to 5 m; NaN; psal; 30.82  ; Out of TS Climatology by more than 3*std in box(es) 10 (31.82 ± 0.90)
NED2012022_141; 45 to 55 m; NaN; psal; 31.77  ; Out of TS Climatology by more than 3*std in box(es) 12 (32.57 ± 0.75)
NED2012022_142; 45 to 55 m; NaN; temp; 7.55  ; Out of TS Climatology by more than 3*std in box(es) 12 (3.58 ± 3.51)
NED2012022_144; -5 to 5 m; NaN; temp; 18.60  ; Out of TS Climatology by more than 3*std in box(es) 14 (13.14 ± 4.56)
NED2012022_144; 5 to 15 m; NaN; temp; 17.52  ; Out of TS Climatology by more than 3*std in box(es) 14 (10.38 ± 4.74)
NED2012022_145; -5 to 5 m; NaN; temp; 18.68  ; Out of TS Climatology by more than 3*std in box(es) 13 (13.55 ± 5.01)
NED2012022_148; 15 to 25 m; NaN; temp; 18.29  ; Out of TS Climatology by more than 3*std in box(es) 7 (9.20 ± 6.30)
NED2012022_148; 90 to 110 m; NaN; temp; 6.17  ; Out of TS Climatology by more than 3*std in box(es) 7 (2.61 ± 2.85)
NED2012022_162; 45 to 55 m; NaN; psal; 31.36  ; Out of TS Climatology by more than 3*std in box(es) 5 (32.06 ± 0.63)
NED2012022_164; 5 to 15 m; NaN; temp; 17.92  ; Out of TS Climatology by more than 3*std in box(es) 6 (11.79 ± 4.92)
NED2012022_166; 5 to 15 m; NaN; temp; 17.60  ; Out of TS Climatology by more than 3*std in box(es) 6 (11.79 ± 4.92)
NED2012022_176; 15 to 25 m; NaN; temp; 16.85  ; Out of TS Climatology by more than 3*std in box(es) 1 (9.24 ± 7.26)
NED2012022_178; 25 to 35 m; NaN; temp; 10.06  ; Out of TS Climatology by more than 3*std in box(es) 2 (3.66 ± 5.94)
NED2012022_179; 5 to 15 m; NaN; temp; 18.30  ; Out of TS Climatology by more than 3*std in box(es) 6 (11.79 ± 4.92)
NED2012022_183; 45 to 55 m; NaN; temp; 5.80  ; Out of TS Climatology by more than 3*std in box(es) 5 (2.07 ± 3.36)
NED2012022_184; 25 to 35 m; NaN; temp; 10.34  ; Out of TS Climatology by more than 3*std in box(es) 2 (3.66 ± 5.94)
NED2012022_184; 45 to 55 m; NaN; temp; 4.24  ; Out of TS Climatology by more than 3*std in box(es) 2 (1.44 ± 2.52)
NED2012022_186; 5 to 15 m; NaN; temp; 18.29  ; Out of TS Climatology by more than 3*std in box(es) 5 (12.62 ± 5.67)
NED2012022_187; 5 to 15 m; NaN; temp; 18.37  ; Out of TS Climatology by more than 3*std in box(es) 5 (12.62 ± 5.67)
NED2012022_187; 25 to 35 m; NaN; psal; 30.76  ; Out of TS Climatology by more than 3*std in box(es) 5 (31.52 ± 0.69)
NED2012022_188; 45 to 55 m; NaN; psal; 31.34  ; Out of TS Climatology by more than 3*std in box(es) 5 (32.06 ± 0.63)
NED2012022_192; 25 to 35 m; NaN; psal; 30.80  ; Out of TS Climatology by more than 3*std in box(es) 5 (31.52 ± 0.69)
NED2012022_192; 45 to 55 m; NaN; psal; 31.38  ; Out of TS Climatology by more than 3*std in box(es) 5 (32.06 ± 0.63)
NED2012022_202; 15 to 25 m; NaN; temp; 4.18  ; Out of TS Climatology by more than 3*std in box(es) 4 (10.86 ± 6.60)
NED2012022_211; 15 to 25 m; NaN; temp; 3.17  ; Out of TS Climatology by more than 3*std in box(es) 4 (10.86 ± 6.60)
NED2012022_219; 240 to 260 m; NaN; psal; 34.75  ; Out of TS Climatology by more than 3*std in box(es) 8 (34.92 ± 0.00)
NED2012022_222; 45 to 55 m; NaN; psal; 31.58  ; Out of TS Climatology by more than 3*std in box(es) 9 (32.46 ± 0.33)
NED2012022_223; 25 to 35 m; NaN; psal; 31.18  ; Out of TS Climatology by more than 3*std in box(es) 9 (31.99 ± 0.72)
NED2012022_225; 45 to 55 m; NaN; psal; 32.10  ; Out of TS Climatology by more than 3*std in box(es) 9 (32.46 ± 0.33)
NED2012022_228; 45 to 55 m; NaN; psal; 33.51  ; Out of TS Climatology by more than 3*std in box(es) 9 (32.46 ± 0.33)
NED2012022_230; 15 to 25 m; NaN; psal; 33.16  ; Out of TS Climatology by more than 3*std in box(es) 9 (31.79 ± 1.32)
NED2012022_230; 45 to 55 m; NaN; psal; 33.59  ; Out of TS Climatology by more than 3*std in box(es) 9 (32.46 ± 0.33)
