CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
NED2011025_70;MFD_SETNO70;44.9907;-66.7712;353357;50;13-jul-11;02:00:42;31.8744;8.0731;5.77432;0.0205011940298508;1;NaN;9;NaN;9;0.3015;1;6.086;1;0.769;1;5.2325;1;0;7.91;1.16
NED2011025_70;MFD_SETNO70;44.9907;-66.7712;353356;64;13-jul-11;02:00:42;31.8725;8.069;5.73571;0.317401791044776;1;31.9222583770752;1;6.0555;1;0.3185;1;6.6855;1;0.7945;1;5.705;1;0;8.41;1.17
NED2011025_71;MFD_SETNO71;44.827;-66.836;353363;5;13-jul-11;04:16:07;31.481;9.3893;6.11827;2.57148013432836;1;NaN;9;6.5965;1;0.3075;1;3.9675;1;0.5975;1;3.3465;1;0;6.64;1.19
NED2011025_71;MFD_SETNO71;44.827;-66.836;353362;25;13-jul-11;04:16:07;31.4751;9.3632;6.12781;2.57148013432836;1;NaN;9;NaN;9;0.301;1;3.7115;1;0.582;1;3.078;1;0;6.38;1.21
NED2011025_71;MFD_SETNO71;44.827;-66.836;353361;50;13-jul-11;04:16:07;31.4792;9.376;6.15143;2.57148013432836;1;NaN;9;NaN;9;0.316;1;4.1765;1;0.618;1;3.418;1;0;6.76;1.22
NED2011025_71;MFD_SETNO71;44.827;-66.836;353360;105;13-jul-11;04:16:07;31.7313;8.5222;5.89731;1.89079421641791;1;31.7809143066406;1;6.1965;1;0.3315;1;5.9455;1;0.744;1;4.803;1;0;7.99;1.24
NED2011025_72;MFD_SETNO72;44.4005;-66.8903;353367;5;13-jul-11;08:01:48;32.0024;10.8312;5.79316;0.491923880597015;1;NaN;9;6.362;1;0.239;1;2.1435;1;0.4665;1;3.254;1;0;4.59;0.66
NED2011025_72;MFD_SETNO72;44.4005;-66.8903;353366;25;13-jul-11;08:01:48;31.9586;9.7571;5.95792;0.307482985074627;1;NaN;9;NaN;9;0.286;1;3.268;1;0.562;1;3.8515;1;0;5.81;0.85
NED2011025_72;MFD_SETNO72;44.4005;-66.8903;353365;50;13-jul-11;08:01:48;32.1023;8.7879;5.82464;0.0545534328358209;1;NaN;9;NaN;9;0.29;1;5.9895;1;0.6835;1;5.0345;1;0;8.76;1.19
NED2011025_72;MFD_SETNO72;44.4005;-66.8903;353364;111;13-jul-11;08:01:48;32.6345;8.2291;5.3957;0.737885820895522;1;32.6772193908691;1;5.6385;1;0.3345;1;7.746;1;0.7995;1;6.4665;1;0;9.69;1.20
NED2011025_73;MFD_SETNO73;44.102;-67.1433;353371;5;13-jul-11;11:29:27;31.9836;12.8244;5.84487;0.696892164179105;1;NaN;9;6.3835;1;0.139;1;0.3125;1;0.3415;1;2.3925;1;0;0.92;0.13
NED2011025_73;MFD_SETNO73;44.102;-67.1433;353370;25;13-jul-11;11:29:27;32.0194;12.187;5.92115;0.317401791044776;1;NaN;9;NaN;9;0.197;1;0.648;1;0.3815;1;2.472;1;0;1.70;0.26
NED2011025_73;MFD_SETNO73;44.102;-67.1433;353369;49;13-jul-11;11:29:27;32.8207;7.8396;5.53127;0.0793504477611941;1;NaN;9;NaN;9;0.2705;1;8.558;1;0.8675;1;6.7705;1;0;9.87;1.26
NED2011025_73;MFD_SETNO73;44.102;-67.1433;353368;76;13-jul-11;11:29:27;33.1743;7.8663;5.10898;1.02484141791045;1;33.2129516601562;1;5.314;1;0.27;1;10.335;1;0.9455;1;8.4265;1;0;10.93;1.23
NED2011025_74;MFD_SETNO74;43.9065;-67.2108;353375;5;13-jul-11;13:43:36;31.9378;16.4399;5.41631;0.362036417910448;1;NaN;9;5.952;1;0.1005;1;0.0865;1;0.2445;1;2.209;1;0;0.35;0.04
NED2011025_74;MFD_SETNO74;43.9065;-67.2108;353374;25;13-jul-11;13:43:36;32.1593;10.2726;5.86639;1.85297833208955;1;NaN;9;NaN;9;0.1985;1;2.4705;1;0.5475;1;3.374;1;0;4.51;0.73
NED2011025_74;MFD_SETNO74;43.9065;-67.2108;353373;49;13-jul-11;13:43:36;32.7256;6.912;5.54762;0.0843098507462686;1;NaN;9;NaN;9;0.1505;1;9.311;1;0.892;1;6.8735;1;0;10.44;1.35
NED2011025_74;MFD_SETNO74;43.9065;-67.2108;353372;153;13-jul-11;13:43:36;34.1969;8.2343;4.04853;0.0205011940298508;1;34.2440605163574;1;4.218;1;0.1875;1;16.0485;1;1.262;1;13.919;1;0;12.72;1.15
NED2011025_75;MFD_SETNO75;43.757;-67.332;353379;5;13-jul-11;15:42:25;31.9918;16.6882;5.29164;0.357077014925373;1;NaN;9;5.9075;1;0.102;1;0.097;1;0.2535;1;2.283;1;0;0.38;0.04
NED2011025_75;MFD_SETNO75;43.757;-67.332;353378;25;13-jul-11;15:42:25;32.1601;10.8657;5.73889;0.806208582089552;1;NaN;9;NaN;9;0.1775;1;3.8225;1;0.5945;1;3.24;1;0;6.43;1.18
NED2011025_75;MFD_SETNO75;43.757;-67.332;353377;49;13-jul-11;15:42:25;32.4848;6.7012;5.75138;0.183497910447761;1;NaN;9;NaN;9;0.152;1;9.066;1;0.8755;1;5.7845;1;0;10.36;1.57
NED2011025_75;MFD_SETNO75;43.757;-67.332;353376;193;13-jul-11;15:42:25;34.25;8.2716;3.95235;0.0140945708955224;1;34.300365447998;1;4.133;1;0.17;1;16.1365;1;1.243;1;14.015;1;0;12.98;1.15
NED2011025_77;MFD_SETNO77;43.6898;-67.1587;353383;4;13-jul-11;19:29:23;31.9431;16.7246;5.15339;0.292604776119403;1;NaN;9;5.8205;1;0.047;1;0.0995;1;0.225;1;1.683;1;0;0.44;0.06
NED2011025_77;MFD_SETNO77;43.6898;-67.1587;353382;24;13-jul-11;19:29:23;32.1721;10.0419;5.8413;1.51676529850746;1;NaN;9;NaN;9;0.1265;1;1.234;1;0.4435;1;3.796;1;0;2.78;0.33
NED2011025_77;MFD_SETNO77;43.6898;-67.1587;353381;49;13-jul-11;19:29:23;32.5577;7.4159;5.64054;0.327949253731343;1;NaN;9;NaN;9;0.1755;1;6.126;1;0.71;1;4.4765;1;0;8.63;1.37
NED2011025_77;MFD_SETNO77;43.6898;-67.1587;353380;137;13-jul-11;19:29:23;33.9696;7.9467;4.31003;0.0153758955223881;1;34.0154151916504;1;4.5235;1;0.165;1;14.974;1;1.176;1;12.4295;1;0;12.73;1.20
NED2011025_78;MFD_SETNO78;43.3867;-67.372;353387;5;13-jul-11;22:35:28;31.8229;15.8094;5.24303;0.437265671641791;1;NaN;9;6.1925;1;0;1;0.093;1;0.2765;1;1.722;1;0;0.34;0.05
NED2011025_78;MFD_SETNO78;43.3867;-67.372;353386;24;13-jul-11;22:35:28;31.9879;11.1124;5.90362;1.22980970149254;1;NaN;9;NaN;9;0.0895;1;1.0405;1;0.4245;1;2.5425;1;0;2.45;0.41
NED2011025_78;MFD_SETNO78;43.3867;-67.372;353385;50;13-jul-11;22:35:28;32.2952;7.1395;5.92012;0.238051343283582;1;NaN;9;NaN;9;0.076;1;7.4035;1;0.7775;1;5.1665;1;0;9.52;1.43
NED2011025_78;MFD_SETNO78;43.3867;-67.372;353384;206;13-jul-11;22:35:28;34.3008;8.3099;3.92306;0.0230638432835821;1;34.3484764099121;1;4.173;1;0.0845;1;17.2565;1;1.268;1;15.2135;1;0;13.61;1.13
NED2011025_80;MFD_SETNO80;43.2768;-67.447;353391;5;14-jul-11;02:21:46;31.8451;15.8106;5.57759;0.381874029850746;1;NaN;9;6.0985;1;0;1;0.087;1;0.2445;1;1.599;1;0;0.36;0.05
NED2011025_80;MFD_SETNO80;43.2768;-67.447;353390;25;14-jul-11;02:21:46;32.1759;9.6717;6.06313;1.35279067164179;1;NaN;9;NaN;9;0;1;0.408;1;0.329;1;1.9405;1;0;1.24;0.21
NED2011025_80;MFD_SETNO80;43.2768;-67.447;353389;46;14-jul-11;02:21:46;32.5021;7.4273;5.85434;0.765214925373134;1;NaN;9;NaN;9;0.0215;1;3.487;1;0.5465;1;3.1155;1;0;6.38;1.12
NED2011025_80;MFD_SETNO80;43.2768;-67.447;353388;201;14-jul-11;02:21:46;34.5918;8.6374;3.93515;0.0166572201492537;1;34.6391410827637;1;4.214;1;5e-04;1;13.3825;1;1.0765;1;10.2315;1;0;12.43;1.31
NED2011025_81;MFD_SETNO81;42.9128;-67.2772;353395;6;14-jul-11;05:35:51;31.7759;14.953;5.54806;0.411630447761194;1;NaN;9;6.1975;1;0.0555;1;0.097;1;0.2585;1;1.696;1;0;0.38;0.06
NED2011025_81;MFD_SETNO81;42.9128;-67.2772;353394;25;14-jul-11;05:35:51;32.0654;12.2474;5.69322;0.929189552238806;1;NaN;9;NaN;9;0.072;1;1.0305;1;0.3915;1;2.2875;1;0;2.63;0.45
NED2011025_81;MFD_SETNO81;42.9128;-67.2772;353393;49;14-jul-11;05:35:51;32.73;6.8905;5.66822;0.198376119402985;1;NaN;9;NaN;9;0.067;1;8.8025;1;0.8495;1;5.982;1;0;10.36;1.47
NED2011025_81;MFD_SETNO81;42.9128;-67.2772;353392;256;14-jul-11;05:35:51;34.8868;8.9856;3.82386;0.0102505970149254;1;34.9339370727539;1;4.15;1;0.05;1;18.4685;1;1.288;1;12.4925;1;0;14.34;1.48
NED2011025_82;MFD_SETNO82;42.665;-67.5028;353399;5;14-jul-11;08:15:25;31.6254;14.6992;5.66877;0.519252985074627;1;NaN;9;6.3345;1;0.107;1;0.0995;1;0.3065;1;2.023;1;0;0.32;0.05
NED2011025_82;MFD_SETNO82;42.665;-67.5028;353398;24;14-jul-11;08:15:25;31.9592;11.195;5.87741;0.874531343283582;1;NaN;9;NaN;9;0.2055;1;2.4205;1;0.494;1;2.898;1;0;4.90;0.84
NED2011025_82;MFD_SETNO82;42.665;-67.5028;353397;50;14-jul-11;08:15:25;32.5735;7.0341;5.80351;0.218213731343284;1;NaN;9;NaN;9;0.158;1;8.3775;1;0.8765;1;6.041;1;0;9.56;1.39
NED2011025_82;MFD_SETNO82;42.665;-67.5028;353396;202;14-jul-11;08:15:25;34.8951;8.8011;3.82231;0.0102505970149254;1;34.9407691955566;1;4.1485;1;0.142;1;17.239;1;1.269;1;12.4715;1;0;13.58;1.38
NED2011025_83;MFD_SETNO83;42.5367;-67.2915;353403;5;14-jul-11;11:58:27;31.8067;14.054;5.77871;0.491923880597015;1;NaN;9;6.346;1;0.099;1;0.083;1;0.278;1;1.598;1;0;0.30;0.05
NED2011025_83;MFD_SETNO83;42.5367;-67.2915;353402;27;14-jul-11;11:58:27;32.1059;9.5336;6.1263;1.55045125746269;1;NaN;9;NaN;9;0.177;1;1.4555;1;0.448;1;2.8585;1;0;3.25;0.51
NED2011025_83;MFD_SETNO83;42.5367;-67.2915;353401;51;14-jul-11;11:58:27;32.6153;6.8123;5.70768;0.247970149253731;1;NaN;9;NaN;9;0.149;1;7.864;1;0.788;1;5.6155;1;0;9.98;1.40
NED2011025_83;MFD_SETNO83;42.5367;-67.2915;353400;308;14-jul-11;11:58:27;35.0656;8.8951;3.76801;0.0166572201492537;1;35.1133880615234;1;4.1735;1;0.152;1;18.806;1;1.2925;1;12.196;1;0;14.55;1.54
NED2011025_84;MFD_SETNO84;42.5082;-67.08;353407;5;14-jul-11;15:04:08;31.8453;14.7811;5.5464;0.53561552238806;1;NaN;9;6.1515;1;0.123;1;0.093;1;0.284;1;1.894;1;0;0.33;0.05
NED2011025_84;MFD_SETNO84;42.5082;-67.08;353406;25;14-jul-11;15:04:08;32.4716;7.3925;5.77441;1.89079421641791;1;NaN;9;NaN;9;0.1335;1;0.4155;1;0.376;1;2.233;1;0;1.11;0.19
NED2011025_84;MFD_SETNO84;42.5082;-67.08;353405;51;14-jul-11;15:04:08;32.8891;6.7817;5.49003;0.188457313432836;1;NaN;9;NaN;9;0.1535;1;8.153;1;0.8295;1;5.8465;1;0;9.83;1.39
NED2011025_84;MFD_SETNO84;42.5082;-67.08;353404;331;14-jul-11;15:04:08;35.0549;8.4811;3.77542;0.0153758955223881;1;35.1041450500488;1;4.1105;1;0.158;1;19.8485;1;1.3625;1;14.5795;1;0;14.57;1.36
NED2011025_85;MFD_SETNO85;42.5392;-66.777;353411;6;14-jul-11;18:19:25;31.2732;11.5194;5.99245;0.888195895522388;1;NaN;9;6.555;1;0.1105;1;0.1185;1;0.3285;1;1.234;1;0;0.36;0.10
NED2011025_85;MFD_SETNO85;42.5392;-66.777;353410;24;14-jul-11;18:19:25;31.729;6.5878;6.20283;0.888195895522388;1;NaN;9;NaN;9;0.2445;1;1.3;1;0.4675;1;1.8075;1;0;2.78;0.72
NED2011025_85;MFD_SETNO85;42.5392;-66.777;353409;54;14-jul-11;18:19:25;32.7504;6.4037;5.81977;0.218213731343284;1;NaN;9;NaN;9;0.183;1;6.3935;1;0.74;1;4.782;1;0;8.64;1.34
NED2011025_85;MFD_SETNO85;42.5392;-66.777;353408;253;14-jul-11;18:19:25;35.0555;9.175;3.77057;0.0140945708955224;1;35.1094093322754;1;4.114;1;0.212;1;18.3295;1;1.28;1;11.0385;1;0;14.32;1.66
NED2011025_86;MFD_SETNO86;42.321;-66.9892;353415;6;14-jul-11;21:09:04;31.7999;15.8648;5.41107;0.519252985074627;1;NaN;9;5.965;1;0.1;1;0.086;1;0.2485;1;1.639;1;0;0.35;0.05
NED2011025_86;MFD_SETNO86;42.321;-66.9892;353414;26;14-jul-11;21:09:04;32.1215;8.8336;5.95453;2.34458482835821;1;NaN;9;NaN;9;0.17;1;0.942;1;0.4395;1;2.6995;1;0;2.14;0.35
NED2011025_86;MFD_SETNO86;42.321;-66.9892;353413;51;14-jul-11;21:09:04;32.6423;6.6369;5.74725;0.173579104477612;1;NaN;9;NaN;9;0.148;1;7.73;1;0.824;1;4.912;1;0;9.38;1.57
NED2011025_86;MFD_SETNO86;42.321;-66.9892;353412;289;14-jul-11;21:09:04;35.0515;8.509;3.78193;0.0192198694029851;1;35.1009407043457;1;4.0945;1;0.1515;1;18.8715;1;1.3325;1;13.6485;1;0;14.16;1.38
NED2011025_87;MFD_SETNO87;42.233;-67.0658;353419;5;14-jul-11;23:37:04;31.6252;16.0313;5.39349;0.601240298507463;1;NaN;9;5.988;1;0.1095;1;0.09;1;0.199;1;1.389;1;0;0.45;0.06
NED2011025_87;MFD_SETNO87;42.233;-67.0658;353418;24;14-jul-11;23:37:04;32.2069;9.1138;5.49988;1.12049328358209;1;NaN;9;NaN;9;0.25;1;1.2625;1;0.477;1;2.3155;1;0;2.65;0.55
NED2011025_87;MFD_SETNO87;42.233;-67.0658;353417;50;14-jul-11;23:37:04;32.3204;5.501;5.93217;0.119025671641791;1;NaN;9;NaN;9;0.1785;1;8.3535;1;0.869;1;5.335;1;0;9.61;1.57
NED2011025_87;MFD_SETNO87;42.233;-67.0658;353416;211;14-jul-11;23:37:04;35.0031;8.7784;3.77383;0.0205011940298507;1;35.0517387390137;1;4.021;1;0.27;1;18.044;1;1.471;1;13.2895;1;0;12.27;1.36
NED2011025_88;MFD_SETNO88;42.1683;-66.7038;353423;5;15-jul-11;02:40:33;31.7602;14.1601;5.46644;0.956518656716418;1;NaN;9;5.995;1;0.169;1;1.0935;1;0.3465;1;2.6845;1;0;3.16;0.41
NED2011025_88;MFD_SETNO88;42.1683;-66.7038;353422;25;15-jul-11;02:40:33;31.8127;12.8224;5.5715;1.29813246268657;1;NaN;9;NaN;9;0.221;1;2.48;1;0.5145;1;4.0235;1;0;4.82;0.62
NED2011025_88;MFD_SETNO88;42.1683;-66.7038;353421;49;15-jul-11;02:40:33;32.281;7.1491;5.65727;0.614904850746269;1;NaN;9;NaN;9;0.2505;1;7.002;1;0.7875;1;6.1215;1;0;8.89;1.14
NED2011025_88;MFD_SETNO88;42.1683;-66.7038;353420;160;15-jul-11;02:40:33;34.1687;8.2971;4.72562;0.0694316417910448;1;34.1093406677246;1;4.643;1;0.231;1;13.796;1;1.085;1;9.564;1;0;12.72;1.44
NED2011025_89;MFD_SETNO89;42.1908;-66.4842;353427;6;15-jul-11;05:11:10;31.7509;15.6565;5.42373;0.655898507462687;1;NaN;9;5.948;1;0.1155;1;0.1735;1;0.2345;1;1.612;1;0;0.74;0.11
NED2011025_89;MFD_SETNO89;42.1908;-66.4842;353426;24;15-jul-11;05:11:10;32.1867;8.8515;6.01768;1.89079421641791;1;NaN;9;NaN;9;0.153;1;0.553;1;0.44;1;2.0185;1;0;1.26;0.27
NED2011025_89;MFD_SETNO89;42.1908;-66.4842;353425;49;15-jul-11;05:11:10;32.3867;5.7149;5.90503;0.173579104477612;1;NaN;9;NaN;9;0.1515;1;8.445;1;0.866;1;5.5855;1;0;9.75;1.51
NED2011025_89;MFD_SETNO89;42.1908;-66.4842;353424;203;15-jul-11;05:11:10;34.9384;9.2432;3.92033;0.0179385447761194;1;34.9880180358887;1;4.246;1;0.202;1;15.246;1;1.1295;1;9.2565;1;0;13.50;1.65
NED2011025_90;MFD_SETNO90;42.412;-66.2938;353431;6;15-jul-11;08:18:01;31.8823;14.5796;5.51604;0.505588432835821;1;NaN;9;6.024;1;0.115;1;0.093;1;0.2805;1;1.044;1;0;0.33;0.09
NED2011025_90;MFD_SETNO90;42.412;-66.2938;353430;25;15-jul-11;08:18:01;31.9741;13.9895;5.39767;0.833537686567164;1;NaN;9;NaN;9;0.1325;1;0.283;1;0.329;1;1.358;1;0;0.86;0.21
NED2011025_90;MFD_SETNO90;42.412;-66.2938;353429;51;15-jul-11;08:18:01;32.8228;9.2029;5.72034;0.491923880597015;1;NaN;9;NaN;9;0.253;1;3.5185;1;0.564;1;3.436;1;0;6.24;1.02
NED2011025_90;MFD_SETNO90;42.412;-66.2938;353428;247;15-jul-11;08:18:01;35.0095;7.609;4.19763;0.0115319216417911;1;35.0569877624512;1;4.493;1;0.174;1;18.943;1;1.303;1;11.804;1;0;14.54;1.60
NED2011025_91;MFD_SETNO91;42.2493;-66.2403;353435;5;15-jul-11;10:19:07;31.3883;12.3783;5.87814;0.614904850746269;1;NaN;9;6.277;1;0.1115;1;0.11;1;0.3575;1;0.895;1;0;0.31;0.12
NED2011025_91;MFD_SETNO91;42.2493;-66.2403;353434;25;15-jul-11;10:19:07;31.6022;12.1008;5.94191;1.1341578358209;1;NaN;9;NaN;9;0.183;1;1.3465;1;0.4945;1;2.074;1;0;2.72;0.65
NED2011025_91;MFD_SETNO91;42.2493;-66.2403;353433;51;15-jul-11;10:19:07;32.9639;6.6413;5.48389;0.0512529850746269;1;NaN;9;NaN;9;0.1525;1;10.9595;1;1.0305;1;7.514;1;0;10.64;1.46
NED2011025_91;MFD_SETNO91;42.2493;-66.2403;353432;215;15-jul-11;10:19:07;34.9373;8.3125;4.11816;0.0179385447761194;1;34.9883689880371;1;4.3775;1;0.179;1;17.8105;1;1.273;1;10.955;1;0;13.99;1.63
NED2011025_92;MFD_SETNO92;42.2047;-66.3215;353439;5;15-jul-11;12:02:57;31.7908;13.6681;5.77519;0.614904850746269;1;NaN;9;6.273;1;0.1165;1;0.127;1;0.2705;1;1.4475;1;0;0.47;0.09
NED2011025_92;MFD_SETNO92;42.2047;-66.3215;353438;24;15-jul-11;12:02:57;32.2287;8.2041;5.77276;0.98384776119403;1;NaN;9;NaN;9;0.2215;1;2.831;1;0.567;1;2.5775;1;0;4.99;1.10
NED2011025_92;MFD_SETNO92;42.2047;-66.3215;353437;48;15-jul-11;12:02:57;32.7871;6.4061;5.58193;0.0743910447761194;1;NaN;9;NaN;9;0.155;1;9.9075;1;0.9405;1;6.759;1;0;10.53;1.47
NED2011025_92;MFD_SETNO92;42.2047;-66.3215;353436;200;15-jul-11;12:02:57;35.0006;9.0967;3.88405;0.0153758955223881;1;35.0478858947754;1;4.2085;1;0.179;1;18.3395;1;2.1715;1;11.128;1;0;8.45;1.65
NED2011025_93;MFD_SETNO93;42.08;-66.1747;353443;5;15-jul-11;14:08:12;31.8008;13.5958;5.72352;0.580250149253731;1;NaN;9;6.1615;1;0.1185;1;0.193;1;0.2865;1;1.626;1;0;0.67;0.12
NED2011025_93;MFD_SETNO93;42.08;-66.1747;353442;26;15-jul-11;14:08:12;32.5871;7.4823;5.64771;0.347158208955224;1;NaN;9;NaN;9;0.189;1;8.293;2;0.8495;1;6.632;1;2048;9.76;1.25
NED2011025_93;MFD_SETNO93;42.08;-66.1747;353441;50;15-jul-11;14:08:12;32.8382;6.7144;5.38582;0.153741492537314;1;NaN;9;NaN;9;0.204;1;9.6385;1;0.9985;1;7.8;1;0;9.65;1.24
NED2011025_93;MFD_SETNO93;42.08;-66.1747;353440;92;15-jul-11;14:08:12;33.2264;7.0063;5.03482;0.0843098507462686;1;33.2690086364746;1;5.2655;1;0.1925;1;11.7405;1;1.0125;1;8.766;1;0;11.60;1.34
NED2011025_94;MFD_SETNO94;41.8862;-65.9452;353447;5;15-jul-11;16:31:46;31.7419;13.7105;5.57553;0.683227611940299;1;NaN;9;6.027;1;0.1485;1;0.6545;1;0.347;1;2.0145;1;0;1.89;0.32
NED2011025_94;MFD_SETNO94;41.8862;-65.9452;353446;25;15-jul-11;16:31:46;32.5338;7.3253;5.52502;0.371955223880597;1;NaN;9;NaN;9;0.199;1;7.209;1;0.824;1;5.5005;1;0;8.75;1.31
NED2011025_94;MFD_SETNO94;41.8862;-65.9452;353445;49;15-jul-11;16:31:46;32.7764;6.8403;5.41796;0.0615035820895523;1;NaN;9;NaN;9;0.168;1;10.141;1;0.981;1;7.376;1;0;10.34;1.37
NED2011025_94;MFD_SETNO94;41.8862;-65.9452;353444;103;15-jul-11;16:31:46;33.2953;7.0836;4.99457;0.0422837126865672;1;33.3732566833496;1;5.2065;1;0.2005;1;12.459;1;1.053;1;9.5305;1;0;11.83;1.31
NED2011025_95;MFD_SETNO95;41.4375;-66.1887;353451;6;15-jul-11;19:55:20;33.7901;18.6688;4.83398;0.371955223880597;1;NaN;9;5.3905;1;0.1305;1;0.195;1;0.1645;1;1.327;1;0;1.19;0.15
NED2011025_95;MFD_SETNO95;41.4375;-66.1887;353450;23;15-jul-11;19:55:20;33.8071;18.5646;4.83985;0.601240298507463;1;NaN;9;NaN;9;0.156;1;0.6895;1;0.2415;1;1.541;1;0;2.86;0.45
NED2011025_95;MFD_SETNO95;41.4375;-66.1887;353449;49;15-jul-11;19:55:20;34.1587;15.0389;4.9485;0.587575746268657;1;NaN;9;NaN;9;0.222;1;3.2815;1;0.498;1;3.386;1;0;6.59;0.97
NED2011025_95;MFD_SETNO95;41.4375;-66.1887;353448;115;15-jul-11;19:55:20;34.0594;9.289;4.86033;0.104147462686567;1;34.1356582641602;1;4.954;1;0.214;1;10.3555;1;0.887;1;6.3025;1;0;11.67;1.64
NED2011025_96;MFD_SETNO96;41.3258;-66.3198;353455;5;15-jul-11;22:03:56;33.4495;18.0409;5.02271;0.546582089552239;1;NaN;9;5.604;1;0.1195;1;0.133;1;0.1605;1;1.3765;1;0;0.83;0.10
NED2011025_96;MFD_SETNO96;41.3258;-66.3198;353454;25;15-jul-11;22:03:56;33.1013;12.7547;5.01043;0.573911194029851;1;NaN;9;NaN;9;0.2415;1;2.5345;1;0.447;1;3.012;1;0;5.67;0.84
NED2011025_96;MFD_SETNO96;41.3258;-66.3198;353453;50;15-jul-11;22:03:56;32.7365;7.1388;5.43932;0.218213731343284;1;NaN;9;NaN;9;0.2025;1;8.005;1;0.827;1;6.0325;1;0;9.68;1.33
NED2011025_96;MFD_SETNO96;41.3258;-66.3198;353452;95;15-jul-11;22:03:56;33.1423;7.6887;5.21515;0.183497910447761;1;33.2005043029785;1;5.475;1;0.1955;1;9.3295;1;0.8735;1;6.39;1;0;10.68;1.46
NED2011025_98;MFD_SETNO98;41.4385;-66.0623;353459;5;16-jul-11;01:05:06;33.0188;17.6086;5.11025;0.46122447761194;1;NaN;9;5.599;1;0.113;1;0.106;1;0.1755;1;1.42;1;0;0.60;0.07
NED2011025_98;MFD_SETNO98;41.4385;-66.0623;353458;24;16-jul-11;01:05:06;33.6495;14.6101;5.19921;1.1341578358209;1;NaN;9;NaN;9;0.1285;1;0.2785;1;0.2225;1;1.8445;1;0;1.25;0.15
NED2011025_98;MFD_SETNO98;41.4385;-66.0623;353457;49;16-jul-11;01:05:06;34.1283;11.4468;5.20561;0.464594776119403;1;NaN;9;NaN;9;0.1955;1;3.7385;1;0.47;1;3.018;1;0;7.95;1.24
NED2011025_98;MFD_SETNO98;41.4385;-66.0623;353456;140;16-jul-11;01:05:06;35.1838;11.0806;3.89606;0.0243451679104478;1;35.2447929382324;1;4.2135;1;0.187;1;14.626;1;1.042;1;8.031;1;0;14.04;1.82
NED2011025_99;MFD_SETNO99;41.7995;-65.7817;353463;5;16-jul-11;04:26:02;34.5911;19.6795;4.67825;0.362036417910448;1;NaN;9;5.312;1;0.1175;1;0.1125;1;0.1005;1;0.7585;1;0;1.12;0.15
NED2011025_99;MFD_SETNO99;41.7995;-65.7817;353462;25;16-jul-11;04:26:02;34.6653;19.6961;4.74314;0.491923880597015;1;NaN;9;NaN;9;0.1205;1;0.147;1;0.122;1;0.8885;1;0;1.20;0.17
NED2011025_99;MFD_SETNO99;41.7995;-65.7817;353461;51;16-jul-11;04:26:02;33.3101;8.427;5.01498;0.312442388059701;1;NaN;9;NaN;9;0.196;1;5.468;1;0.605;1;4.4535;1;0;9.04;1.23
NED2011025_99;MFD_SETNO99;41.7995;-65.7817;353460;140;16-jul-11;04:26:02;34.8288;10.4318;4.29773;0.0538156343283582;1;34.8865127563477;1;4.551;1;0.2045;1;12.3205;1;0.933;1;7.122;1;0;13.21;1.73
NED2011025_100;MFD_SETNO100;41.982;-65.8775;353467;5;16-jul-11;06:42:02;31.8445;12.7589;5.71142;0.737885820895522;1;NaN;9;6.1905;1;0.157;1;1.719;1;0.435;1;2.831;1;0;3.95;0.61
NED2011025_100;MFD_SETNO100;41.982;-65.8775;353466;25;16-jul-11;06:42:02;32.1397;9.151;5.77079;0.710556716417911;1;NaN;9;NaN;9;0.2015;1;4.106;1;0.6305;1;3.02;1;0;6.51;1.36
NED2011025_100;MFD_SETNO100;41.982;-65.8775;353465;49;16-jul-11;06:42:02;32.4931;6.4153;5.80258;0.188457313432836;1;NaN;9;NaN;9;0.138;1;7.1675;1;0.7745;1;4.4905;1;0;9.25;1.60
NED2011025_100;MFD_SETNO100;41.982;-65.8775;353464;171;16-jul-11;06:42:02;34.7276;8.0263;4.38342;0.0205011940298508;1;34.8038177490234;1;4.628;1;0.181;1;16.672;1;1.2025;1;10.6525;1;0;13.86;1.57
NED2011025_101;MFD_SETNO101;42.207;-65.8212;353471;6;16-jul-11;09:34:01;31.8206;14.2938;5.54681;0.491923880597015;1;NaN;9;6.0235;1;0.123;1;0.1235;1;0.255;1;1.188;1;0;0.48;0.10
NED2011025_101;MFD_SETNO101;42.207;-65.8212;353470;24;16-jul-11;09:34:01;31.7219;12.7872;5.53486;1.02484141791045;1;NaN;9;NaN;9;0.1315;1;0.2155;1;0.3105;1;1.3555;1;0;0.69;0.16
NED2011025_101;MFD_SETNO101;42.207;-65.8212;353469;50;16-jul-11;09:34:01;32.6154;10.0522;5.90582;0.601240298507463;1;NaN;9;NaN;9;0.259;1;1.765;1;0.4505;1;2.832;1;0;3.92;0.62
NED2011025_101;MFD_SETNO101;42.207;-65.8212;353468;238;16-jul-11;09:34:01;35.0148;6.7773;4.43474;0.011531921641791;1;35.0719184875488;1;4.678;1;0.1955;1;18.771;1;1.294;1;11.9345;1;0;14.51;1.57
NED2011025_102;MFD_SETNO102;42.1613;-65.4548;353475;6;16-jul-11;13:05:40;31.3714;13.9313;5.51271;0.381874029850746;1;NaN;9;5.981;1;0.118;1;0.1335;1;0.2335;1;0.3875;1;0;0.57;0.34
