CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
NED2010002_32;MFD_SETNO32;44.821;-58.5737;336973;25;15-mar-10;15:21:52;32.0063;1.3043;7.76706;2.83592357288136;1;NaN;9;NaN;9;NaN;9;3.1175;1;0.6415;1;2.9755;1;0;4.86;1.05
NED2010002_32;MFD_SETNO32;44.821;-58.5737;336972;50;15-mar-10;15:21:52;32.0106;1.2824;7.66811;3.38377244491526;1;NaN;9;NaN;9;NaN;9;3.2795;1;0.653;1;2.686;1;0;5.02;1.22
NED2010002_32;MFD_SETNO32;44.821;-58.5737;336971;234;15-mar-10;15:21:52;32.949;2.2456;6.06157;0.0521389491525424;1;32.9459953308105;1;4.9925;7;NaN;9;10.025;1;1.0665;1;10.4415;1;256;9.40;0.96
NED2010002_33;MFD_SETNO33;44.8495;-58.1977;336978;5;15-mar-10;18:31:14;31.9665;1.4007;7.75747;0.994626847457627;1;NaN;9;7.8385;1;NaN;9;3.8515;1;0.6295;1;4.1825;1;0;6.12;0.92
NED2010002_33;MFD_SETNO33;44.8495;-58.1977;336977;25;15-mar-10;18:31:14;32.0044;1.1354;7.77536;1.39247758644068;1;NaN;9;NaN;9;NaN;9;3.876;1;0.6465;1;4.3915;1;0;6.00;0.88
NED2010002_33;MFD_SETNO33;44.8495;-58.1977;336976;51;15-mar-10;18:31:14;32.1124;1.0338;7.74742;0.845432820338983;1;NaN;9;NaN;9;NaN;9;4.209;1;0.678;1;4.5365;1;0;6.21;0.93
NED2010002_33;MFD_SETNO33;44.8495;-58.1977;336975;170;15-mar-10;18:31:14;32.7934;2.035;6.16893;0.156416847457627;1;32.8034362792969;1;6.212;1;NaN;9;7.543;1;0.873;1;8.367;1;0;8.64;0.90
NED2010002_34;MFD_SETNO34;44.9135;-58.1803;336982;5;15-mar-10;20:36:21;31.9124;1.3986;7.69312;0.982194011864407;1;NaN;9;7.698;1;NaN;9;4.5725;1;0.742;1;4.886;1;0;6.16;0.94
NED2010002_34;MFD_SETNO34;44.9135;-58.1803;336981;25;15-mar-10;20:36:21;31.9485;1.1311;7.86527;1.06922386101695;1;NaN;9;NaN;9;NaN;9;4.164;1;0.6765;1;4.5815;1;0;6.16;0.91
NED2010002_34;MFD_SETNO34;44.9135;-58.1803;336980;48;15-mar-10;20:36:21;32.0089;1.3827;7.89406;0.0834223186440678;1;NaN;9;NaN;9;NaN;9;2.3775;1;0.5755;1;1.6055;1;0;4.13;1.48
NED2010002_34;MFD_SETNO34;44.9135;-58.1803;336979;73;15-mar-10;20:36:21;32.234;1.2755;7.05543;0.552985081355932;1;32.2508697509766;1;7.1055;1;NaN;9;6.078;1;0.818;1;6.162;1;0;7.43;0.99
NED2010002_35;MFD_SETNO35;45.1642;-58.369;336986;5;16-mar-10;00:34:56;31.7826;0.998;7.7796;0.578451499576271;1;NaN;9;7.9525;1;NaN;9;4.7475;1;0.793;1;5.2675;1;0;5.99;0.90
NED2010002_35;MFD_SETNO35;45.1642;-58.369;336985;25;16-mar-10;00:34:56;31.7867;0.8734;7.74987;0.669402993220339;1;NaN;9;NaN;9;NaN;9;3.9705;1;0.656;1;4.4815;1;0;6.05;0.89
NED2010002_35;MFD_SETNO35;45.1642;-58.369;336984;51;16-mar-10;00:34:56;31.9123;0.8386;7.49375;0.327425377118644;1;NaN;9;NaN;9;NaN;9;4.569;1;0.704;1;4.6825;1;0;6.49;0.98
NED2010002_35;MFD_SETNO35;45.1642;-58.369;336983;158;16-mar-10;00:34:56;33.4483;3.2055;5.26909;0.0417111593220339;1;33.4524803161621;1;5.383;1;NaN;9;12.8665;1;1.247;1;13.588;1;0;10.32;0.95
NED2010002_36;MFD_SETNO36;45.028;-57.9778;336990;4;16-mar-10;04:44:00;31.9723;1.2421;7.812;1.93952235254237;1;NaN;9;7.6585;1;NaN;9;2.616;1;0.6745;1;2.6605;1;0;3.88;0.98
NED2010002_36;MFD_SETNO36;45.028;-57.9778;336989;24;16-mar-10;04:44:00;31.9726;1.2498;7.81575;1.76546265423729;1;NaN;9;NaN;9;NaN;9;3.8995;1;0.1205;2;3.958;1;2048;32.36;0.99
NED2010002_36;MFD_SETNO36;45.028;-57.9778;336988;50;16-mar-10;04:44:00;32.1242;0.9445;7.54044;0.341977616101695;1;NaN;9;NaN;9;NaN;9;4.5195;1;0.3775;1;4.394;1;0;11.97;1.03
NED2010002_36;MFD_SETNO36;45.028;-57.9778;336987;123;16-mar-10;04:44:00;33.1062;2.3122;6.06902;0.0664771601694915;1;33.0977172851562;1;6.1435;1;NaN;9;7.3525;1;0.8605;1;7.666;1;0;8.54;0.96
NED2010002_37;MFD_SETNO37;45.2308;-57.9907;336994;4;16-mar-10;07:41:37;32.0607;1.0232;7.74467;0.907596998305085;1;NaN;9;7.7345;1;NaN;9;3.7815;1;0.6555;1;4.527;1;0;5.77;0.84
NED2010002_37;MFD_SETNO37;45.2308;-57.9907;336993;25;16-mar-10;07:41:37;32.0673;1.0332;7.74739;0.795701477966102;1;NaN;9;NaN;9;NaN;9;3.997;1;0.688;1;4.3065;1;0;5.81;0.93
NED2010002_37;MFD_SETNO37;45.2308;-57.9907;336992;50;16-mar-10;07:41:37;32.2379;0.8949;7.44292;0.243750002966102;1;NaN;9;NaN;9;NaN;9;5.4685;1;0.792;1;5.2875;1;0;6.90;1.03
NED2010002_37;MFD_SETNO37;45.2308;-57.9907;336991;73;16-mar-10;07:41:37;32.3368;0.9243;7.31991;0.216376638983051;1;32.3418884277344;1;7.2525;1;NaN;9;4.4175;1;0.6665;1;4.336;1;0;6.63;1.02
NED2010002_39;MFD_SETNO39;45.3075;-57.7845;336998;5;16-mar-10;13:18:54;31.9324;0.8898;7.79006;0.994626847457627;1;NaN;9;7.6665;1;NaN;9;3.9525;1;0.6755;1;4.4485;1;0;5.85;0.89
NED2010002_39;MFD_SETNO39;45.3075;-57.7845;336997;24;16-mar-10;13:18:54;31.9672;0.9311;7.83209;1.08165669661017;1;NaN;9;NaN;9;NaN;9;3.724;1;0.661;1;4.366;1;0;5.63;0.85
NED2010002_39;MFD_SETNO39;45.3075;-57.7845;336996;50;16-mar-10;13:18:54;32.1657;0.8825;7.65407;0.363805974576271;1;NaN;9;NaN;9;NaN;9;4.612;1;0.7435;1;4.615;1;0;6.20;1.00
NED2010002_39;MFD_SETNO39;45.3075;-57.7845;336995;154;16-mar-10;13:18:54;33.5727;3.636;5.29109;0.0312833694915254;1;33.5606079101562;1;5.4435;1;NaN;9;10.1395;1;1.042;1;9.708;1;0;9.73;1.04
NED2010002_40;MFD_SETNO40;45.4888;-57.6332;357504;4;16-mar-10;16:14:49;31.7107;0.7178;7.90075;0.727611949152542;1;NaN;9;7.9675;1;NaN;9;3.5345;1;0.6115;1;4.129;1;0;5.78;0.86
NED2010002_40;MFD_SETNO40;45.4888;-57.6332;357503;25;16-mar-10;16:14:49;31.8232;0.74;7.814;0.870298491525424;1;NaN;9;NaN;9;NaN;9;4.7955;1;0.7395;1;4.822;1;0;6.48;0.99
NED2010002_40;MFD_SETNO40;45.4888;-57.6332;357502;49;16-mar-10;16:14:49;32.0814;0.7901;7.68054;0.371;1;NaN;9;NaN;9;NaN;9;4.023;1;0.649;1;4.9145;1;0;6.20;0.82
NED2010002_40;MFD_SETNO40;45.4888;-57.6332;357501;447;16-mar-10;16:14:49;34.8191;5.1776;3.43679;NaN;9;34.8170356750488;1;3.6285;1;NaN;9;18.337;1;1.531;1;27.212;1;0;11.98;0.67
NED2010002_42;MFD_SETNO42;45.3668;-57.2838;357508;5;16-mar-10;20:59:26;31.8176;1.0479;7.78989;0.560261200847457;1;NaN;9;7.95;1;NaN;9;4.0345;1;0.7235;1;4.725;1;0;5.58;0.85
NED2010002_42;MFD_SETNO42;45.3668;-57.2838;357507;25;16-mar-10;20:59:26;31.8239;0.6689;7.82413;0.621641779661017;1;NaN;9;NaN;9;NaN;9;4.588;1;0.733;1;4.9625;1;0;6.26;0.92
NED2010002_42;MFD_SETNO42;45.3668;-57.2838;357506;49;16-mar-10;20:59:26;32.1093;0.6706;7.89836;0.291044779661017;1;NaN;9;NaN;9;NaN;9;2.1775;2;0.608;1;2.5715;2;2048;3.58;0.85
NED2010002_42;MFD_SETNO42;45.3668;-57.2838;357505;443;16-mar-10;20:59:26;34.9003;5.2917;4.06556;NaN;9;34.8902587890625;1;4.296;1;NaN;9;18.611;1;1.513;1;22.4305;1;0;12.30;0.83
NED2010002_43;MFD_SETNO43;45.2848;-57.1662;357512;6;16-mar-10;23:04:37;32.3601;1.0324;7.47868;0.50932836440678;1;32.3406372070312;1;7.768;1;NaN;9;4.6635;1;0.739;1;4.601;1;0;6.31;1.01
NED2010002_43;MFD_SETNO43;45.2848;-57.1662;357511;25;16-mar-10;23:04:37;32.4619;0.2995;7.75956;0.312873138135593;1;NaN;9;NaN;9;NaN;9;4.292;1;0.713;1;4.2205;1;0;6.02;1.02
NED2010002_43;MFD_SETNO43;45.2848;-57.1662;357510;51;16-mar-10;23:04:37;32.487;0.3754;7.7124;0.531156722881356;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
NED2010002_43;MFD_SETNO43;45.2848;-57.1662;357509;441;16-mar-10;23:04:37;34.8918;5.2714;3.99338;0.0834223186440678;1;NaN;9;4.1995;1;NaN;9;19.9425;1;1.58;1;24.333;1;0;12.62;0.82
NED2010002_44;MFD_SETNO44;45.2115;-57.5938;357516;4;17-mar-10;02:27:55;31.9501;1.4366;7.73654;1.06922386101695;1;NaN;9;3.4275;7;NaN;9;2.3775;1;0.487;1;2.6855;1;256;4.88;0.89
NED2010002_44;MFD_SETNO44;45.2115;-57.5938;357515;25;17-mar-10;02:27:55;31.9755;1.2946;7.74815;1.29301490169492;1;NaN;9;NaN;9;NaN;9;3.0885;1;0.6035;1;3.266;1;0;5.12;0.95
NED2010002_44;MFD_SETNO44;45.2115;-57.5938;357514;50;17-mar-10;02:27:55;32.147;0.9833;7.66941;0.574813439830508;1;NaN;9;NaN;9;NaN;9;3.8005;1;0.647;1;3.7915;1;0;5.87;1.00
NED2010002_44;MFD_SETNO44;45.2115;-57.5938;357513;343;17-mar-10;02:27:55;34.6421;5.3999;3.19354;0.0104277898305085;1;34.6294784545898;1;7.5655;7;NaN;9;12.414;1;1.295;1;15.6815;1;256;9.59;0.79
NED2010002_45;MFD_SETNO45;44.9797;-57.6132;357519;5;17-mar-10;04:54:32;32.0179;1.0387;7.70159;0.770835806779661;1;NaN;9;NaN;9;NaN;9;4.292;1;0.7105;1;4.575;1;0;6.04;0.94
NED2010002_45;MFD_SETNO45;44.9797;-57.6132;357518;25;17-mar-10;04:54:32;32.027;0.9299;7.72232;0.552985081355932;1;NaN;9;NaN;9;NaN;9;4.7995;1;0.74;1;4.915;1;0;6.49;0.98
NED2010002_45;MFD_SETNO45;44.9797;-57.6132;357517;43;17-mar-10;04:54:32;32.1077;0.8851;7.55234;0.411100751271186;1;32.1003074645996;1;NaN;9;NaN;9;4.6735;1;0.7195;1;4.628;1;0;6.50;1.01
NED2010002_46;MFD_SETNO46;44.9323;-57.2933;357524;5;17-mar-10;07:29:21;31.9507;0.9112;7.78751;0.820567149152542;1;NaN;9;NaN;9;NaN;9;4.4515;1;0.7275;1;4.882;1;0;6.12;0.91
NED2010002_46;MFD_SETNO46;44.9323;-57.2933;357523;25;17-mar-10;07:29:21;32.0073;0.8173;7.73469;0.502052244915254;1;NaN;9;NaN;9;NaN;9;4.552;1;0.728;1;4.6545;1;0;6.25;0.98
NED2010002_46;MFD_SETNO46;44.9323;-57.2933;357522;50;17-mar-10;07:29:21;32.1471;0.7194;7.55825;0.177272427118644;1;NaN;9;7.796;1;NaN;9;5.1425;1;0.7945;1;5.0555;1;0;6.47;1.02
NED2010002_46;MFD_SETNO46;44.9323;-57.2933;357521;401;17-mar-10;07:29:21;34.8297;5.1975;3.54214;NaN;9;34.8278007507324;1;3.684;1;NaN;9;15.652;1;1.425;1;22.0155;1;0;10.98;0.71
NED2010002_48;MFD_SETNO48;44.9748;-56.8035;357528;5;17-mar-10;11:17:37;32.4985;1.0777;7.74739;1.06922386101695;1;NaN;9;7.642;1;NaN;9;3.842;1;0.6845;1;3.548;1;0;5.61;1.08
NED2010002_48;MFD_SETNO48;44.9748;-56.8035;357527;25;17-mar-10;11:17:37;32.551;1.1221;7.75454;0.870298491525424;1;NaN;9;NaN;9;NaN;9;3.7565;1;0.635;1;3.644;1;0;5.92;1.03
NED2010002_48;MFD_SETNO48;44.9748;-56.8035;357526;50;17-mar-10;11:17:37;32.554;1.0158;7.79394;0.957328340677966;1;NaN;9;NaN;9;NaN;9;3.835;1;0.6525;1;3.448;1;0;5.88;1.11
NED2010002_48;MFD_SETNO48;44.9748;-56.8035;357525;411;17-mar-10;11:17:37;34.9118;5.3876;4.18176;NaN;9;34.9036254882812;1;4.256;1;NaN;9;19.9015;1;1.515;1;21.964;1;0;13.14;0.91
NED2010002_49;MFD_SETNO49;44.7763;-56.984;357532;5;17-mar-10;14:06:05;32.2511;1.4;7.74857;0.770835806779661;1;NaN;9;7.7135;1;NaN;9;4.023;1;0.706;1;4.3935;1;0;5.70;0.92
NED2010002_49;MFD_SETNO49;44.7763;-56.984;357531;25;17-mar-10;14:06:05;32.4144;1.0519;7.66578;0.502052244915254;1;NaN;9;NaN;9;NaN;9;4.2395;1;0.6815;1;4.188;1;0;6.22;1.01
NED2010002_49;MFD_SETNO49;44.7763;-56.984;357530;50;17-mar-10;14:06:05;32.5842;0.9681;7.49501;0.187700216949153;1;NaN;9;NaN;9;NaN;9;4.7005;1;0.6955;1;4.3445;1;0;6.76;1.08
NED2010002_49;MFD_SETNO49;44.7763;-56.984;357529;414;17-mar-10;14:06:05;34.8596;5.1673;3.72993;NaN;9;34.8598251342773;1;3.8745;1;NaN;9;20.8975;1;1.6565;1;29.1365;1;0;12.62;0.72
NED2010002_50;MFD_SETNO50;44.6867;-57.0458;357536;5;17-mar-10;16:17:28;32.2636;1.5622;7.7318;1.69086564067797;1;NaN;9;7.8295;1;NaN;9;3.98;1;0.6915;1;4.337;1;0;5.76;0.92
NED2010002_50;MFD_SETNO50;44.6867;-57.0458;357535;25;17-mar-10;16:17:28;32.4643;1.2776;7.71651;0.820567149152542;1;NaN;9;NaN;9;NaN;9;3.73;1;0.645;1;3.8815;1;0;5.78;0.96
NED2010002_50;MFD_SETNO50;44.6867;-57.0458;357534;49;17-mar-10;16:17:28;32.5848;1.2195;7.53081;0.385634333050847;1;NaN;9;NaN;9;NaN;9;4.9475;1;0.7395;1;4.5;1;0;6.69;1.10
NED2010002_50;MFD_SETNO50;44.6867;-57.0458;357533;414;17-mar-10;16:17:28;34.8394;5.1753;3.58732;NaN;9;34.8441963195801;1;3.7435;1;NaN;9;20.9485;1;1.695;1;29.9075;1;0;12.36;0.70
NED2010002_51;MFD_SETNO51;44.7315;-57.8545;357539;5;17-mar-10;21:10:54;32.1675;1.5596;7.81384;1.84005966779661;1;NaN;9;7.787;1;NaN;9;3.6235;1;0.7005;1;4.045;1;0;5.17;0.90
NED2010002_51;MFD_SETNO51;44.7315;-57.8545;357538;25;17-mar-10;21:10:54;32.1738;1.4;7.79209;2.16331339322034;1;NaN;9;NaN;9;NaN;9;3.4925;1;0.6465;1;3.6065;1;0;5.40;0.97
NED2010002_51;MFD_SETNO51;44.7315;-57.8545;357537;40;17-mar-10;21:10:54;32.1725;1.3965;7.78264;1.96438802372881;1;32.1752815246582;1;7.729;1;NaN;9;3.8275;1;0.695;1;4.0615;1;0;5.51;0.94
NED2010002_52;MFD_SETNO52;44.589;-57.8163;357542;5;17-mar-10;22:59:52;32.0878;1.4103;7.76036;0.795701477966102;1;NaN;9;7.8695;1;NaN;9;4.1915;1;0.706;1;4.6395;1;0;5.94;0.90
NED2010002_52;MFD_SETNO52;44.589;-57.8163;357541;25;17-mar-10;22:59:52;32.1233;1.2014;7.73886;0.907596998305085;1;NaN;9;NaN;9;NaN;9;4.2495;1;0.722;1;4.8375;1;0;5.89;0.88
NED2010002_52;MFD_SETNO52;44.589;-57.8163;357540;33;17-mar-10;22:59:52;32.1268;1.1941;7.76594;0.820567149152542;1;32.1237907409668;1;7.8125;1;NaN;9;4.269;1;0.7215;1;4.6215;1;0;5.92;0.92
NED2010002_53;MFD_SETNO53;44.595;-57.9915;357545;5;18-mar-10;00:40:15;32.1605;1.427;7.71267;1.09408953220339;1;NaN;9;7.7825;1;NaN;9;3.7335;1;0.6505;1;4.056;1;0;5.74;0.92
NED2010002_53;MFD_SETNO53;44.595;-57.9915;357544;24;18-mar-10;00:40:15;32.1619;1.3291;7.70678;1.11895520338983;1;NaN;9;NaN;9;NaN;9;3.169;1;0.56;1;3.351;1;0;5.66;0.95
NED2010002_53;MFD_SETNO53;44.595;-57.9915;357543;48;18-mar-10;00:40:15;32.1633;1.3247;7.72791;1.06922386101695;1;32.1588821411133;1;7.693;1;NaN;9;4.142;1;0.691;1;4.417;1;0;5.99;0.94
NED2010002_54;MFD_SETNO54;44.3537;-57.5717;357549;5;18-mar-10;04:50:49;32.3763;1.2183;7.67187;0.607555977542373;1;NaN;9;7.775;1;NaN;9;3.932;1;0.664;1;4.2455;1;0;5.92;0.93
NED2010002_54;MFD_SETNO54;44.3537;-57.5717;357548;26;18-mar-10;04:50:49;32.4954;0.8881;7.61293;0.795701477966102;1;NaN;9;NaN;9;NaN;9;4.112;1;0.675;1;4.245;1;0;6.09;0.97
NED2010002_54;MFD_SETNO54;44.3537;-57.5717;357547;50;18-mar-10;04:50:49;32.6176;1.1995;7.44236;0.341977616101695;1;NaN;9;NaN;9;NaN;9;4.958;1;0.743;1;4.787;1;0;6.67;1.04
NED2010002_54;MFD_SETNO54;44.3537;-57.5717;357546;179;18-mar-10;04:50:49;33.8281;4.9045;5.24065;NaN;9;33.8351058959961;1;5.359;1;NaN;9;11.984;1;1.12;1;10.5725;1;0;10.70;1.13
NED2010002_55;MFD_SETNO55;44.3372;-57.739;357553;5;18-mar-10;08:41:41;32.1206;1.236;7.70293;0.647574634745763;1;NaN;9;7.7665;1;NaN;9;4.246;1;0.7195;1;4.941;1;0;5.90;0.86
NED2010002_55;MFD_SETNO55;44.3372;-57.739;357552;24;18-mar-10;08:41:41;32.2329;1.2769;7.66101;0.669402993220339;1;NaN;9;NaN;9;NaN;9;3.8625;1;0.684;1;4.349;1;0;5.65;0.89
NED2010002_55;MFD_SETNO55;44.3372;-57.739;357551;50;18-mar-10;08:41:41;32.3587;1.108;7.69638;0.269216421186441;1;NaN;9;NaN;9;NaN;9;4.966;1;0.7395;1;5.0015;1;0;6.72;0.99
NED2010002_55;MFD_SETNO55;44.3372;-57.739;357550;223;18-mar-10;08:41:41;34.5392;7.0985;4.14684;NaN;9;34.536060333252;1;4.332;1;NaN;9;13.196;1;1.1335;1;10.665;1;0;11.64;1.24
NED2010002_56;MFD_SETNO56;44.3543;-57.8832;357557;5;18-mar-10;10:12:58;32.095;1.0924;7.68091;0.907596998305085;1;NaN;9;7.8505;1;NaN;9;3.8545;1;0.6485;1;4.2455;1;0;5.94;0.91
NED2010002_56;MFD_SETNO56;44.3543;-57.8832;357556;25;18-mar-10;10:12:58;32.0962;1.0883;7.70294;0.74597013559322;1;NaN;9;NaN;9;NaN;9;3.915;1;0.658;1;4.155;1;0;5.95;0.94
NED2010002_56;MFD_SETNO56;44.3543;-57.8832;357555;49;18-mar-10;10:12:58;32.2076;0.9943;7.60387;0.494776125423729;1;NaN;9;NaN;9;NaN;9;4.648;1;0.7015;1;4.5975;1;0;6.63;1.01
NED2010002_56;MFD_SETNO56;44.3543;-57.8832;357554;111;18-mar-10;10:12:58;32.6091;1.0428;7.21546;0.243750002966102;1;32.6050720214844;1;7.298;1;NaN;9;5.4785;1;0.7615;1;5.646;1;0;7.19;0.97
NED2010002_57;MFD_SETNO57;44.3645;-59.2852;357561;4;20-mar-10;10:42:31;32.2689;2.1519;8.09228;11.8793049576271;1;NaN;9;8.0965;1;NaN;9;0.8275;1;0.461;1;1.491;1;0;1.80;0.55
NED2010002_57;MFD_SETNO57;44.3645;-59.2852;357560;24;20-mar-10;10:42:31;32.4937;2.1092;7.74228;4.96286625254237;1;NaN;9;NaN;9;NaN;9;3.414;1;0.6395;1;2.9885;1;0;5.34;1.14
NED2010002_57;MFD_SETNO57;44.3645;-59.2852;357559;49;20-mar-10;10:42:31;32.5931;2.1721;7.5082;1.88682196101695;1;NaN;9;NaN;9;NaN;9;4.267;1;0.705;1;3.725;1;0;6.05;1.15
NED2010002_57;MFD_SETNO57;44.3645;-59.2852;357558;189;20-mar-10;10:42:31;34.2334;6.2391;4.91873;0.0860292661016949;1;34.23;1;5.0185;1;NaN;9;12.477;1;1.0585;1;9.351;1;0;11.79;1.33
NED2010002_59;MFD_SETNO59;43.7262;-59.4678;357565;5;20-mar-10;17:34:22;32.3653;2.8482;8.68382;15.4430964449153;1;NaN;9;8.7655;1;NaN;9;0.094;1;0.3615;1;0.5095;1;0;0.26;0.18
NED2010002_59;MFD_SETNO59;43.7262;-59.4678;357564;25;20-mar-10;17:34:22;32.6309;2.6369;7.75807;10.928960561017;1;NaN;9;NaN;9;NaN;9;1.9145;1;0.4895;1;1.797;1;0;3.91;1.07
NED2010002_59;MFD_SETNO59;43.7262;-59.4678;357563;50;20-mar-10;17:34:22;32.8329;2.9171;7.24866;1.19355221694915;1;NaN;9;NaN;9;NaN;9;3.279;1;0.508;1;2.635;1;0;6.45;1.24
NED2010002_59;MFD_SETNO59;43.7262;-59.4678;357562;106;20-mar-10;17:34:22;33.3691;4.4378;6.25596;0.305597018644068;1;33.379;1;6.251;1;NaN;9;7.6535;1;0.8265;1;5.91;1;0;9.26;1.30
NED2010002_60;MFD_SETNO60;43.6312;-59.7145;357569;5;20-mar-10;19:36:36;32.4006;3.0462;8.66798;14.7303381474576;1;NaN;9;8.4985;1;NaN;9;0.052;1;0.355;1;0.4415;1;0;0.15;0.12
NED2010002_60;MFD_SETNO60;43.6312;-59.7145;357568;25;20-mar-10;19:36:36;32.7405;2.7172;7.46181;15.6806825440678;1;NaN;9;NaN;9;NaN;9;1.5095;1;0.4935;1;1.3075;1;0;3.06;1.15
NED2010002_60;MFD_SETNO60;43.6312;-59.7145;357567;50;20-mar-10;19:36:36;32.8039;2.8827;7.39471;2.12694267966102;1;NaN;9;NaN;9;NaN;9;0.696;1;0.644;1;3.3505;1;0;1.08;0.21
NED2010002_60;MFD_SETNO60;43.6312;-59.7145;357566;156;20-mar-10;19:36:36;34.0882;6.8937;5.39295;1.31788057288136;1;34.073;1;5.53;1;NaN;9;8.6715;1;0.794;1;5.998;1;0;10.92;1.45
NED2010002_61;MFD_SETNO61;43.6927;-60.0682;357573;6;20-mar-10;22:04:52;32.4464;2.7876;8.54843;15.2055103457627;1;NaN;9;8.7635;1;NaN;9;0.0695;1;0.3335;1;0.5335;1;0;0.21;0.13
NED2010002_61;MFD_SETNO61;43.6927;-60.0682;357572;26;20-mar-10;22:04:52;32.4541;2.385;7.87476;16.1558547423729;1;NaN;9;NaN;9;NaN;9;1.195;1;0.496;1;0.7285;1;0;2.41;1.64
NED2010002_61;MFD_SETNO61;43.6927;-60.0682;357571;50;20-mar-10;22:04:52;32.6673;2.6876;7.3341;1.93358425423729;1;NaN;9;NaN;9;NaN;9;4.2415;1;0.6785;1;3.464;1;0;6.25;1.22
NED2010002_61;MFD_SETNO61;43.6927;-60.0682;357570;59;20-mar-10;22:04:52;32.6831;2.7425;7.28092;1.54167161355932;1;32.679;1;7.448;1;NaN;9;3.997;1;0.6625;1;3.3735;1;0;6.03;1.18
NED2010002_62;MFD_SETNO62;43.6907;-60.9172;357576;6;21-mar-10;02:36:48;32.2528;2.9331;7.78256;2.51365953050848;1;NaN;9;7.814;1;NaN;9;0.657;1;0.47;1;0.393;1;0;1.40;1.67
NED2010002_62;MFD_SETNO62;43.6907;-60.9172;357575;25;21-mar-10;02:36:48;32.2462;2.4858;7.72398;5.70206637966102;1;NaN;9;NaN;9;NaN;9;0.8065;1;0.514;1;0.4235;1;0;1.57;1.90
NED2010002_62;MFD_SETNO62;43.6907;-60.9172;357574;48;21-mar-10;02:36:48;32.245;2.3377;7.69056;5.71851411016949;1;32.251;1;7.653;1;NaN;9;1.151;1;0.5345;1;0.5315;1;0;2.15;2.17
NED2010002_63;MFD_SETNO63;43.3973;-61.5452;357581;6;21-mar-10;06:23:11;32.5135;2.914;7.92562;4.31833816779661;1;NaN;9;NaN;9;NaN;9;0.2095;1;0.419;1;0.3565;1;0;0.50;0.59
NED2010002_63;MFD_SETNO63;43.3973;-61.5452;357580;24;21-mar-10;06:23:11;32.328;2.8448;7.94391;4.51169659322034;1;NaN;9;7.985;1;NaN;9;0.269;1;0.37;1;0.34;1;0;0.73;0.79
NED2010002_63;MFD_SETNO63;43.3973;-61.5452;357579;50;21-mar-10;06:23:11;32.7108;2.9335;7.41397;7.36516907372881;1;NaN;9;NaN;9;NaN;9;3.285;1;0.613;1;2.5915;1;0;5.36;1.27
NED2010002_63;MFD_SETNO63;43.3973;-61.5452;357578;75;21-mar-10;06:23:11;32.9855;3.9475;6.86614;9.5034439661017;1;32.987;1;6.8125;1;NaN;9;3.833;1;0.669;1;2.63;1;0;5.73;1.46
NED2010002_64;MFD_SETNO64;43.4373;-62.5963;357585;6;21-mar-10;11:01:36;32.2108;3.7492;7.47238;2.38475391355932;1;NaN;9;7.4005;1;NaN;9;1.113;1;0.446;1;2.5305;1;0;2.50;0.44
NED2010002_64;MFD_SETNO64;43.4373;-62.5963;357584;26;21-mar-10;11:01:36;32.3617;3.1759;7.57609;2.51365953050848;1;NaN;9;NaN;9;NaN;9;0.827;1;0.45;1;2.163;1;0;1.84;0.38
NED2010002_64;MFD_SETNO64;43.4373;-62.5963;357583;51;21-mar-10;11:01:36;32.4704;3.0545;7.33814;1.61132021186441;1;NaN;9;NaN;9;NaN;9;2.574;1;0.55;1;2.372;1;0;4.68;1.09
NED2010002_64;MFD_SETNO64;43.4373;-62.5963;357582;91;21-mar-10;11:01:36;34.0654;8.0243;4.10695;1.28905616949153;1;34.107;1;4.3515;1;NaN;9;13.248;1;1.2055;1;10.84;1;0;10.99;1.22
NED2010002_65;MFD_SETNO65;43.231;-63.0787;357589;5;21-mar-10;13:40:30;32.419;4.1866;7.3992;3.73826289152542;1;NaN;9;8.662;7;NaN;9;1.295;1;0.4635;1;2.8375;1;256;2.79;0.46
NED2010002_65;MFD_SETNO65;43.231;-63.0787;357588;25;21-mar-10;13:40:30;32.4239;4.0093;7.43351;3.73826289152542;1;NaN;9;NaN;9;NaN;9;1.6705;1;0.443;1;2.571;1;0;3.77;0.65
NED2010002_65;MFD_SETNO65;43.231;-63.0787;357587;50;21-mar-10;13:40:30;32.4525;3.8808;7.26443;3.54490446610169;1;NaN;9;NaN;9;NaN;9;2.531;1;0.544;1;3.3955;1;0;4.65;0.75
NED2010002_65;MFD_SETNO65;43.231;-63.0787;357586;119;21-mar-10;13:40:30;34.8759;10.2441;4.16165;1.80467863728814;1;34.897;1;4.9745;1;NaN;9;13.3935;1;1.0275;1;9.177;1;0;13.04;1.46
NED2010002_66;MFD_SETNO66;44.2658;-63.3188;357600;3;21-mar-10;19:33:35;31.0937;1.9202;NaN;0.744013340075188;1;NaN;9;7.7225;1;0.1935;1;4.1155;1;0.716;1;5.79;1;0;5.75;0.71
NED2010002_66;MFD_SETNO66;44.2658;-63.3188;357598;5;21-mar-10;19:33:35;31.0935;1.9256;NaN;0.449043906766917;1;NaN;9;NaN;9;0.1785;1;3.634;1;0.6655;1;5.169;1;0;5.46;0.70
