Filename; Pressure; Uniqueno; Variable; Values; Test failed
TEM2007686_63; 86.00; 304583; temp; 32.57; Impossible Parameter Value in Profile
TEM2007686_63; 5 to 15 m; NaN; temp; 31.64  ; Out of TS Climatology by more than 3*std in box(es) 7 (0.62 ± 4.83)
TEM2007686_63; 5 to 15 m; NaN; psal; 6.54  ; Out of TS Climatology by more than 3*std in box(es) 7 (31.59 ± 1.23)
TEM2007686_64; -5 to 5 m; NaN; temp; 31.81  ; Out of TS Climatology by more than 3*std in box(es) 9 (1.83 ± 3.12)
TEM2007686_64; -5 to 5 m; NaN; psal; 6.50  ; Out of TS Climatology by more than 3*std in box(es) 9 (32.00 ± 0.93)
TEM2007686_66; 53.00; 304587; temp; 32.12; Impossible Parameter Value in Profile
TEM2007686_66; -5 to 5 m; NaN; temp; 31.74  ; Out of TS Climatology by more than 3*std in box(es) 9 (1.83 ± 3.12)
TEM2007686_66; -5 to 5 m; NaN; psal; 6.67  ; Out of TS Climatology by more than 3*std in box(es) 9 (32.00 ± 0.93)
TEM2007686_66; 45 to 55 m; NaN; psal; 5.98  ; Out of TS Climatology by more than 3*std in box(es) 9 (32.32 ± 1.38)
TEM2007686_67; 53.00; 304589; temp; 32.32; Impossible Parameter Value in Profile
TEM2007686_67; 5 to 15 m; NaN; temp; 31.82  ; Out of TS Climatology by more than 3*std in box(es) 9 (1.55 ± 2.64)
TEM2007686_67; 5 to 15 m; NaN; psal; 6.70  ; Out of TS Climatology by more than 3*std in box(es) 9 (32.11 ± 1.53)
TEM2007686_67; 45 to 55 m; NaN; psal; 6.03  ; Out of TS Climatology by more than 3*std in box(es) 9 (32.32 ± 1.38)
TEM2007686_69; 51.00; 304591; temp; 32.21; Impossible Parameter Value in Profile
TEM2007686_69; 5 to 15 m; NaN; temp; 31.81  ; Out of TS Climatology by more than 3*std in box(es) 9 (1.55 ± 2.64)
TEM2007686_69; 5 to 15 m; NaN; psal; 6.94  ; Out of TS Climatology by more than 3*std in box(es) 9 (32.11 ± 1.53)
TEM2007686_69; 45 to 55 m; NaN; psal; 6.26  ; Out of TS Climatology by more than 3*std in box(es) 9 (32.32 ± 1.38)
TEM2007686_70; 142.00; 304593; temp; 33.97; Impossible Parameter Value in Profile
TEM2007686_70; -5 to 5 m; NaN; temp; 32.12  ; Out of TS Climatology by more than 3*std in box(es) 34 (2.30 ± 4.26)
TEM2007686_70; -5 to 5 m; NaN; psal; 6.41  ; Out of TS Climatology by more than 3*std in box(es) 34 (32.43 ± 1.38)
TEM2007686_70; 140 to 160 m; NaN; psal; 4.66  ; Out of TS Climatology by more than 3*std in box(es) 34 (34.58 ± 1.80)
TEM2007686_71; 212.00; 304595; temp; 34.03; Impossible Parameter Value in Profile
TEM2007686_71; -5 to 5 m; NaN; temp; 32.13  ; Out of TS Climatology by more than 3*std in box(es) 34 (2.30 ± 4.26)
TEM2007686_71; -5 to 5 m; NaN; psal; 6.44  ; Out of TS Climatology by more than 3*std in box(es) 34 (32.43 ± 1.38)
TEM2007686_73; 96.00; 304597; temp; 33.34; Impossible Parameter Value in Profile
TEM2007686_73; 5 to 15 m; NaN; temp; 32.20  ; Out of TS Climatology by more than 3*std in box(es) 34 (2.74 ± 5.16)
TEM2007686_73; 5 to 15 m; NaN; psal; 6.50  ; Out of TS Climatology by more than 3*std in box(es) 34 (32.74 ± 1.92)
TEM2007686_73; 90 to 110 m; NaN; psal; 5.44  ; Out of TS Climatology by more than 3*std in box(es) 34 (33.93 ± 2.67)
TEM2007686_74; 203.00; 304599; temp; 34.15; Impossible Parameter Value in Profile
TEM2007686_74; 5 to 15 m; NaN; temp; 32.30  ; Out of TS Climatology by more than 3*std in box(es) 34 (2.74 ± 5.16)
TEM2007686_74; 5 to 15 m; NaN; psal; 6.50  ; Out of TS Climatology by more than 3*std in box(es) 34 (32.74 ± 1.92)
TEM2007686_74; 190 to 210 m; NaN; psal; 4.47  ; Out of TS Climatology by more than 3*std in box(es) 34 (34.79 ± 1.14)
TEM2007686_75; 65.00; 304601; temp; 32.55; Impossible Parameter Value in Profile
TEM2007686_75; 5 to 15 m; NaN; temp; 32.01  ; Out of TS Climatology by more than 3*std in box(es) 9 (1.55 ± 2.64)
TEM2007686_75; 5 to 15 m; NaN; psal; 6.58  ; Out of TS Climatology by more than 3*std in box(es) 9 (32.11 ± 1.53)
TEM2007686_76; 71.00; 304603; temp; 32.86; Impossible Parameter Value in Profile
TEM2007686_76; 5 to 15 m; NaN; temp; 32.19  ; Out of TS Climatology by more than 3*std in box(es) 10 (2.56 ± 2.40)
TEM2007686_76; 5 to 15 m; NaN; psal; 6.61  ; Out of TS Climatology by more than 3*std in box(es) 10 (32.30 ± 1.05)
TEM2007686_76; 70 to 80 m; NaN; psal; 5.51  ; Out of TS Climatology by more than 3*std in box(es) 10 (33.40 ± 1.71)
TEM2007686_77; 69.00; 304605; temp; 32.63; Impossible Parameter Value in Profile
TEM2007686_77; 5 to 15 m; NaN; temp; 31.72  ; Out of TS Climatology by more than 3*std in box(es) 10 (2.56 ± 2.40)
TEM2007686_77; 5 to 15 m; NaN; psal; 6.62  ; Out of TS Climatology by more than 3*std in box(es) 10 (32.30 ± 1.05)
TEM2007686_78; 170.00; 304607; temp; 34.00; Impossible Parameter Value in Profile
TEM2007686_78; 5 to 15 m; NaN; temp; 31.79  ; Out of TS Climatology by more than 3*std in box(es) 10 (2.56 ± 2.40)
TEM2007686_78; 5 to 15 m; NaN; psal; 6.61  ; Out of TS Climatology by more than 3*std in box(es) 10 (32.30 ± 1.05)
TEM2007686_79; 70.00; 304609; temp; 32.31; Impossible Parameter Value in Profile
TEM2007686_79; -5 to 5 m; NaN; temp; 31.67  ; Out of TS Climatology by more than 3*std in box(es) 10 (2.53 ± 2.58)
TEM2007686_79; -5 to 5 m; NaN; psal; 6.65  ; Out of TS Climatology by more than 3*std in box(es) 10 (32.27 ± 0.75)
TEM2007686_80; 51.00; 304611; temp; 31.72; Impossible Parameter Value in Profile
TEM2007686_80; 5 to 15 m; NaN; temp; 31.72  ; Out of TS Climatology by more than 3*std in box(es) 10 (2.56 ± 2.40)
TEM2007686_80; 5 to 15 m; NaN; psal; 6.49  ; Out of TS Climatology by more than 3*std in box(es) 10 (32.30 ± 1.05)
TEM2007686_80; 45 to 55 m; NaN; psal; 6.53  ; Out of TS Climatology by more than 3*std in box(es) 10 (32.49 ± 0.78)
TEM2007686_81; 76.00; 304613; temp; 32.89; Impossible Parameter Value in Profile
TEM2007686_81; 5 to 15 m; NaN; temp; 31.77  ; Out of TS Climatology by more than 3*std in box(es) 10 (2.56 ± 2.40)
TEM2007686_81; 5 to 15 m; NaN; psal; 6.48  ; Out of TS Climatology by more than 3*std in box(es) 10 (32.30 ± 1.05)
TEM2007686_81; 70 to 80 m; NaN; psal; 5.29  ; Out of TS Climatology by more than 3*std in box(es) 10 (33.40 ± 1.71)
TEM2007686_82; 93.00; 304615; temp; 33.38; Impossible Parameter Value in Profile
TEM2007686_82; 5 to 15 m; NaN; temp; 31.77  ; Out of TS Climatology by more than 3*std in box(es) 10 (2.56 ± 2.40)
TEM2007686_82; 5 to 15 m; NaN; psal; 6.39  ; Out of TS Climatology by more than 3*std in box(es) 10 (32.30 ± 1.05)
TEM2007686_82; 90 to 110 m; NaN; psal; 4.33  ; Out of TS Climatology by more than 3*std in box(es) 10 (33.90 ± 1.74)
TEM2007686_83; 1.00; 304626; doxy; -1.07  ; Global Impossible Parameter Value
TEM2007686_83; 6.00; 304625; doxy; -1.08  ; Global Impossible Parameter Value
TEM2007686_83; 11.00; 304624; doxy; -1.09  ; Global Impossible Parameter Value
TEM2007686_83; 20.00; 304623; doxy; -1.10  ; Global Impossible Parameter Value
TEM2007686_83; 31.00; 304622; doxy; -1.11  ; Global Impossible Parameter Value
TEM2007686_83; 41.00; 304621; doxy; -1.02  ; Global Impossible Parameter Value
TEM2007686_83; 1.00; 304626; doxy; -1.07  ; Regional Impossible Parameter Value
TEM2007686_83; 6.00; 304625; doxy; -1.08  ; Regional Impossible Parameter Value
TEM2007686_83; 11.00; 304624; doxy; -1.09  ; Regional Impossible Parameter Value
TEM2007686_83; 20.00; 304623; doxy; -1.10  ; Regional Impossible Parameter Value
TEM2007686_83; 31.00; 304622; doxy; -1.11  ; Regional Impossible Parameter Value
TEM2007686_83; 41.00; 304621; doxy; -1.02  ; Regional Impossible Parameter Value
TEM2007686_83; 51.00; 304620; temp; 31.10; Impossible Parameter Value in Profile
TEM2007686_83; 76.00; 304619; temp; 31.64; Impossible Parameter Value in Profile
TEM2007686_83; 102.00; 304618; temp; 31.75; Impossible Parameter Value in Profile
TEM2007686_83; 161.00; 304617; temp; 32.98; Impossible Parameter Value in Profile
TEM2007686_83; -5 to 5 m; NaN; temp; 30.64  ; Out of TS Climatology by more than 3*std in box(es) 14 (0.40 ± 2.22)
TEM2007686_83; 5 to 15 m; NaN; temp; 30.64  ; Out of TS Climatology by more than 3*std in box(es) 14 (0.35 ± 2.22)
TEM2007686_83; 15 to 25 m; NaN; temp; 30.65  ; Out of TS Climatology by more than 3*std in box(es) 14 (0.35 ± 2.13)
TEM2007686_83; 25 to 35 m; NaN; temp; 30.66  ; Out of TS Climatology by more than 3*std in box(es) 14 (0.30 ± 2.34)
TEM2007686_83; -5 to 5 m; NaN; psal; 6.71  ; Out of TS Climatology by more than 3*std in box(es) 14 (31.22 ± 0.96)
TEM2007686_83; 5 to 15 m; NaN; psal; 6.67  ; Out of TS Climatology by more than 3*std in box(es) 14 (31.20 ± 1.02)
TEM2007686_83; 15 to 25 m; NaN; psal; 6.69  ; Out of TS Climatology by more than 3*std in box(es) 14 (31.28 ± 1.05)
TEM2007686_83; 25 to 35 m; NaN; psal; 6.70  ; Out of TS Climatology by more than 3*std in box(es) 14 (31.35 ± 1.14)
TEM2007686_83; 45 to 55 m; NaN; psal; 6.51  ; Out of TS Climatology by more than 3*std in box(es) 14 (31.58 ± 1.26)
TEM2007686_83; 70 to 80 m; NaN; psal; 6.20  ; Out of TS Climatology by more than 3*std in box(es) 14 (32.03 ± 1.26)
TEM2007686_83; 90 to 110 m; NaN; psal; 6.03  ; Out of TS Climatology by more than 3*std in box(es) 14 (32.54 ± 1.56)
TEM2007686_84; 104.00; 304627; doxy; -1.07  ; Global Impossible Parameter Value
TEM2007686_84; 104.00; 304627; doxy; -1.07  ; Regional Impossible Parameter Value
TEM2007686_84; 104.00; 304627; temp; 34.01; Impossible Parameter Value in Profile
TEM2007686_84; 5 to 15 m; NaN; temp; 31.07  ; Out of TS Climatology by more than 3*std in box(es) 12 (1.47 ± 3.45)
TEM2007686_84; 5 to 15 m; NaN; psal; 6.69  ; Out of TS Climatology by more than 3*std in box(es) 12 (31.99 ± 1.53)
TEM2007686_84; 90 to 110 m; NaN; psal; 3.70  ; Out of TS Climatology by more than 3*std in box(es) 12 (33.94 ± 1.71)
TEM2007686_85; 92.00; 304629; temp; 33.88; Impossible Parameter Value in Profile
TEM2007686_85; 5 to 15 m; NaN; temp; 31.53  ; Out of TS Climatology by more than 3*std in box(es) 11 (2.37 ± 3.12)
TEM2007686_85; 5 to 15 m; NaN; psal; 6.50  ; Out of TS Climatology by more than 3*std in box(es) 11 (32.24 ± 1.08)
TEM2007686_85; 90 to 110 m; NaN; psal; 4.12  ; Out of TS Climatology by more than 3*std in box(es) 11 (34.17 ± 1.50)
TEM2007686_86; 89.00; 304631; temp; 33.79; Impossible Parameter Value in Profile
TEM2007686_86; 5 to 15 m; NaN; temp; 31.87  ; Out of TS Climatology by more than 3*std in box(es) 11 (2.37 ± 3.12)
TEM2007686_86; 5 to 15 m; NaN; psal; 6.52  ; Out of TS Climatology by more than 3*std in box(es) 11 (32.24 ± 1.08)
TEM2007686_87; 93.00; 304633; temp; 33.61; Impossible Parameter Value in Profile
TEM2007686_87; 5 to 15 m; NaN; temp; 31.93  ; Out of TS Climatology by more than 3*std in box(es) 11 (2.37 ± 3.12)
TEM2007686_87; 5 to 15 m; NaN; psal; 6.70  ; Out of TS Climatology by more than 3*std in box(es) 11 (32.24 ± 1.08)
TEM2007686_87; 90 to 110 m; NaN; psal; 4.77  ; Out of TS Climatology by more than 3*std in box(es) 11 (34.17 ± 1.50)
TEM2007686_88; 160.00; 304635; temp; 34.45; Impossible Parameter Value in Profile
TEM2007686_88; -5 to 5 m; NaN; temp; 31.13  ; Out of TS Climatology by more than 3*std in box(es) 16 (1.67 ± 3.24)
TEM2007686_88; -5 to 5 m; NaN; psal; 6.70  ; Out of TS Climatology by more than 3*std in box(es) 16 (31.78 ± 1.14)
TEM2007686_88; 140 to 160 m; NaN; psal; 3.88  ; Out of TS Climatology by more than 3*std in box(es) 16 (34.81 ± 1.05)
TEM2007686_89; 245.00; 304637; temp; 34.28; Impossible Parameter Value in Profile
TEM2007686_89; -5 to 5 m; NaN; temp; 31.86  ; Out of TS Climatology by more than 3*std in box(es) 33 (3.51 ± 6.84)
TEM2007686_89; -5 to 5 m; NaN; psal; 6.74  ; Out of TS Climatology by more than 3*std in box(es) 33 (32.41 ± 1.77)
TEM2007686_89; 240 to 260 m; NaN; psal; 4.31  ; Out of TS Climatology by more than 3*std in box(es) 33 (34.92 ± 0.75)
TEM2007686_90; 157.00; 304639; temp; 33.91; Impossible Parameter Value in Profile
TEM2007686_90; 5 to 15 m; NaN; temp; 32.02  ; Out of TS Climatology by more than 3*std in box(es) 22 (2.17 ± 2.94)
TEM2007686_90; 5 to 15 m; NaN; psal; 6.12  ; Out of TS Climatology by more than 3*std in box(es) 22 (31.76 ± 0.84)
TEM2007686_90; 140 to 160 m; NaN; psal; 3.99  ; Out of TS Climatology by more than 3*std in box(es) 22 (34.42 ± 1.53)
TEM2007686_101; 70 to 80 m; NaN; psal; 34.22  ; Out of TS Climatology by more than 3*std in box(es) 22 (32.57 ± 1.20)
