CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TEMP_XX;DOXY;CHL_01;PSAL_BS;OXY_03
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(mg/m**3);(PSU);(ml/l)
NED2003003_89;MFD_SETNO89;43.457;61.391667;256994;50;17-mar-03;13:13:42;32.12;1.202;4.9788;11.8688323966942;NaN;NaN
NED2003003_89;MFD_SETNO89;43.457;61.391667;256995;25;17-mar-03;13:13:42;32.119;1.19;4.8927;NaN;NaN;NaN
NED2003003_89;MFD_SETNO89;43.457;61.391667;256996;5;17-mar-03;13:13:42;32.633;2.976;4.489;2.17422904958678;32.629;7.28
NED2003003_9;MFD_SETNO9;44.834333;60.390167;258891;296;08-mar-03;16:13:52;32.191;1.604;4.8488;11.8688323966942;NaN;NaN
NED2003003_9;MFD_SETNO9;44.834333;60.390167;258892;50;08-mar-03;16:13:52;32.191;1.606;4.8268;13.9151828099174;NaN;NaN
NED2003003_9;MFD_SETNO9;44.834333;60.390167;258893;25;08-mar-03;16:13:52;32.191;1.615;4.7173;13.9151828099174;32.194;8.527
NED2003003_9;MFD_SETNO9;44.834333;60.390167;258894;5;08-mar-03;16:13:52;32.999;2.64;4.1425;0.118700743801653;33;6.544
NED2003003_90;MFD_SETNO90;43.433167;61.234667;256997;68;17-mar-03;14:39:40;31.834;-0.868;4.6983;0.553120991735537;NaN;NaN
NED2003003_90;MFD_SETNO90;43.433167;61.234667;256998;25;17-mar-03;14:39:40;31.754;-1.154;4.6637;0.529870330578512;NaN;NaN
NED2003003_90;MFD_SETNO90;43.433167;61.234667;256999;5;17-mar-03;14:39:40;31.746;-1.243;4.4989;0.558015867768595;31.752;8.4325
NED2003003_91;MFD_SETNO91;43.3125;61.032;181008;50;17-mar-03;16:32:05;32.332;2.029;4.698;7.0915247107438;32.339;7.7815
NED2003003_91;MFD_SETNO91;43.3125;61.032;181009;25;17-mar-03;16:32:05;32.18;1.481;4.8976;14.324452892562;NaN;NaN
NED2003003_91;MFD_SETNO91;43.3125;61.032;181010;1;17-mar-03;16:32:05;32.123;1.149;4.8113;15.9615332231405;32.13;8.6695
NED2003003_91;MFD_SETNO91;43.3125;61.032;257000;130;17-mar-03;16:32:05;32.174;0.284;4.9651;12.6873725619835;NaN;NaN
NED2003003_92;MFD_SETNO92;43.269667;60.911333;181011;284;17-mar-03;19:21:00;32.126;0.274;5.0113;15.1429930578512;NaN;NaN
NED2003003_92;MFD_SETNO92;43.269667;60.911333;181012;50;17-mar-03;19:21:00;32.037;0.47;4.7593;13.0966426446281;32.17;9.1065
NED2003003_92;MFD_SETNO92;43.269667;60.911333;181013;25;17-mar-03;19:21:00;33.693;5.82;4.5169;0.477250413223141;33.496;6.548
NED2003003_92;MFD_SETNO92;43.269667;60.911333;181014;5;17-mar-03;19:21:00;34.981;7.742;3.0708;0.0956692561983471;34.973;9.1545
NED2003003_93;MFD_SETNO93;43.302;61.172667;181015;164;17-mar-03;22:34:24;32.662;0.875;4.9994;1.06929297520661;NaN;NaN
NED2003003_93;MFD_SETNO93;43.302;61.172667;181016;50;17-mar-03;22:34:24;32.412;0.171;5.0855;6.86639694214876;NaN;NaN
NED2003003_93;MFD_SETNO93;43.302;61.172667;181017;25;17-mar-03;22:34:24;32.231;0.199;5.0663;13.9151828099174;32.232;4.219
NED2003003_93;MFD_SETNO93;43.302;61.172667;181018;5;17-mar-03;22:34:24;34.297;7.564;3.8026;0.195795041322314;34.307;5.299
NED2003003_94;MFD_SETNO94;43.338833;61.324167;181019;73;18-mar-03;01:03:47;32.521;0.629;4.7984;1.60393946280992;NaN;NaN
NED2003003_94;MFD_SETNO94;43.338833;61.324167;181020;50;18-mar-03;01:03:47;32.199;0.227;4.9268;13.0966426446281;NaN;NaN
NED2003003_94;MFD_SETNO94;43.338833;61.324167;181021;25;18-mar-03;01:03:47;32.129;0.36;4.8963;16.3708033057851;32.124;9.1575
NED2003003_95;MFD_SETNO95;43.0565;61.590333;181022;295;18-mar-03;04:38:39;32.83;3.142;4.5191;0.891077479338843;32.846;7.0085
NED2003003_95;MFD_SETNO95;43.0565;61.590333;181023;50;18-mar-03;04:38:39;32.126;1.083;5.085;7.65434413223141;NaN;NaN
NED2003003_95;MFD_SETNO95;43.0565;61.590333;181024;25;18-mar-03;04:38:39;32.092;0.607;4.9545;15.9615332231405;NaN;NaN
NED2003003_95;MFD_SETNO95;43.0565;61.590333;181025;5;18-mar-03;04:38:39;34.995;7.89;2.7672;0.155905454545455;34.991;4.0565
NED2003003_96;MFD_SETNO96;43.063;61.817333;181026;106;18-mar-03;06:49:30;32.344;0.668;4.7468;12.2781024793388;NaN;NaN
NED2003003_96;MFD_SETNO96;43.063;61.817333;181027;50;18-mar-03;06:49:30;32.284;0.602;4.7385;14.324452892562;NaN;NaN
NED2003003_96;MFD_SETNO96;43.063;61.817333;181028;25;18-mar-03;06:49:30;32.203;0.819;4.6456;13.0966426446281;32.219;9.114
NED2003003_96;MFD_SETNO96;43.063;61.817333;181029;1;18-mar-03;06:49:30;33.495;5.284;4.3288;0.477250413223141;33.489;6.512
NED2003003_97;MFD_SETNO97;43.147667;62.087667;181030;103;18-mar-03;08:53:57;32.52;1.303;4.9078;2.24551524793388;NaN;NaN
NED2003003_97;MFD_SETNO97;43.147667;62.087667;181031;50;18-mar-03;08:53:57;32.23;0.806;5.0616;14.7337229752066;NaN;NaN
NED2003003_97;MFD_SETNO97;43.147667;62.087667;181032;25;18-mar-03;08:53:57;32.147;0.841;4.8247;14.7337229752066;32.142;8.937
NED2003003_97;MFD_SETNO97;43.147667;62.087667;181033;1;18-mar-03;08:53:57;33.42;5.364;4.6281;0.784148181818182;33.416;6.934
NED2003003_98;MFD_SETNO98;43.319;61.708833;181034;86;18-mar-03;11:42:15;32.546;1.908;5.0144;4.55693780991736;NaN;NaN
NED2003003_98;MFD_SETNO98;43.319;61.708833;181035;50;18-mar-03;11:42:15;32.32;1.279;5.1216;13.5059127272727;NaN;NaN
NED2003003_98;MFD_SETNO98;43.319;61.708833;181036;25;18-mar-03;11:42:15;32.251;1.236;4.901;13.5059127272727;32.249;8.854
NED2003003_98;MFD_SETNO98;43.319;61.708833;181037;5;18-mar-03;11:42:15;33.466;5.832;4.4352;1.28315157024793;33.461;6.6645
NED2003003_99;MFD_SETNO99;43.4795;61.687167;181038;73;18-mar-03;13:25:15;32.449;2.484;4.9649;15.5522631404959;NaN;NaN
NED2003003_99;MFD_SETNO99;43.4795;61.687167;181039;50;18-mar-03;13:25:15;32.211;1.202;5.0884;14.324452892562;NaN;NaN
NED2003003_99;MFD_SETNO99;43.4795;61.687167;181040;25;18-mar-03;13:25:15;32.148;1.278;5.1044;13.9151828099174;32.15;9.15
NED2003003_99;MFD_SETNO99;43.4795;61.687167;181041;5;18-mar-03;13:25:15;33.012;4.417;4.5476;3.2643526446281;33.012;7.0595
