CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;terrain;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TEMP_XX;DOXY;OXY_XX;TEMP_RT;SSAL_BS
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(ml/l);(celsius);(g/kg)
NED2011025_116;MFD_SETNO116;43.1788;-62.9255;358534;114;18-jul-11;08:34:17;34.5572;8.9698;4.4366;4.4366;8.9698;34.5572
NED2011025_116;MFD_SETNO116;43.1788;-62.9255;358535;48;18-jul-11;08:34:17;32.3911;3.7885;6.04002;6.04002;3.7885;32.3911
NED2011025_116;MFD_SETNO116;43.1788;-62.9255;358536;25;18-jul-11;08:34:17;31.8181;8.7091;5.8399;5.8399;8.7091;31.8181
NED2011025_116;MFD_SETNO116;43.1788;-62.9255;358537;6;18-jul-11;08:34:17;31.3587;14.1474;5.42698;5.42698;14.1474;31.3587
NED2011025_117;MFD_SETNO117;43.3303;-62.7655;358538;96;18-jul-11;10:29:07;33.9246;7.1998;4.49108;4.49108;7.1998;33.9246
NED2011025_117;MFD_SETNO117;43.3303;-62.7655;358539;49;18-jul-11;10:29:07;32.4066;3.7258;6.08117;6.08117;3.7258;32.4066
NED2011025_117;MFD_SETNO117;43.3303;-62.7655;358540;24;18-jul-11;10:29:07;31.785;10.3752;5.31592;5.31592;10.3752;31.785
NED2011025_117;MFD_SETNO117;43.3303;-62.7655;358541;6;18-jul-11;10:29:07;31.2848;13.855;5.47296;5.47296;13.855;31.2848
NED2011025_118;MFD_SETNO118;43.504;-62.4642;358542;80;18-jul-11;12:49:05;33.409;5.999;4.93159;4.93159;5.999;33.409
NED2011025_118;MFD_SETNO118;43.504;-62.4642;358543;49;18-jul-11;12:49:05;32.6027;4.2723;5.99;5.99;4.2723;32.6027
NED2011025_118;MFD_SETNO118;43.504;-62.4642;358544;25;18-jul-11;12:49:05;31.6742;11.1973;5.55168;5.55168;11.1973;31.6742
NED2011025_118;MFD_SETNO118;43.504;-62.4642;358545;6;18-jul-11;12:49:05;31.413;13.7795;5.47963;5.47963;13.7795;31.413
NED2011025_119;MFD_SETNO119;43.5758;-62.5432;358546;77;18-jul-11;14:21:52;33.314;5.7417;4.97352;4.97352;5.7417;33.314
NED2011025_119;MFD_SETNO119;43.5758;-62.5432;358547;52;18-jul-11;14:21:52;32.8647;4.636;5.7071;5.7071;4.636;32.8647
NED2011025_119;MFD_SETNO119;43.5758;-62.5432;358548;24;18-jul-11;14:21:52;31.6554;12.3131;5.19374;5.19374;12.3131;31.6554
NED2011025_119;MFD_SETNO119;43.5758;-62.5432;358549;4;18-jul-11;14:21:52;31.5761;14.1053;5.42232;5.42232;14.1053;31.5761
NED2011025_12;MFD_SETNO12;43.2408;-64.23;353141;88;07-jul-11;05:34:52;32.8223;4.2109;4.12368;4.12368;4.2109;32.8223
NED2011025_12;MFD_SETNO12;43.2408;-64.23;353142;50;07-jul-11;05:34:52;31.9076;4.4861;5.25667;5.25667;4.4861;31.9076
NED2011025_12;MFD_SETNO12;43.2408;-64.23;353143;25;07-jul-11;05:34:52;31.4232;6.8105;5.12375;5.12375;6.8105;31.4232
NED2011025_12;MFD_SETNO12;43.2408;-64.23;353144;5;07-jul-11;05:34:52;30.1585;14.5447;4.31653;4.31653;14.5447;30.1585
NED2011025_120;MFD_SETNO120;43.7178;-62.7967;358550;207;18-jul-11;17:55:39;35.1258;10.1931;3.08505;3.08505;10.1931;35.1258
NED2011025_120;MFD_SETNO120;43.7178;-62.7967;358551;51;18-jul-11;17:55:39;33.7297;4.1756;5.18453;5.18453;4.1756;33.7297
NED2011025_120;MFD_SETNO120;43.7178;-62.7967;358552;25;18-jul-11;17:55:39;34.8881;9.8154;4.69203;4.69203;9.8154;34.8881
NED2011025_120;MFD_SETNO120;43.7178;-62.7967;358553;5;18-jul-11;17:55:39;31.2628;14.1504;5.42089;5.42089;14.1504;31.2628
NED2011025_121;MFD_SETNO121;43.7108;-62.6187;358554;133;18-jul-11;20:05:41;34.8853;9.987;3.74395;3.74395;9.987;34.8853
NED2011025_121;MFD_SETNO121;43.7108;-62.6187;358555;49;18-jul-11;20:05:41;32.3601;3.9188;6.06159;6.06159;3.9188;32.3601
NED2011025_121;MFD_SETNO121;43.7108;-62.6187;358556;24;18-jul-11;20:05:41;31.7287;11.864;5.12691;5.12691;11.864;31.7287
NED2011025_121;MFD_SETNO121;43.7108;-62.6187;358557;6;18-jul-11;20:05:41;31.3572;14.0422;5.46127;5.46127;14.0422;31.3572
NED2011025_122;MFD_SETNO122;43.7933;-62.1842;358558;125;18-jul-11;23:46:23;34.0036;7.6718;3.84911;3.84911;7.6718;34.0036
NED2011025_122;MFD_SETNO122;43.7933;-62.1842;358559;48;18-jul-11;23:46:23;32.1676;3.4648;6.0675;6.0675;3.4648;32.1676
NED2011025_122;MFD_SETNO122;43.7933;-62.1842;358560;23;18-jul-11;23:46:23;31.5703;12.8975;5.6104;5.6104;12.8975;31.5703
NED2011025_122;MFD_SETNO122;43.7933;-62.1842;358561;5;18-jul-11;23:46:23;31.5121;13.1082;5.5922;5.5922;13.1082;31.5121
NED2011025_123;MFD_SETNO123;43.622;-62.0307;358562;100;19-jul-11;02:16:03;33.6249;6.3592;4.59158;4.59158;6.3592;33.6249
NED2011025_123;MFD_SETNO123;43.622;-62.0307;358563;51;19-jul-11;02:16:03;32.8853;5.04;5.95462;5.95462;5.04;32.8853
NED2011025_123;MFD_SETNO123;43.622;-62.0307;358564;26;19-jul-11;02:16:03;32.2928;8.6673;5.73479;5.73479;8.6673;32.2928
NED2011025_123;MFD_SETNO123;43.622;-62.0307;358565;6;19-jul-11;02:16:03;31.9349;14.3219;5.37823;5.37823;14.3219;31.9349
NED2011025_124;MFD_SETNO124;43.7442;-61.6347;358566;65;19-jul-11;05:14:26;32.6311;4.9984;5.82041;5.82041;4.9984;32.6311
NED2011025_124;MFD_SETNO124;43.7442;-61.6347;358567;51;19-jul-11;05:14:26;32.6213;5.0274;5.79784;5.79784;5.0274;32.6213
NED2011025_124;MFD_SETNO124;43.7442;-61.6347;358568;25;19-jul-11;05:14:26;32.3215;8.3561;5.18167;5.18167;8.3561;32.3215
NED2011025_124;MFD_SETNO124;43.7442;-61.6347;358569;5;19-jul-11;05:14:26;31.8463;12.9881;5.52917;5.52917;12.9881;31.8463
NED2011025_125;MFD_SETNO125;43.4612;-61.8152;358570;81;19-jul-11;08:01:07;33.3989;5.9088;5.6062;5.6062;5.9088;33.3989
NED2011025_125;MFD_SETNO125;43.4612;-61.8152;358571;49;19-jul-11;08:01:07;33.2617;5.6628;5.82841;5.82841;5.6628;33.2617
NED2011025_125;MFD_SETNO125;43.4612;-61.8152;358572;25;19-jul-11;08:01:07;32.71;11.9897;5.18937;5.18937;11.9897;32.71
