CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
NED2009027_131;MFD_SETNO131;45.4866;-59.0708;330986;123;18-jul-09;21:41:36;33.0508;2.2112;3.13777;0.0472947766949152;12.189;1.0965;11.9155;32.8051184411621;0.26;5.826
NED2009027_131;MFD_SETNO131;45.4866;-59.0708;330987;51;18-jul-09;21:41:36;32.0167;1.3238;4.04918;0.287406719915254;4.94;0.911;5.062;NaN;0.3425;NaN
NED2009027_131;MFD_SETNO131;45.4866;-59.0708;330988;26;18-jul-09;21:41:36;31.0644;7.2139;4.29759;0.7335373;0.601;0.3145;0.677;NaN;0.1215;NaN
NED2009027_131;MFD_SETNO131;45.4866;-59.0708;330989;5;18-jul-09;21:41:36;30.9766;15.8135;3.41105;0.301958958898305;0.875;0.211;0.64;NaN;0.11;5.885
NED2009027_132;MFD_SETNO132;45.519;-59.48;330990;119;19-jul-09;02:48:05;32.8587;1.8343;3.22531;0.0218283584745763;13.2765;1.1615;12.5735;32.8501513305664;0.1525;5.818
NED2009027_132;MFD_SETNO132;45.519;-59.48;330991;52;19-jul-09;02:48:05;32.0705;1.4462;4.00093;0.156436569067797;4.489;0.8055;5.2605;NaN;0.3465;NaN
NED2009027_132;MFD_SETNO132;45.519;-59.48;330992;27;19-jul-09;02:48:05;31.2906;4.7311;4.41828;1.00705968305085;2.7135;0.5205;1.6295;NaN;0.2105;NaN
NED2009027_132;MFD_SETNO132;45.519;-59.48;330993;7;19-jul-09;02:48:05;30.6602;14.8653;3.46829;0.211007465254237;1.0425;0.2575;0.6665;NaN;0.1095;6.186
NED2009027_134;MFD_SETNO134;45.8276;-59.7391;330994;66;19-jul-09;08:14:55;32.0681;1.3998;3.25498;0.167350748305085;7.3745;0.8925;6.266;32.1071974645996;0.3215;6.7795
NED2009027_134;MFD_SETNO134;45.8276;-59.7391;330995;6;19-jul-09;08:14:55;29.9973;14.8683;3.02362;0.265578361440678;0.7815;0.2355;0.6935;NaN;0.1085;5.968
NED2009027_136;MFD_SETNO136;46.0657;-59.3537;330996;63;19-jul-09;13:38:01;31.939;1.0245;3.33609;0.149160449576271;8.055;0.913;5.8485;31.9722128826904;0.387;7.0265
NED2009027_136;MFD_SETNO136;46.0657;-59.3537;330997;6;19-jul-09;13:38:01;29.3767;16.1887;3.15104;0.567537320338983;1.4035;0.1675;0.7025;NaN;0.1205;5.9825
NED2009027_137;MFD_SETNO137;46.2856;-59.6315;330998;76;19-jul-09;16:25:16;32.2755;0.6187;3.29074;0.0945895533898305;9.4245;1.0015;7.8935;32.3106780078125;0.3565;6.8585
NED2009027_137;MFD_SETNO137;46.2856;-59.6315;330999;6;19-jul-09;16:25:16;29.5061;16.8093;3.02197;0.316511197881356;1.494;0.1435;0.6935;NaN;0.103;5.89
NED2009027_138;MFD_SETNO138;46.2762;-59.9829;336001;35;19-jul-09;18:50:04;30.8747;4.6635;3.3991;0.327425377118644;6.7195;0.56;1.1815;30.8219336602783;0.1885;6.994
NED2009027_138;MFD_SETNO138;46.2762;-59.9829;336002;5;19-jul-09;18:50:04;29.2817;16.9897;3.0698;0.542070902118644;1.5135;0.14;0.699;NaN;0.1045;5.8315
NED2009027_139;MFD_SETNO139;46.3828;-59.9686;336003;40;19-jul-09;20:23:02;31.4492;2.03;3.31837;0.214645525;4.3875;0.7435;2.886;31.4281333129883;0.2915;7.163
NED2009027_139;MFD_SETNO139;46.3828;-59.9686;336004;5;19-jul-09;20:23:02;29.417;16.6643;3.11722;0.400186572033898;1.651;0.1505;0.708;NaN;0.0995;5.725
NED2009027_14;MFD_SETNO14;43.1048;-63.9094;326805;98;03-jul-09;20:05:19;32.7308;3.5485;3.40685;0.0404076855932203;8.1225;1.029;9.8505;32.722557208252;0.237;6.024
NED2009027_14;MFD_SETNO14;43.1048;-63.9094;326806;51;03-jul-09;20:05:19;32.5428;3.1095;3.6288;0.0521389491525424;6.426;0.9635;8.2165;NaN;0.2455;NaN
NED2009027_14;MFD_SETNO14;43.1048;-63.9094;326807;25;03-jul-09;20:05:19;31.7518;5.275;4.39317;0.708671628813559;0.794;0.404;0.519;NaN;0.0835;NaN
NED2009027_14;MFD_SETNO14;43.1048;-63.9094;326808;5;03-jul-09;20:05:19;31.5657;13.2578;3.78838;0.243750002966102;0.6815;0.2695;0.4225;NaN;0.0845;NaN
NED2009027_140;MFD_SETNO140;46.8029;-60.0339;336005;140;20-jul-09;00:01:07;32.9408;1.5754;3.25042;0.0436567169491525;14.6455;1.1625;12.252;32.9685656774902;0.3105;5.7825
NED2009027_140;MFD_SETNO140;46.8029;-60.0339;336006;6;20-jul-09;00:01:07;29.2686;17.1627;3.16558;0.407462691525424;2.034;0.073;0.572;NaN;0.1125;5.6475
NED2009027_141;MFD_SETNO141;46.9286;-60.0293;336007;149;20-jul-09;02:09:13;33.4009;2.4958;3.07777;0.0363805974576271;17.4065;1.2845;15.097;33.4129935559082;0.197;5.075
NED2009027_141;MFD_SETNO141;46.9286;-60.0293;336008;6;20-jul-09;02:09:13;29.3389;16.3216;3.27157;0.593003738559322;1.9875;0.0845;0.5575;NaN;0.109;5.879
NED2009027_142;MFD_SETNO142;47.1193;-60.174;336009;208;20-jul-09;04:18:59;34.435;4.9592;1.99441;0;23.118;1.5325;20.743;34.393882310791;0.165;3.53
NED2009027_142;MFD_SETNO142;47.1193;-60.174;336010;49;20-jul-09;04:18:59;31.5468;-0.0021;3.91721;0.185541047033898;9.144;1.0535;5.7645;NaN;0.338;NaN
NED2009027_142;MFD_SETNO142;47.1193;-60.174;336011;25;20-jul-09;04:18:59;30.5999;5.6051;4.15947;0.559477601694915;3.521;0.4975;1.0085;NaN;0.173;NaN
NED2009027_142;MFD_SETNO142;47.1193;-60.174;336012;5;20-jul-09;04:18:59;28.9254;17.5368;3.41128;0.658940286440678;2.2165;0.081;0.5455;NaN;0.11;5.8495
NED2009027_143;MFD_SETNO143;47.1498;-60.001;336013;351;20-jul-09;06:55:33;34.7868;5.2076;2.05304;0;27.0965;1.569;21.8505;34.7880477380371;0.1545;3.567
NED2009027_143;MFD_SETNO143;47.1498;-60.001;336014;51;20-jul-09;06:55:33;32.0134;0.6052;4.03126;0.192817166525424;6.971;0.847;5.552;NaN;0.345;NaN
NED2009027_143;MFD_SETNO143;47.1498;-60.001;336015;26;20-jul-09;06:55:33;31.4933;1.8909;4.29691;0.407462691525424;3.928;0.651;2.276;NaN;0.253;NaN
NED2009027_143;MFD_SETNO143;47.1498;-60.001;336016;6;20-jul-09;06:55:33;29.431;16.954;3.33491;0.487500005932203;2.156;0.1175;0.529;NaN;0.1075;5.7925
NED2009027_144;MFD_SETNO144;46.8238;-59.8463;336017;139;20-jul-09;10:54:13;33.2674;2.1551;2.94557;0.0327425377118644;18.23;1.239;14.131;33.2785953063965;0.2865;5.148
NED2009027_144;MFD_SETNO144;46.8238;-59.8463;336018;51;20-jul-09;10:54:13;32.0458;2.8444;4.50148;0.334701496610169;2.1485;0.4795;0.924;NaN;0.158;NaN
NED2009027_144;MFD_SETNO144;46.8238;-59.8463;336019;26;20-jul-09;10:54:13;30.4785;12.2274;3.63402;0.596776108474576;1.965;0.309;0.5785;NaN;0.1165;NaN
NED2009027_144;MFD_SETNO144;46.8238;-59.8463;336020;5;20-jul-09;10:54:13;29.3;16.8699;3.41192;0.509746259322034;2.278;0.051;0.522;NaN;0.1135;5.825
NED2009027_145;MFD_SETNO145;46.8045;-59.9534;336021;131;20-jul-09;12:20:07;33.0483;1.6727;3.19252;0.0218283584745763;16.3095;1.14;12.508;33.020523795166;0.246;5.733
NED2009027_145;MFD_SETNO145;46.8045;-59.9534;336022;50;20-jul-09;12:20:07;31.1907;1.9073;4.20114;0.367444034322034;7.2655;0.8795;3.176;NaN;0.2855;NaN
NED2009027_145;MFD_SETNO145;46.8045;-59.9534;336023;24;20-jul-09;12:20:07;29.9778;9.3571;3.78243;0.435149245762712;3.8325;0.503;1.0825;NaN;0.1845;NaN
NED2009027_145;MFD_SETNO145;46.8045;-59.9534;336024;5;20-jul-09;12:20:07;29.2368;17.53;3.30564;0.397850738983051;3.2005;0.104;0.5495;NaN;0.127;5.7815
NED2009027_147;MFD_SETNO147;46.6368;-59.5541;336025;173;20-jul-09;16:08:52;33.7211;3.2535;2.5153;0.0218283584745763;20.3195;1.349;16.86;33.7114345227051;0.186;4.422
NED2009027_147;MFD_SETNO147;46.6368;-59.5541;336026;51;20-jul-09;16:08:52;32.2346;1.026;4.22707;0.211007465254237;4.869;0.7165;4.389;NaN;0.2705;NaN
NED2009027_147;MFD_SETNO147;46.6368;-59.5541;336027;26;20-jul-09;16:08:52;31.6686;6.0631;4.16434;0.783268642372881;1.5005;0.342;0.7585;NaN;0.1165;NaN
NED2009027_147;MFD_SETNO147;46.6368;-59.5541;336028;6;20-jul-09;16:08:52;30.1576;15.0743;3.47953;0.203731345762712;1.4725;0.1475;0.526;NaN;0.087;6.0215
NED2009027_148;MFD_SETNO148;46.1847;-59.293;336029;72;20-jul-09;20:47:12;32.4829;0.7864;3.72549;0.0582089559322034;10.4205;0.9495;8.4415;32.4647155505371;0.327;6.512
NED2009027_148;MFD_SETNO148;46.1847;-59.293;336030;52;20-jul-09;20:47:12;32.3661;0.7618;3.77106;0.0691231351694915;10.304;0.952;8.0335;NaN;0.3425;NaN
NED2009027_148;MFD_SETNO148;46.1847;-59.293;336031;31;20-jul-09;20:47:12;31.7399;1.3555;4.11129;0.170988808050847;6.5645;0.762;4.588;NaN;0.361;NaN
NED2009027_148;MFD_SETNO148;46.1847;-59.293;336032;6;20-jul-09;20:47:12;29.5324;16.9727;3.35771;0.352891795338983;1.869;0.1015;0.548;NaN;0.0795;5.959
NED2009027_149;MFD_SETNO149;46.1773;-59.0465;336033;123;20-jul-09;22:40:25;33.2779;2.1021;2.98002;0.0291044779661017;17.143;1.204;13.969;33.2811298181152;0.1505;5.3065
NED2009027_149;MFD_SETNO149;46.1773;-59.0465;336034;51;20-jul-09;22:40:25;32.179;0.8122;3.81201;0.116417911864407;9.614;0.912;6.782;NaN;0.3745;NaN
NED2009027_149;MFD_SETNO149;46.1773;-59.0465;336035;25;20-jul-09;22:40:25;30.9666;4.5907;4.24885;0.671373122033898;2.8655;0.483;1.1825;NaN;0.1835;NaN
NED2009027_149;MFD_SETNO149;46.1773;-59.0465;336036;7;20-jul-09;22:40:25;29.5539;15.8499;3.47478;0.447582081355932;1.767;0.0745;0.5465;NaN;0.0745;6.1955
NED2009027_15;MFD_SETNO15;43.1577;-63.9998;326809;90;03-jul-09;21:30:59;32.7558;3.4559;3.46686;0.044318106779661;7.5665;1.0405;9.2985;32.7469170575823;0.264;6.08
NED2009027_15;MFD_SETNO15;43.1577;-63.9998;326810;50;03-jul-09;21:30:59;32.3277;2.2562;3.8019;0.112098740677966;5.5075;0.9895;7.1395;NaN;0.2295;NaN
NED2009027_15;MFD_SETNO15;43.1577;-63.9998;326811;26;03-jul-09;21:30:59;31.9358;2.8426;4.36474;1.45464176440678;1.2925;0.589;0.8035;NaN;0.1495;NaN
NED2009027_15;MFD_SETNO15;43.1577;-63.9998;326812;5;03-jul-09;21:30:59;31.7252;15.1019;3.55617;0.280130600423729;0.7675;0.2735;0.2495;NaN;0.0945;6.334
NED2009027_150;MFD_SETNO150;46.1815;-58.5594;336037;347;21-jul-09;01:38:32;34.7559;5.3194;1.88311;0;28.8155;1.554;20.692;34.7667945739746;0.101;3.3225
NED2009027_150;MFD_SETNO150;46.1815;-58.5594;336038;50;21-jul-09;01:38:32;32.0196;1.3581;4.32553;0.265578361440678;3.631;0.645;3.04;NaN;0.246;NaN
NED2009027_150;MFD_SETNO150;46.1815;-58.5594;336039;26;21-jul-09;01:38:32;30.7288;7.7726;4.1061;0.584343272881356;1.588;0.312;0.604;NaN;0.072;NaN
NED2009027_150;MFD_SETNO150;46.1815;-58.5594;336040;2;21-jul-09;01:38:32;29.4423;16.9826;3.38702;0.360167914830508;1.8715;0.058;0.58;NaN;0.0825;5.837
NED2009027_151;MFD_SETNO151;46.0504;-58.5582;336041;272;21-jul-09;03:46:37;34.5488;5.272;2.02794;0;23.623;1.492;20.423;34.5434673254395;0.107;3.601
NED2009027_151;MFD_SETNO151;46.0504;-58.5582;336042;50;21-jul-09;03:46:37;32.1171;1.6789;4.24766;0.316511197881356;2.6235;0.556;2.282;NaN;0.1745;NaN
NED2009027_151;MFD_SETNO151;46.0504;-58.5582;336043;25;21-jul-09;03:46:37;31.4593;5.9598;4.2069;0.345615675847458;1.1265;0.234;0.597;NaN;0.063;NaN
NED2009027_151;MFD_SETNO151;46.0504;-58.5582;336044;5;21-jul-09;03:46:37;29.7926;16.0622;3.43121;0.272854480932203;1.4095;0.083;0.5895;NaN;0.051;5.9505
NED2009027_153;MFD_SETNO153;45.8451;-59.0594;336045;158;21-jul-09;08:20:28;33.537;2.7943;2.75142;0.0145522389830508;18.2125;1.271;15.4055;33.5398094189453;0.136;4.8265
NED2009027_153;MFD_SETNO153;45.8451;-59.0594;336046;51;21-jul-09;08:20:28;32.0534;1.1063;4.27751;0.374720153813559;3.643;0.6445;3.152;NaN;0.2395;NaN
NED2009027_153;MFD_SETNO153;45.8451;-59.0594;336047;25;21-jul-09;08:20:28;31.3547;5.8326;4.39945;0.969761176271187;1.4545;0.352;0.686;NaN;0.0695;NaN
NED2009027_153;MFD_SETNO153;45.8451;-59.0594;336048;5;21-jul-09;08:20:28;30.0265;15.8131;3.40284;0.232835823728814;1.4555;0.128;0.6065;NaN;0.0685;5.8865
NED2009027_154;MFD_SETNO154;45.7423;-58.7674;336049;259;21-jul-09;10:47:56;33.9674;4.411;2.47149;0;18.8425;1.303;16.4165;33.9758258898926;0.0955;4.406
NED2009027_154;MFD_SETNO154;45.7423;-58.7674;336050;51;21-jul-09;10:47:56;31.9377;1.0019;4.04553;0.305597018644068;5.8295;0.7785;5.1395;NaN;0.3235;NaN
NED2009027_154;MFD_SETNO154;45.7423;-58.7674;336051;25;21-jul-09;10:47:56;30.9841;7.0802;4.2294;0.658940286440678;2.1795;0.2935;0.69;NaN;0.092;NaN
NED2009027_154;MFD_SETNO154;45.7423;-58.7674;336052;5;21-jul-09;10:47:56;30.51;16.3088;3.34934;0.181902987288136;1.1305;0.1375;0.6215;NaN;0.0535;5.8145
NED2009027_155;MFD_SETNO155;45.5875;-58.8492;336053;181;21-jul-09;12:59:32;33.7557;3.6941;2.52277;0.0181902987288136;1.241;0.2225;1.223;33.7678985742187;0.6045;4.433
NED2009027_155;MFD_SETNO155;45.5875;-58.8492;336054;50;21-jul-09;12:59:32;32.1183;1.5598;3.97996;0.291044779661017;1.359;0.3045;0.731;NaN;0.0605;NaN
NED2009027_155;MFD_SETNO155;45.5875;-58.8492;336055;25;21-jul-09;12:59:32;31.1068;7.418;4.3552;0.451119408474576;7.426;0.8525;6.692;NaN;0.2075;NaN
NED2009027_155;MFD_SETNO155;45.5875;-58.8492;336056;5;21-jul-09;12:59:32;30.99;16.1362;3.39826;0.160074628813559;6.384;0.8235;6.164;NaN;0.247;5.8265
NED2009027_156;MFD_SETNO156;45.7469;-58.2844;336057;144;21-jul-09;16:12:43;33.4992;3.0739;2.84107;0.0203731345762712;1.1395;0.1565;0.653;33.5159496520996;0.039;5.0635
NED2009027_156;MFD_SETNO156;45.7469;-58.2844;336058;51;21-jul-09;16:12:43;31.8135;1.365;4.10951;0.192817166525424;1.85;0.348;0.78;NaN;0.058;NaN
NED2009027_156;MFD_SETNO156;45.7469;-58.2844;336059;26;21-jul-09;16:12:43;31.1443;3.9457;4.30493;0.7335373;3.3395;0.6235;2.6945;NaN;0.2215;NaN
NED2009027_156;MFD_SETNO156;45.7469;-58.2844;336060;6;21-jul-09;16:12:43;30.5013;15.9881;3.40893;0.185541047033898;7.0125;0.8105;6.0865;NaN;0.193;6.0475
NED2009027_157;MFD_SETNO157;45.8949;-58.2787;336061;220;21-jul-09;18:16:12;34.3334;4.972;2.1424;0;1.079;0.186;20.7105;34.3366745275879;0.031;3.813
NED2009027_157;MFD_SETNO157;45.8949;-58.2787;336062;51;21-jul-09;18:16:12;32.3672;2.3298;4.02357;0.381996273305085;1.838;0.5325;3.418;NaN;0.1485;NaN
NED2009027_157;MFD_SETNO157;45.8949;-58.2787;336063;26;21-jul-09;18:16:12;31.7544;5.9982;4.33362;0.895164162711864;4.0085;0.708;0.8815;NaN;0.223;NaN
NED2009027_157;MFD_SETNO157;45.8949;-58.2787;336064;6;21-jul-09;18:16:12;29.8081;16.5354;3.39085;0.236473883474576;31.927;1.617;0.787;NaN;0.058;5.782
NED2009027_158;MFD_SETNO158;45.8751;-58.1157;336065;368;21-jul-09;20:36:32;34.7939;5.24;1.92604;0;1.288;0.1275;22.9645;34.7937786450195;0.0155;3.368
NED2009027_158;MFD_SETNO158;45.8751;-58.1157;336066;51;21-jul-09;20:36:32;32.255;0.8696;4.21908;0.232835823728814;1.24;0.325;4.171;NaN;0.032;NaN
NED2009027_158;MFD_SETNO158;45.8751;-58.1157;336067;26;21-jul-09;20:36:32;31.577;2.1495;4.55238;1.19355221694915;4.0715;0.623;1.796;NaN;0.16;NaN
NED2009027_158;MFD_SETNO158;45.8751;-58.1157;336068;5;21-jul-09;20:36:32;30.3782;16.538;3.35744;0.240111943220339;21.8165;1.455;0.826;NaN;0.089;6.137
NED2009027_159;MFD_SETNO159;45.5511;-58.2473;336069;108;22-jul-09;01:48:48;32.7117;1.4537;3.57087;0.163712688559322;0.926;0.165;6.76;32.4439903674316;0.0075;6.749
NED2009027_159;MFD_SETNO159;45.5511;-58.2473;336070;49;22-jul-09;01:48:48;31.9433;1.8736;4.23916;0.443843288983051;2.2785;0.4105;2.9425;NaN;0.059;NaN
NED2009027_159;MFD_SETNO159;45.5511;-58.2473;336071;23;22-jul-09;01:48:48;30.8872;6.406;4.29421;0.46930970720339;3.427;0.698;0.99;NaN;0.2975;NaN
NED2009027_159;MFD_SETNO159;45.5511;-58.2473;336072;5;22-jul-09;01:48:48;30.5074;15.2291;3.50465;0.225559704237288;15.894;1.2255;0.826;NaN;0.037;6.178
NED2009027_16;MFD_SETNO16;43.1058;-64.1743;326813;81;03-jul-09;23:33:15;32.4956;3.1218;3.66504;0.0586563177966102;6.083;0.977;7.625;32.4967903651646;0.2475;6.412
NED2009027_16;MFD_SETNO16;43.1058;-64.1743;326814;51;03-jul-09;23:33:15;32.1194;2.5341;4.08549;0.298388054237288;3.1735;0.8475;4.63;NaN;0.326;NaN
NED2009027_16;MFD_SETNO16;43.1058;-64.1743;326815;26;03-jul-09;23:33:15;32.0323;13.5174;3.75849;0.621641779661017;0.9055;0.3055;0.32;NaN;0.101;NaN
NED2009027_16;MFD_SETNO16;43.1058;-64.1743;326816;5;03-jul-09;23:33:15;31.65;16.6737;3.46073;0.207369405508475;0.674;0.2465;0.241;NaN;0.1095;6.0505
NED2009027_160;MFD_SETNO160;45.4435;-58.1991;336073;75;22-jul-09;04:01:49;32.7421;1.1122;3.85104;0.0691231351694915;0.688;0.1505;6.856;32.7452183251953;0.0255;6.883
NED2009027_160;MFD_SETNO160;45.4435;-58.1991;336074;50;22-jul-09;04:01:49;32.355;1.1463;3.94116;0.0836753741525424;1.078;0.2655;7.1915;NaN;0.0105;NaN
NED2009027_160;MFD_SETNO160;45.4435;-58.1991;336075;25;22-jul-09;04:01:49;31.391;7.5612;4.21348;0.907596998305085;5.3485;0.7905;1.04;NaN;0.22;NaN
NED2009027_160;MFD_SETNO160;45.4435;-58.1991;336076;5;22-jul-09;04:01:49;30.3337;16.0996;3.40407;0.203731345762712;19.8805;1.3825;1.471;NaN;0.103;5.996
NED2009027_161;MFD_SETNO161;45.4797;-57.9959;336077;258;22-jul-09;05:55:20;34.3521;6.9534;2.7072;0.0181902987288136;12.2545;1.0595;14.667;34.3561882568359;0.0985;4.8665
NED2009027_161;MFD_SETNO161;45.4797;-57.9959;336078;50;22-jul-09;05:55:20;32.127;1.0438;3.90587;0.229197763983051;5.5195;0.8095;5.5495;NaN;0.227;NaN
NED2009027_161;MFD_SETNO161;45.4797;-57.9959;336079;25;22-jul-09;05:55:20;31.4759;3.26;4.42107;0.574813439830508;3.4485;0.592;2.3495;NaN;0.1525;NaN
NED2009027_161;MFD_SETNO161;45.4797;-57.9959;336080;5;22-jul-09;05:55:20;30.3244;16.5014;3.35406;0.203731345762712;1.1945;0.196;0.7235;NaN;-0.002;5.956
NED2009027_162;MFD_SETNO162;45.1353;-58.0747;336081;60;22-jul-09;08:54:37;32.3408;1.3921;3.83186;0.0691231351694915;5.8345;0.808;5.693;32.3368443151855;0.221;6.8095
NED2009027_162;MFD_SETNO162;45.1353;-58.0747;336082;51;22-jul-09;08:54:37;32.2063;1.4056;3.97345;0.123694031355932;5.6605;0.807;5.4325;NaN;0.257;NaN
NED2009027_162;MFD_SETNO162;45.1353;-58.0747;336083;25;22-jul-09;08:54:37;31.3848;5.787;4.31356;0.497313423728814;2.0925;0.3765;0.877;NaN;0.012;NaN
NED2009027_162;MFD_SETNO162;45.1353;-58.0747;336084;6;22-jul-09;08:54:37;30.5738;16.4009;2.60474;0.178264927542373;0.8405;0.1335;0.7165;NaN;0.003;5.8205
NED2009027_163;MFD_SETNO163;44.9572;-58.4141;336085;139;22-jul-09;11:49:41;32.9316;2.4129;3.47251;0.0181902987288136;10.03;0.9545;9.8235;32.9328377453613;0.2075;6.1195
NED2009027_163;MFD_SETNO163;44.9572;-58.4141;336086;51;22-jul-09;11:49:41;32.0194;1.3106;4.08813;0.258302241949153;3.7605;0.6965;3.842;NaN;0.246;NaN
NED2009027_163;MFD_SETNO163;44.9572;-58.4141;336087;25;22-jul-09;11:49:41;31.4862;4.4862;4.45149;0.696238793220339;1.284;0.469;1.2645;NaN;0.0495;NaN
NED2009027_163;MFD_SETNO163;44.9572;-58.4141;336088;5;22-jul-09;11:49:41;30.6763;16.4647;3.34662;0.221921644491525;0.712;0.1355;0.7275;NaN;-5e-04;5.8405
NED2009027_164;MFD_SETNO164;44.9242;-58.5436;336089;226;22-jul-09;14:32:51;33.2085;3.1591;3.26644;0.025466418220339;9.303;0.916;9.486;33.1996952807617;0.152;5.9205
NED2009027_164;MFD_SETNO164;44.9242;-58.5436;336090;49;22-jul-09;14:32:51;31.9413;1.7656;4.17036;0.534611930508475;2.2975;0.6675;2.798;NaN;0.1595;NaN
NED2009027_164;MFD_SETNO164;44.9242;-58.5436;336091;25;22-jul-09;14:32:51;31.2129;6.5044;4.23691;0.522179094915254;0.832;0.314;0.7795;NaN;0;NaN
NED2009027_164;MFD_SETNO164;44.9242;-58.5436;336092;6;22-jul-09;14:32:51;30.5571;16.5328;3.35647;0.25466418220339;0.727;0.1385;0.743;NaN;0;5.864
NED2009027_165;MFD_SETNO165;44.6317;-58.5278;336093;63;22-jul-09;17:19:32;32.2879;1.7783;3.71936;0.360167914830508;6.5435;0.86;5.04;32.2858849389648;0.1685;6.634
NED2009027_165;MFD_SETNO165;44.6317;-58.5278;336094;50;22-jul-09;17:19:32;32.2656;1.9381;3.78813;0.34925373559322;6.126;0.8345;4.5635;NaN;0.1695;NaN
NED2009027_165;MFD_SETNO165;44.6317;-58.5278;336095;25;22-jul-09;17:19:32;31.9521;4.1293;4.4523;1.82762683220339;1.6555;0.4235;1.0025;NaN;0.006;NaN
NED2009027_165;MFD_SETNO165;44.6317;-58.5278;336096;6;22-jul-09;17:19:32;30.6376;16.033;3.41559;0.236473883474576;0.8705;0.187;0.749;NaN;0;6.21
NED2009027_166;MFD_SETNO166;44.6198;-58.6853;336097;65;22-jul-09;18:46:51;32.4394;1.4835;3.65231;0.356529855084746;7.891;0.906;6.729;32.4063000610352;0.129;6.5805
NED2009027_166;MFD_SETNO166;44.6198;-58.6853;336098;49;22-jul-09;18:46:51;32.3129;1.8421;3.8178;0.42929105;7.2885;0.906;6.5665;NaN;0.1365;NaN
NED2009027_166;MFD_SETNO166;44.6198;-58.6853;336099;24;22-jul-09;18:46:51;31.6139;5.927;4.4936;0.957328340677966;1.1265;0.3415;0.812;NaN;0;NaN
NED2009027_166;MFD_SETNO166;44.6198;-58.6853;336100;6;22-jul-09;18:46:51;30.4867;16.8027;3.35445;0.316511197881356;0.701;0.192;0.764;NaN;0;6.2155
NED2009027_167;MFD_SETNO167;44.6578;-58.8313;336101;73;22-jul-09;20:14:09;32.4243;1.3784;3.66959;0.088636213559322;7.371;0.9315;7.602;32.4273385046387;0.2595;6.4525
NED2009027_167;MFD_SETNO167;44.6578;-58.8313;336102;49;22-jul-09;20:14:09;32.2426;1.3157;3.94431;0.166844637288136;6.094;0.874;6.2365;NaN;0.295;NaN
NED2009027_167;MFD_SETNO167;44.6578;-58.8313;336103;24;22-jul-09;20:14:09;31.4067;3.8206;4.48931;1.06347133983051;0.9975;0.437;0.8895;NaN;0.159;NaN
NED2009027_167;MFD_SETNO167;44.6578;-58.8313;336104;5;22-jul-09;20:14:09;30.4874;16.6404;3.37087;0.229197763983051;0.684;0.1585;0.56;NaN;0.1205;5.8685
NED2009027_168;MFD_SETNO168;44.4393;-58.7747;336105;63;22-jul-09;22:33:47;32.1946;2.4999;3.98348;1.41796178644068;4.218;0.6775;3.0055;32.1931737011719;0.2875;6.9645
NED2009027_168;MFD_SETNO168;44.4393;-58.7747;336106;51;22-jul-09;22:33:47;32.2045;2.4983;3.99435;1.3535089779661;4.0885;0.666;2.888;NaN;0.289;NaN
NED2009027_168;MFD_SETNO168;44.4393;-58.7747;336107;26;22-jul-09;22:33:47;31.958;4.5372;4.51984;0.845432820338983;1.031;0.3105;0.724;NaN;0.1445;NaN
NED2009027_168;MFD_SETNO168;44.4393;-58.7747;336108;6;22-jul-09;22:33:47;31.438;16.7901;3.34787;0.203731345762712;0.659;0.1705;0.555;NaN;0.132;5.786
NED2009027_169;MFD_SETNO169;44.487;-58.4322;336109;59;23-jul-09;00:39:11;32.2278;2.1959;3.98524;0.658940286440678;4.196;0.7035;3.4725;32.2321679248047;0.3195;7.0715
NED2009027_169;MFD_SETNO169;44.487;-58.4322;336110;49;23-jul-09;00:39:11;32.2315;2.1961;3.99889;0.658940286440678;4.192;0.6805;3.393;NaN;0.3215;NaN
NED2009027_169;MFD_SETNO169;44.487;-58.4322;336111;25;23-jul-09;00:39:11;31.8532;6.2263;4.28756;0.7335373;1.0085;0.347;0.592;NaN;0.135;NaN
NED2009027_169;MFD_SETNO169;44.487;-58.4322;336112;5;23-jul-09;00:39:11;31.2777;16.6385;3.36471;0.167350748305085;1.024;0.1535;0.551;NaN;0.125;5.825
NED2009027_17;MFD_SETNO17;42.9192;-64.48;326817;108;04-jul-09;02:24:07;33.6415;6.7939;3.09345;0.0469250542372881;8.0225;0.99;10.469;33.6222435067313;0.165;5.3695
NED2009027_17;MFD_SETNO17;42.9192;-64.48;326818;51;04-jul-09;02:24:07;32.4383;2.9587;3.75107;0.0703875813559322;5.888;0.965;7.59;NaN;0.2485;NaN
NED2009027_17;MFD_SETNO17;42.9192;-64.48;326819;26;04-jul-09;02:24:07;31.6927;4.1151;4.38054;0.646507450847458;1.5505;0.5785;1.3475;NaN;0.2565;NaN
NED2009027_17;MFD_SETNO17;42.9192;-64.48;326820;6;04-jul-09;02:24:07;31.7898;16.8257;3.40522;0.196455226271186;0.638;0.2525;0.265;NaN;0.094;6.54
NED2009027_170;MFD_SETNO170;44.5587;-58.1888;336113;57;23-jul-09;02:44:06;32.1405;2.8953;4.02844;0.758402971186441;2.958;0.612;2.301;32.1463261804199;0.2685;7.204
NED2009027_170;MFD_SETNO170;44.5587;-58.1888;336114;51;23-jul-09;02:44:06;32.15;2.8908;4.05057;0.783268642372881;3.0225;0.6085;2.278;NaN;0.259;NaN
