"mission","method","event","key_value","original_flag","updated_flag","comment"
"18HU16006","Salinity_CTD",51,"16006_051_433246",7,1,"clumpy profile"
"18HU16006","Salinity_CTD",51,"16006_051_433237",7,1,"clumpy profile"
"18HU16006","Temp_CTD_1968",51,"16006_051_433237",7,1,"clumpy profile"
"18HU16006","Salinity_CTD",51,"16006_051_433235",7,1,"clumpy profile"
"18HU16006","Temp_CTD_1968",51,"16006_051_433235",7,1,"clumpy profile"
"18HU16006","Salinity_CTD",51,"16006_051_433236",7,1,"clumpy profile"
"18HU16006","Salinity_CTD",51,"16006_051_433238",7,1,"clumpy profile"
"18HU16006","O2_Winkler_Auto",62,"16006_062_433291",7,1,"winkler precedence over CTD oxy"
"18HU16006","Salinity_CTD",144,"16006_144_433626",7,1,"clumpy profile"
"18HU16006","Salinity_CTD",144,"16006_144_433627",7,1,"clumpy profile"
"18HU16006","Salinity_CTD",237,"16006_237_433935",7,1,"clumpy profile"
"18HU16006","Salinity_CTD",237,"16006_237_433936",7,1,"clumpy profile"
"18HU16006","Salinity_CTD",237,"16006_237_433937",7,1,"clumpy profile"
"18HU16006","Salinity_CTD",237,"16006_237_433938",7,1,"clumpy profile"
"18HU16003","Salinity_CTD",28,"16003_028_431095",7,1,"valid gradient"
"18HU16003","Salinity_CTD",28,"16003_028_431096",7,1,"valid gradient"
"18HU16003","Salinity_CTD",28,"16003_028_431097",7,1,"valid gradient"
"18HU16003","Salinity_Sal_PSS",36,"16003_036_431155",7,1,"valid ctd btl diff"
"18HU16003","Salinity_CTD",62,"16003_062_431333",7,1,"valid gradient"
"18HU16003","Salinity_CTD",62,"16003_062_431334",7,1,"valid gradient"
"18HU16003","Salinity_CTD",68,"16003_068_431365",7,1,"valid gradient"
"18HU16003","pH_CTD_nocal",68,"16003_068_431365",7,3,"no calibration"
"18HU16003","pH_CTD_nocal",68,"16003_068_431366",7,3,"no calibration"
"18HU16003","Salinity_CTD",68,"16003_068_431367",7,1,"valid gradient"
"18HU16003","Salinity_CTD",68,"16003_068_431361",7,1,"valid gradient"
"18HU16003","Salinity_CTD",68,"16003_068_431362",7,1,"valid gradient"
"18HU16003","Salinity_CTD",72,"16003_072_431385",7,1,"valid gradient"
"18HU16003","Salinity_CTD",72,"16003_072_431387",7,1,"valid gradient"
"18HU16003","Salinity_CTD",72,"16003_072_431380",7,1,"valid gradient"
"18HU16003","Salinity_CTD",72,"16003_072_431381",7,1,"valid gradient"
"18HU16003","Salinity_CTD",77,"16003_077_431427",7,1,"valid gradient"
"18HU16003","Salinity_CTD",77,"16003_077_431426",7,1,"valid gradient"
"18HU16003","Salinity_CTD",81,"16003_081_431452",7,3,"invalid gradient"
"18HU16003","Salinity_CTD",81,"16003_081_431454",7,3,"invalid gradient"
"18HU16003","Salinity_Sal_PSS",95,"16003_095_431518",7,1,"valid ctd btl diff"
"18HU16003","Salinity_CTD",109,"16003_109_431611",7,1,"valid gradient"
"18HU16003","Salinity_CTD",109,"16003_109_431612",7,1,"valid gradient"
"18HU16003","Salinity_Sal_PSS",118,"16003_118_431661",7,1,"valid ctd btl diff"
"18HU16003","Salinity_CTD",131,"16003_131_431728",7,1,"valid gradient"
"18HU16003","Salinity_CTD",131,"16003_131_431726",7,1,"valid gradient"
"18HU16003","pH_CTD_nocal",131,"16003_131_431726",7,3,"no calibration"
"18HU16003","Salinity_CTD",131,"16003_131_431712",7,1,"valid gradient"
"18HU16003","Salinity_CTD",131,"16003_131_431713",7,1,"valid gradient"
"18HU16003","pH_CTD_nocal",131,"16003_131_431728",7,3,"no calibration"
"18HU15030","Salinity_CTD",1,"15030_001_8",7,3,"likely test profile in basin before cruise? Not present in deck sheets, very small depth range, not a complete profile"
"18HU15030","Salinity_CTD",1,"15030_001_21",7,3,"likely test profile in basin before cruise? Not present in deck sheets, very small depth range, not a complete profile"
"18HU15030","Salinity_CTD",1,"15030_001_22",7,3,"likely test profile in basin before cruise? Not present in deck sheets, very small depth range, not a complete profile"
"18HU15030","Salinity_CTD",1,"15030_001_24",7,3,"likely test profile in basin before cruise? Not present in deck sheets, very small depth range, not a complete profile"
"18HU15030","Salinity_CTD",1,"15030_001_4",7,3,"likely test profile in basin before cruise? Not present in deck sheets, very small depth range, not a complete profile"
"18HU15030","Salinity_CTD",1,"15030_001_5",7,3,"likely test profile in basin before cruise? Not present in deck sheets, very small depth range, not a complete profile"
"18HU15030","Salinity_CTD",1,"15030_001_6",7,3,"likely test profile in basin before cruise? Not present in deck sheets, very small depth range, not a complete profile"
"18HU15030","Salinity_CTD",1,"15030_001_1",7,3,"likely test profile in basin before cruise? Not present in deck sheets, very small depth range, not a complete profile"
"18HU15030","Salinity_CTD",1,"15030_001_12",7,3,"likely test profile in basin before cruise? Not present in deck sheets, very small depth range, not a complete profile"
"18HU15030","Salinity_CTD",1,"15030_001_14",7,3,"likely test profile in basin before cruise? Not present in deck sheets, very small depth range, not a complete profile"
"18HU15030","Salinity_CTD",1,"15030_001_15",7,3,"likely test profile in basin before cruise? Not present in deck sheets, very small depth range, not a complete profile"
"18HU15030","Salinity_CTD",1,"15030_001_16",7,3,"likely test profile in basin before cruise? Not present in deck sheets, very small depth range, not a complete profile"
"18HU15030","Salinity_CTD",1,"15030_001_17",7,3,"likely test profile in basin before cruise? Not present in deck sheets, very small depth range, not a complete profile"
"18HU15030","Salinity_CTD",1,"15030_001_18",7,3,"likely test profile in basin before cruise? Not present in deck sheets, very small depth range, not a complete profile"
"18HU15030","Salinity_CTD",1,"15030_001_2",7,3,"likely test profile in basin before cruise? Not present in deck sheets, very small depth range, not a complete profile"
"18HU15030","Salinity_CTD",1,"15030_001_20",7,3,"likely test profile in basin before cruise? Not present in deck sheets, very small depth range, not a complete profile"
"18HU15030","Temp_CTD_1968",1,"15030_001_8",7,3,"likely test profile in basin before cruise? Not present in deck sheets, very small depth range, not a complete profile"
"18HU15030","Temp_CTD_1968",1,"15030_001_12",7,3,"likely test profile in basin before cruise? Not present in deck sheets, very small depth range, not a complete profile"
"18HU15030","Salinity_Sal_PSS",55,"15030_055_429698",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",58,"15030_058_429707",7,1,"valid ctd btl diff"
"18HU15030","O2_Winkler_Auto",79,"15030_079_429784",7,1,"Winkler precedence over CTD oxy"
"18HU15030","O2_Winkler_Auto",79,"15030_079_429798",7,1,"Winkler precedence over CTD oxy"
"18HU15030","Salinity_CTD",83,"15030_083_429814",7,1,"valid profile"
"18HU15030","Salinity_CTD",83,"15030_083_429815",7,1,"valid profile"
"18HU15030","Salinity_Sal_PSS",86,"15030_086_429825",7,1,"valid ctd btl diff"
"18HU15030","Salinity_CTD",92,"15030_092_429862",7,1,"clumpy profile"
"18HU15030","Salinity_CTD",92,"15030_092_429863",7,1,"clumpy profile"
"18HU15030","Salinity_Sal_PSS",108,"15030_108_429935",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",127,"15030_127_430040",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",127,"15030_127_430031",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",127,"15030_127_430035",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",129,"15030_129_430059",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",129,"15030_129_430064",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",129,"15030_129_430046",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",129,"15030_129_430047",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",129,"15030_129_430053",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",129,"15030_129_430054",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",129,"15030_129_430055",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",129,"15030_129_430052",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",129,"15030_129_430048",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",129,"15030_129_430049",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",129,"15030_129_430050",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",129,"15030_129_430051",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",131,"15030_131_430078",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",131,"15030_131_430074",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",131,"15030_131_430079",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",131,"15030_131_430083",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",131,"15030_131_430075",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",131,"15030_131_430076",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",131,"15030_131_430077",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",131,"15030_131_430073",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",131,"15030_131_430071",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",131,"15030_131_430072",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",131,"15030_131_430070",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",131,"15030_131_430088",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",135,"15030_135_430131",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",142,"15030_142_430176",7,1,"valid ctd btl diff"
"18HU15030","Salinity_CTD",145,"15030_145_430201",7,1,"valid profile"
"18HU15030","Salinity_CTD",145,"15030_145_430202",7,1,"valid profile"
"18HU15030","Salinity_Sal_PSS",145,"15030_145_430200",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",148,"15030_148_430220",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",153,"15030_153_430251",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",175,"15030_175_430335",7,3,"large ctd btl diff"
"18HU15030","O2_Winkler_Auto",177,"15030_177_430352",7,1,"Winkler precedence over CTD oxy"
"18HU15030","Salinity_Sal_PSS",212,"15030_212_430514",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",247,"15030_247_430722",7,3,"large ctd btl diff"
"18HU15030","Salinity_Sal_PSS",252,"15030_252_430743",7,3,"large ctd btl diff"
"18HU15030","O2_Winkler_Auto",260,"15030_260_430802",7,1,"winkler precedence over CTD oxy"
"18HU15030","Salinity_Sal_PSS",278,"15030_278_430897",7,1,"valid ctd btl diff"
"18HU15030","Salinity_Sal_PSS",287,"15030_287_430926",7,1,"valid ctd btl diff"
"18HU15006","Salinity_CTD",6,"15006_006_407765",7,1,"valid profile"
"18HU15006","Salinity_CTD",6,"15006_006_407771",7,1,"valid profile"
"18HU15006","Salinity_CTD",6,"15006_006_407772",7,1,"valid profile"
"18HU15006","Salinity_CTD",6,"15006_006_407773",7,1,"valid profile"
"18HU15006","Salinity_CTD",6,"15006_006_407774",7,1,"valid profile"
"18HU15006","O2_Winkler_Auto",6,"15006_006_407769",7,1,"winkler precedence over CTD oxy"
"18HU15006","Salinity_CTD",6,"15006_006_407764",7,1,"valid profile"
"18HU15006","NO2NO3_Tech_F",9,"15006_009_407791",7,1,"duplicated nutrients, impossible to distinguish which is more accurate (multiple values at same depth)"
"18HU15006","NO2NO3_Tech_F",9,"15006_009_407792",7,1,"duplicated nutrients, impossible to distinguish which is more accurate (multiple values at same depth)"
"18HU15006","O2_Winkler_Auto",16,"15006_016_407801",7,1,"winkler precedence over CTD oxy"
"18HU15006","O2_Winkler_Auto",16,"15006_016_407802",7,1,"winkler precedence over CTD oxy"
"18HU15006","O2_Winkler_Auto",16,"15006_016_407805",7,1,"winkler precedence over CTD oxy"
"18HU15006","O2_Winkler_Auto",16,"15006_016_407806",7,1,"winkler precedence over CTD oxy"
"18HU15006","O2_Winkler_Auto",16,"15006_016_407812",7,1,"winkler precedence over CTD oxy"
"18HU15006","O2_Winkler_Auto",16,"15006_016_407808",7,1,"winkler precedence over CTD oxy"
"18HU15006","O2_Winkler_Auto",16,"15006_016_407799",7,1,"winkler precedence over CTD oxy"
"18HU15006","O2_Winkler_Auto",16,"15006_016_407800",7,1,"winkler precedence over CTD oxy"
"18HU15006","O2_Winkler_Auto",16,"15006_016_407804",7,1,"winkler precedence over CTD oxy"
"18HU15006","O2_Winkler_Auto",69,"15006_069_407942",7,1,"winkler precedence over CTD oxy"
"18HU15006","O2_Winkler_Auto",159,"15006_159_408327",7,1,"winkler precedence over CTD oxy"
"18HU15006","Salinity_CTD",207,"15006_207_408570",7,1,"valid profile"
"18HU15006","NO2NO3_Tech_F",207,"15006_207_408561",7,1,"duplicated nutrients, impossible to distinguish which value is more accuarte"
"18HU15006","Salinity_CTD",207,"15006_207_408579",7,1,"valid profile"
"18HU15006","NO2NO3_Tech_F",207,"15006_207_408560",7,1,"duplicated nutrients, impossible to distinguish which value is more accuarte"
"18HU15006","Salinity_Sal_PSS",211,"15006_211_408601",7,3,"large ctd btl diff, consistent offset from ctd, ctd and btl samples line up after 1500m"
"18HU15006","Salinity_Sal_PSS",211,"15006_211_408602",7,3,"large ctd btl diff, consistent offset from ctd, ctd and btl samples line up after 1500m"
"18HU15006","Salinity_Sal_PSS",211,"15006_211_408603",7,3,"large ctd btl diff, consistent offset from ctd, ctd and btl samples line up after 1500m"
"18HU15006","Salinity_Sal_PSS",211,"15006_211_408604",7,3,"large ctd btl diff, consistent offset from ctd, ctd and btl samples line up after 1500m"
"18HU15006","Salinity_Sal_PSS",211,"15006_211_408605",7,3,"large ctd btl diff, consistent offset from ctd, ctd and btl samples line up after 1500m"
"18HU15006","Salinity_Sal_PSS",211,"15006_211_408606",7,3,"large ctd btl diff, consistent offset from ctd, ctd and btl samples line up after 1500m"
"18HU15004","O2_Winkler_Auto",9,"15004_009_406264",7,3,"Winkler completely outside range of CTD oxy"
"18HU15004","O2_Winkler_Auto",12,"15004_012_406281",7,1,"Winkler precedence over CTD oxy"
"18HU15004","O2_Winkler_Auto",14,"15004_014_406297",7,1,"Winkler precedence over CTD oxy"
"18HU15004","O2_Winkler_Auto",31,"15004_031_406380",7,1,"Winkler precedence over CTD oxy"
"18HU15004","O2_Winkler_Auto",37,"15004_037_406437",7,1,"Winkler precedence over CTD oxy"
"18HU15004","NO2NO3_Tech_F",47,"15004_047_406496",7,1,"valid point, high gradient compared to invalid point"
"18HU15004","PO4_Tech_F",47,"15004_047_406497",7,1,"valid point compared to invalid point (high gradient)"
"18HU15004","NO2NO3_Tech_F",47,"15004_047_406497",7,1,"valid point compared to invalid point (high gradient)"
"18HU15004","Salinity_CTD",50,"15004_050_406515",7,1,"valid profile"
"18HU15004","Salinity_CTD",50,"15004_050_406514",7,1,"valid profile"
"18HU15004","O2_Winkler_Auto",56,"15004_056_406531",7,1,"winkler precedence over CTD oxy"
"18HU15004","Salinity_Sal_PSS",59,"15004_059_406546",7,1,"valid ctd btl diff"
"18HU15004","Salinity_CTD",108,"15004_108_406766",7,1,"valid profile"
"18HU15004","Temp_CTD_1968",108,"15004_108_406766",7,3,"negative value"
"18HU15004","Salinity_CTD",108,"15004_108_406767",7,1,"valid profile"
"18HU15004","Temp_CTD_1968",108,"15004_108_406767",7,3,"negative value"
"18HU15004","O2_Winkler_Auto",122,"15004_122_406830",7,1,"winkler precedence over CTD oxy"
"18HU15004","O2_Winkler_Auto",127,"15004_127_406853",7,1,"winkler precedence over CTD oxy"
"18HU14030","Salinity_CTD",8,"14030_008_404002",7,1,"valid profile"
"18HU14030","Salinity_CTD",8,"14030_008_404003",7,1,"valid profile"
"18HU14030","pH_CTD_nocal",28,"14030_028_404086",7,3,"no calibration"
"18HU14030","pH_CTD_nocal",28,"14030_028_404087",7,3,"no calibration"
"18HU14030","Salinity_Sal_PSS",30,"14030_030_404091",7,1,"valid ctd btl diff"
"18HU14030","Salinity_Sal_PSS",30,"14030_030_404105",7,1,"valid ctd btl diff"
"18HU14030","Salinity_Sal_PSS",30,"14030_030_404093",7,1,"valid ctd btl diff"
"18HU14030","Salinity_Sal_PSS",30,"14030_030_404094",7,1,"valid ctd btl diff"
"18HU14030","Salinity_Sal_PSS",38,"14030_038_404112",7,1,"valid ctd btl diff"
"18HU14030","Salinity_Sal_PSS",38,"14030_038_404111",7,1,"valid ctd btl diff"
"18HU14030","Salinity_Sal_PSS",38,"14030_038_404122",7,1,"valid ctd btl diff"
"18HU14030","O2_Winkler_Auto",77,"14030_077_405309",7,1,"Winkler precedence over CTD oxy"
"18HU14030","Temp_CTD_1968",100,"14030_100_405406",7,1,"valid profile"
"18HU14030","Temp_CTD_1968",100,"14030_100_405407",7,1,"valid profile"
"18HU14030","Salinity_CTD",104,"14030_104_405435",7,1,"valid profile"
"18HU14030","Salinity_CTD",104,"14030_104_405436",7,1,"valid profile"
"18HU14030","Salinity_CTD",112,"14030_112_405477",7,1,"valid profile"
"18HU14030","Salinity_CTD",112,"14030_112_405478",7,1,"valid profile"
"18HU14030","Salinity_CTD",117,"14030_117_405518",7,1,"valid profile"
"18HU14030","Salinity_CTD",117,"14030_117_405519",7,1,"valid profile"
"18HU14030","Salinity_CTD",121,"14030_121_405540",7,1,"valid profile"
"18HU14030","Salinity_CTD",121,"14030_121_405541",7,1,"valid profile"
"18HU14030","Salinity_CTD",127,"14030_127_405561",7,1,"clumped profile"
"18HU14030","Salinity_CTD",127,"14030_127_405562",7,1,"clumped profile"
"18HU14030","Salinity_Sal_PSS",134,"14030_134_405610",7,1,"large ctd btl diff, CTD look erroneous"
"18HU14030","Salinity_CTD",134,"14030_134_405618",7,3,"messy profile"
"18HU14030","Salinity_CTD",134,"14030_134_405619",7,3,"messy profile"
"18HU14030","O2_Winkler_Auto",134,"14030_134_405605",7,1,"Winkler precedence over CTD oxy"
"18HU14030","Salinity_CTD",134,"14030_134_405620",7,3,"messy profile"
"18HU14030","Salinity_CTD",134,"14030_134_405621",7,3,"messy profile"
"18HU14030","Salinity_Sal_PSS",134,"14030_134_405621",7,1,"large ctd btl diff, CTD looks erroneous"
"18HU14030","O2_Winkler_Auto",134,"14030_134_405621",7,1,"Winkler precedence over CTD oxy"
"18HU14030","Salinity_CTD",173,"14030_173_404888",7,1,"valid profile (clumped)"
"18HU14030","Salinity_CTD",173,"14030_173_404890",7,1,"valid profile (clumped)"
"18HU14030","Salinity_CTD",173,"14030_173_404891",7,1,"valid profile (clumped)"
"18HU14030","Salinity_CTD",173,"14030_173_404887",7,1,"valid profile (clumped)"
"18HU14007","Salinity_CTD",4,"14007_004_400005",7,1,"valid profile"
"18HU14007","Salinity_CTD",4,"14007_004_400011",7,1,"valid profile"
"18HU14007","Salinity_CTD",4,"14007_004_400012",7,1,"valid profile"
"18HU14007","Salinity_CTD",4,"14007_004_400013",7,1,"valid profile"
"18HU14007","Salinity_CTD",16,"14007_016_400061",7,1,"valid profile"
"18HU14007","Salinity_CTD",16,"14007_016_400058",7,1,"valid profile"
"18HU14007","Salinity_Sal_PSS",25,"14007_025_400080",7,3,"large ctd btl diff"
"18HU14007","Salinity_Sal_PSS",37,"14007_037_400170",7,3,"spiked salinity value"
"18HU14007","O2_Winkler_Auto",43,"14007_043_400201",7,1,"Winkler precedence over CTD oxy"
"18HU14007","Salinity_Sal_PSS",43,"14007_043_400202",7,1,"valid ctd btl diff"
"18HU14007","O2_Winkler_Auto",43,"14007_043_400202",7,1,"Winkler precedence over CTD oxy"
"18HU14007","O2_Winkler_Auto",43,"14007_043_400200",7,1,"Winkler precedence over CTD oxy"
"18HU14007","Salinity_Sal_PSS",43,"14007_043_400203",7,1,"valid ctd btl diff"
"18HU14007","O2_Winkler_Auto",43,"14007_043_400203",7,1,"Winkler precedence over CTD oxy"
"18HU14007","Salinity_Sal_PSS",43,"14007_043_400204",7,1,"valid ctd btl diff"
"18HU14007","O2_Winkler_Auto",43,"14007_043_400204",7,1,"Winkler precedence over CTD oxy"
"18HU14007","Salinity_Sal_PSS",43,"14007_043_400205",7,1,"valid ctd btl diff"
"18HU14007","O2_Winkler_Auto",43,"14007_043_400205",7,1,"winkler precedence over CTD oxy"
"18HU14007","Salinity_Sal_PSS",43,"14007_043_400206",7,1,"valid ctd btl diff"
"18HU14007","O2_Winkler_Auto",43,"14007_043_400206",7,1,"winkler precedence over CTD oxy"
"18HU14007","Salinity_Sal_PSS",43,"14007_043_400207",7,1,"valid ctd btl diff"
"18HU14007","O2_Winkler_Auto",43,"14007_043_400207",7,1,"winkler precedence over CTD oxy"
"18HU14007","Salinity_Sal_PSS",43,"14007_043_400208",7,1,"valid ctd btl diff"
"18HU14007","O2_Winkler_Auto",43,"14007_043_400208",7,1,"winkler precedence over CTD oxy"
"18HU14007","Salinity_Sal_PSS",43,"14007_043_400209",7,1,"valid ctd btl diff"
"18HU14007","O2_Winkler_Auto",43,"14007_043_400209",7,1,"winkler precedence over CTD oxy"
"18HU14007","Salinity_CTD",67,"14007_067_400354",7,1,"clumped profile"
"18HU14007","Salinity_CTD",67,"14007_067_400353",7,1,"clumped profile"
"18HU14007","Salinity_Sal_PSS",77,"14007_077_400416",7,1,"valid ctd btl diff"
"18HU14007","Salinity_Sal_PSS",77,"14007_077_400415",7,1,"valid ctd btl diff"
"18HU14007","Salinity_Sal_PSS",108,"14007_108_400690",7,3,"salinity spike, large ctd btl diff"
"18HU14007","O2_Winkler_Auto",109,"14007_109_400710",7,1,"Winkler precedence over CTD oxy"
"18HU14007","O2_Winkler_Auto",109,"14007_109_400711",7,1,"Winkler precedence over CTD oxy"
"18HU14007","O2_Winkler_Auto",109,"14007_109_400712",7,1,"Winkler precedence over CTD oxy"
"18HU14007","O2_Winkler_Auto",109,"14007_109_400708",7,1,"Winkler precedence over CTD oxy"
"18HU14007","O2_Winkler_Auto",109,"14007_109_400709",7,1,"Winkler precedence over CTD oxy"
"18HU14007","O2_Winkler_Auto",109,"14007_109_400713",7,1,"Winkler precedence over CTD oxy"
"18HU14007","O2_Winkler_Auto",109,"14007_109_400714",7,1,"Winkler precedence over CTD oxy"
"18HU14007","O2_Winkler_Auto",109,"14007_109_400715",7,1,"Winkler precedence over CTD oxy"
"18HU14007","Salinity_Sal_PSS",117,"14007_117_400772",7,3,"large ctd btl diff"
"18HU14007","Salinity_CTD",150,"14007_150_400950",7,1,"clumped profile"
"18HU14007","Salinity_CTD",150,"14007_150_400951",7,1,"clumped profile"
"18HU14007","Salinity_CTD",150,"14007_150_400949",7,1,"clumped profile"
"18HU14007","Salinity_CTD",150,"14007_150_400953",7,1,"clumped profile"
"18HU14007","Salinity_CTD",150,"14007_150_400956",7,1,"clumped profile"
"18HU14007","Salinity_CTD",157,"14007_157_400971",7,1,"clumped profile"
"18HU14007","Salinity_CTD",157,"14007_157_400972",7,1,"clumped profile"
"18HU14007","Salinity_Sal_PSS",157,"14007_157_400973",7,1,"valid ctd btl diff"
"18HU14007","Salinity_Sal_PSS",157,"14007_157_400975",7,3,"large ctd btl diff"
"18HU14007","Salinity_Sal_PSS",160,"14007_160_400986",7,1,"valid ctd btl diff"
"18HU14007","Salinity_CTD",165,"14007_165_401003",7,1,"clumped profile"
"18HU14007","Temp_CTD_1968",165,"14007_165_401003",7,1,"valid profile"
"18HU14007","Salinity_CTD",165,"14007_165_401002",7,1,"valid profile"
"18HU14007","Temp_CTD_1968",165,"14007_165_401002",7,1,"valid profile"
"18HU14007","Salinity_Sal_PSS",178,"14007_178_401133",7,3,"salinity spike, large ctd btl diff"
"18HU14007","Salinity_Sal_PSS",180,"14007_180_401139",7,3,"salinity spike, large ctd btl diff"
"18HU14007","Salinity_Sal_PSS",184,"14007_184_401220",7,1,"valid ctd btl diff"
"18HU14007","Salinity_Sal_PSS",200,"14007_200_401405",7,1,"valid ctd btl diff"
"18HU14007","Salinity_Sal_PSS",200,"14007_200_401407",7,1,"valid ctd btl diff"
"18HU14007","Salinity_Sal_PSS",214,"14007_214_401451",7,3,"large ctd btl diff"
"18HU14007","Salinity_Sal_PSS",217,"14007_217_401463",7,1,"valid ctd btl diff"
"18HU14004","Salinity_CTD",73,"14004_073_395560",7,1,"valid ctd btl diff"
"18HU14004","Temp_CTD_1968",73,"14004_073_395560",7,1,"valid profile"
"18HU14004","Salinity_CTD",73,"14004_073_395559",7,1,"valid profile"
"18HU14004","Temp_CTD_1968",73,"14004_073_395559",7,1,"valid profile"
"18HU14004","Salinity_CTD",77,"14004_077_395594",7,1,"valid profile"
"18HU14004","Salinity_CTD",77,"14004_077_395595",7,1,"valid profile"
"18HU14004","Salinity_Sal_PSS",77,"14004_077_395593",7,3,"large ctd btl diff"
"18HU14004","Salinity_CTD",93,"14004_093_395700",7,1,"choppy / clumpy profile"
"18HU14004","Salinity_CTD",93,"14004_093_395698",7,1,"choppy / clumpy profile"
"18HU14004","Salinity_Sal_PSS",98,"14004_098_395728",7,1,"valid ctd btl diff"
"18HU14004","Salinity_CTD",98,"14004_098_395729",7,1,"valid profile"
"18HU14004","Temp_CTD_1968",98,"14004_098_395729",7,1,"valid profile"
"18HU14004","Salinity_CTD",98,"14004_098_395730",7,1,"valid profile"
"18HU14004","Temp_CTD_1968",98,"14004_098_395730",7,1,"valid profile"
"18HU14004","Salinity_CTD",124,"14004_124_395824",7,1,"valid profile"
"18HU14004","Salinity_CTD",124,"14004_124_395823",7,1,"valid profile"
"18HU14004","Salinity_Sal_PSS",131,"14004_131_395858",7,1,"valid ctd btl diff"
"18HU14004","O2_Winkler_Auto",131,"14004_131_395858",7,3,"Winkler completely outside of CTD oxy range"
"18HU14004","Salinity_Sal_PSS",131,"14004_131_395860",7,1,"valid ctd btl diff"
"18HU14004","O2_Winkler_Auto",131,"14004_131_395860",7,3,"Winkler completely outside of CTD oxy range"
"18HU14004","Salinity_Sal_PSS",131,"14004_131_395862",7,3,"large ctd btl diff"
"18HU14004","O2_Winkler_Auto",131,"14004_131_395862",7,3,"Winkler completely outside of CTD oxy range"
"18HU14004","O2_Winkler_Auto",131,"14004_131_395872",7,3,"Winkler completely outside of CTD oxy range"
"18HU14004","Salinity_Sal_PSS",131,"14004_131_395863",7,3,"large diff btl ctd"
"18HU14004","O2_Winkler_Auto",139,"14004_139_395933",7,1,"Winkler precedence over CTD oxy"
"18HU14004","O2_Winkler_Auto",141,"14004_141_395965",7,1,"Winkler precedence over CTD oxy"
"18HU14004","Salinity_Sal_PSS",144,"14004_144_395976",7,1,"valid ctd btl diff"
"18HU14004","Salinity_Sal_PSS",168,"14004_168_396605",7,3,"large ctd btl diff"
"18HU14004","Salinity_CTD",171,"14004_171_396629",7,1,"valid ctd btl diff"
"18HU14004","Salinity_CTD",171,"14004_171_396630",7,1,"valid profile"
"18HU14004","Salinity_CTD",171,"14004_171_396631",7,1,"valid profile"
"18HU14004","Salinity_CTD",184,"14004_184_396708",7,1,"valid profile"
"18HU14004","Salinity_CTD",184,"14004_184_396707",7,1,"valid profile"
"18HU14004","O2_Winkler_Auto",197,"14004_197_396767",7,1,"Winkler precedence over CTD oxy"
"18HU14004","Salinity_CTD",197,"14004_197_396768",7,1,"valid profile"
"18HU14004","Salinity_CTD",197,"14004_197_396769",7,1,"valid profile"
"18HU14004","Salinity_Sal_PSS",206,"14004_206_396805",7,3,"constant value, large ctd btl diff"
"18HU14004","Salinity_Sal_PSS",209,"14004_209_396814",7,1,"valid ctd btl diff"
"18HU14004","NO2NO3_Tech_F",217,"14004_217_396849",7,1,"other nutrients show low values"
"18HU14004","NO2NO3_Tech_F",217,"14004_217_396850",7,1,"other nutrients show low values"
